CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,0.0,144.0,,,0.0,0.0,7.2,0.8,0.0,0.0,9.2,2.8,0.0,0.0,199.0,202.0,
2,22,75.0,24.0,30.0,0.0,144.0,,,0.0,6.0,4.1,1.9,0.0,9.5,7.5,1.0,0.0,0.0,202.0,214.0,
3,22,85.0,24.0,10.0,0.0,144.0,,,2.2,1.6,0.0,0.2,2.9,2.6,0.0,0.6,0.0,0.0,209.0,199.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,139.0,140.0,172.0,174.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,6.1,0.0,1.9,0.0,9.1,0.0,2.9,0.0,0.0,0.0,193.0,190.0,
6,18,75.0,16.0,20.0,0.0,144.0,,,7.5,0.0,0.0,0.5,10.1,0.0,0.0,1.9,95.0,94.0,125.0,127.0,
7,15,75.0,24.0,20.0,0.0,144.0,,,4.6,0.0,2.9,0.5,8.7,0.0,2.6,0.8,0.0,0.0,198.0,210.0,
8,15,80.0,24.0,10.0,0.0,144.0,,,2.8,0.0,1.1,0.1,3.9,0.0,2.0,0.1,91.0,89.0,122.0,123.0,
9,10,35.0,24.0,20.0,0.0,144.0,,,0.0,4.6,3.0,0.4,0.0,6.2,4.1,1.7,89.0,91.0,123.0,123.0,
10,10,40.0,24.0,30.0,96.0,180.0,,,0.0,6.9,3.7,1.3,0.0,10.4,5.0,2.7,117.0,116.0,149.0,151.0,
11,8,40.0,8.0,40.0,0.0,144.0,,,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,57.0,56.0,90.0,90.0,
12,8,45.0,24.0,20.0,0.0,144.0,,,4.1,3.3,0.0,0.6,6.2,5.3,0.0,0.5,0.0,0.0,202.0,208.0,
13,5,35.0,32.0,10.0,96.0,180.0,,,1.7,1.1,1.1,0.2,2.6,2.0,1.3,0.2,141.0,142.0,173.0,174.0,
14,5,45.0,32.0,10.0,0.0,144.0,,,1.6,1.1,0.9,0.4,2.9,2.1,0.8,0.2,0.0,0.0,205.0,211.0,
15,2,40.0,24.0,20.0,0.0,144.0,,,4.8,0.0,2.5,0.7,6.8,0.0,3.2,2.0,58.0,57.0,91.0,88.0,
16,0,40.0,32.0,20.0,0.0,144.0,,,3.5,2.2,1.4,0.9,5.5,3.6,1.9,1.0,0.0,0.0,204.0,189.0,
17,0,45.0,24.0,20.0,96.0,180.0,,,3.9,2.2,1.9,0.0,5.5,3.7,2.8,0.0,146.0,146.0,179.0,179.0,
18,44,5.0,24.0,20.0,0.0,144.0,,,5.1,0.0,1.8,1.1,7.1,0.0,4.2,0.7,0.0,0.0,187.0,189.0,
19,42,10.0,16.0,40.0,0.0,144.0,,,0.0,9.2,6.8,0.0,0.0,14.1,9.9,0.0,0.0,0.0,202.0,206.0,
20,42,15.0,8.0,10.0,0.0,144.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,211.0,211.0,
21,40,5.0,32.0,10.0,0.0,144.0,,,1.7,1.3,0.7,0.3,2.6,1.9,1.2,0.2,0.0,0.0,187.0,200.0,
22,40,15.0,24.0,40.0,0.0,144.0,,,7.8,5.5,2.7,0.0,12.0,8.5,3.4,0.0,90.0,92.0,123.0,122.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,0.0,0.0,8.4,3.6,0.0,0.0,14.3,3.7,64.0,63.0,98.0,95.0,
24,38,15.0,16.0,10.0,0.0,144.0,,,3.8,0.0,0.0,0.2,5.7,0.0,0.0,0.3,0.0,0.0,205.0,194.0,
25,35,5.0,24.0,20.0,156.0,240.0,,,3.9,3.2,0.0,0.9,5.6,5.4,0.0,1.0,151.0,152.0,186.0,185.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
