CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,24.0,20.0,0.0,576.0,,,4.3,2.6,0.0,1.0,6.1,4.6,0.0,1.3,0.0,0.0,912.0,937.0,
2,22,75.0,8.0,30.0,0.0,576.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,955.0,939.0,
3,22,85.0,16.0,10.0,0.0,576.0,,,0.0,3.4,0.0,0.6,0.0,4.5,0.0,1.5,0.0,0.0,916.0,927.0,
4,20,80.0,16.0,40.0,624.0,960.0,,,9.8,6.2,0.0,0.0,12.7,11.3,0.0,0.0,639.0,633.0,776.0,764.0,
5,20,85.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,948.0,924.0,
6,18,75.0,32.0,20.0,0.0,576.0,,,3.5,2.4,1.8,0.3,4.9,4.3,2.6,0.2,380.0,388.0,513.0,512.0,
7,15,75.0,8.0,20.0,0.0,576.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,923.0,943.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,364.0,358.0,495.0,497.0,
9,10,35.0,8.0,20.0,0.0,576.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,368.0,364.0,492.0,498.0,
10,10,40.0,16.0,30.0,384.0,720.0,,,0.0,9.1,0.0,2.9,0.0,15.2,0.0,2.8,517.0,511.0,646.0,650.0,
11,8,40.0,32.0,40.0,0.0,576.0,,,7.6,5.3,2.2,0.9,11.1,6.6,3.6,2.7,186.0,195.0,323.0,324.0,
12,8,45.0,16.0,20.0,0.0,576.0,,,5.7,0.0,2.3,0.0,7.9,0.0,4.1,0.0,0.0,0.0,920.0,957.0,
13,5,35.0,8.0,10.0,624.0,960.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,648.0,652.0,778.0,778.0,
14,5,45.0,24.0,10.0,0.0,576.0,,,2.1,1.5,0.0,0.4,3.2,2.4,0.0,0.5,0.0,0.0,924.0,928.0,
15,2,40.0,8.0,20.0,0.0,576.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,170.0,170.0,298.0,294.0,
16,0,40.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,942.0,920.0,
17,0,45.0,24.0,20.0,624.0,960.0,,,4.7,2.7,0.0,0.6,6.3,4.7,0.0,1.0,695.0,700.0,830.0,826.0,
18,44,5.0,24.0,20.0,0.0,576.0,,,4.6,0.0,2.3,1.1,7.7,0.0,2.7,1.6,0.0,0.0,905.0,945.0,
19,42,10.0,32.0,40.0,0.0,576.0,,,7.6,4.4,3.4,0.6,9.5,8.2,5.5,0.8,0.0,0.0,929.0,916.0,
20,42,15.0,16.0,10.0,0.0,576.0,,,3.7,0.0,0.0,0.3,4.7,0.0,0.0,1.3,0.0,0.0,934.0,940.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,957.0,955.0,
22,40,15.0,32.0,40.0,0.0,576.0,,,6.5,5.3,3.4,0.8,9.9,7.4,5.3,1.5,366.0,373.0,502.0,505.0,
23,38,5.0,24.0,30.0,0.0,576.0,,,6.0,4.5,0.0,1.4,9.5,7.0,0.0,1.4,198.0,196.0,331.0,326.0,
24,38,15.0,24.0,10.0,0.0,576.0,,,0.0,2.3,0.9,0.8,0.0,3.4,2.5,0.2,0.0,0.0,917.0,938.0,
25,35,5.0,8.0,20.0,624.0,960.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,774.0,778.0,905.0,916.0,
26,95,30.0,24.0,30.0,0.0,576.0,,,5.8,4.6,1.7,0.0,8.2,6.0,3.7,0.0,0.0,0.0,900.0,932.0,
27,95,35.0,32.0,20.0,0.0,576.0,,,3.2,2.7,1.8,0.2,5.0,3.6,2.6,0.8,139.0,139.0,272.0,272.0,
28,92,30.0,32.0,10.0,0.0,576.0,,,1.9,1.2,0.6,0.3,2.8,1.9,0.8,0.5,0.0,0.0,909.0,952.0,
29,90,35.0,24.0,10.0,0.0,576.0,,,2.8,0.0,0.8,0.4,3.5,0.0,1.4,1.1,0.0,0.0,948.0,926.0,
30,88,30.0,16.0,10.0,0.0,576.0,,,0.0,2.6,1.4,0.0,0.0,3.7,2.3,0.0,241.0,246.0,368.0,370.0,
31,88,35.0,24.0,20.0,0.0,576.0,,,0.0,4.7,2.0,1.2,0.0,5.6,4.4,2.0,0.0,0.0,958.0,953.0,
32,87,30.0,32.0,10.0,0.0,576.0,,,1.7,1.2,0.8,0.3,2.6,2.1,1.1,0.2,0.0,0.0,956.0,898.0,
33,85,25.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,80.0,77.0,201.0,209.0,
34,85,35.0,24.0,30.0,0.0,576.0,,,6.9,0.0,3.1,2.0,11.1,0.0,5.9,0.9,0.0,0.0,911.0,907.0,
35,67,85.0,32.0,20.0,624.0,960.0,,,3.8,2.6,1.3,0.4,5.1,3.9,1.9,1.1,653.0,655.0,778.0,783.0,
36,65,85.0,24.0,40.0,0.0,576.0,,,7.0,6.6,2.3,0.0,10.9,7.6,5.5,0.0,35.0,42.0,163.0,167.0,
37,65,82.0,16.0,10.0,0.0,576.0,,,0.0,3.6,0.0,0.4,0.0,5.7,0.0,0.3,0.0,0.0,915.0,943.0,
38,62,80.0,16.0,30.0,0.0,576.0,,,0.0,8.7,3.3,0.0,0.0,13.2,4.8,0.0,276.0,271.0,405.0,405.0,
39,60,80.0,16.0,10.0,0.0,576.0,,,0.0,2.8,0.0,1.2,0.0,5.1,0.0,0.9,55.0,56.0,189.0,193.0,
40,60,85.0,16.0,30.0,0.0,576.0,,,10.6,0.0,0.0,1.4,16.0,0.0,0.0,2.0,328.0,325.0,457.0,460.0,
41,58,75.0,32.0,20.0,0.0,576.0,,,3.4,2.2,1.4,1.0,6.3,3.6,1.8,0.3,376.0,373.0,505.0,502.0,
42,55,80.0,32.0,10.0,0.0,576.0,,,1.7,1.4,0.6,0.3,2.8,2.1,0.9,0.2,27.0,25.0,163.0,158.0,
43,55,85.0,8.0,20.0,0.0,576.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,916.0,915.0,
44,55,82.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,213.0,210.0,344.0,341.0,
45,20,82.0,24.0,10.0,0.0,576.0,,,1.9,1.3,0.8,0.0,2.4,2.1,1.5,0.0,37.0,25.0,167.0,162.0,
46,18,80.0,24.0,10.0,0.0,576.0,,,2.6,0.0,1.3,0.1,4.4,0.0,1.4,0.2,0.0,0.0,942.0,942.0,
47,2,45.0,16.0,10.0,0.0,576.0,,,0.0,3.3,0.0,0.7,0.0,4.8,0.0,1.2,0.0,0.0,948.0,911.0,
48,42,5.0,16.0,10.0,0.0,576.0,,,2.1,1.9,0.0,0.0,3.9,2.1,0.0,0.0,0.0,0.0,917.0,928.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,2.9,0.0,1.1,0.0,4.5,0.0,1.5,0.0,438.0,428.0,564.0,563.0,
50,72,35.0,32.0,30.0,0.0,576.0,,,5.7,3.2,2.1,1.0,7.2,4.8,4.1,1.9,0.0,0.0,921.0,948.0,
51,55,20.0,32.0,19.0,0.0,576.0,,,3.3,2.1,1.3,0.9,4.6,3.7,2.5,0.6,0.0,0.0,930.0,934.0,
52,25,30.0,24.0,3.0,0.0,576.0,,,0.5,0.5,0.2,0.0,0.7,0.5,0.4,0.1,0.0,0.0,932.0,943.0,
53,20,50.0,24.0,5.0,0.0,576.0,,,0.9,0.7,0.5,0.0,1.4,1.0,0.6,0.0,365.0,369.0,503.0,500.0,
54,55,60.0,32.0,16.0,0.0,576.0,,,2.8,2.2,0.9,0.5,4.4,2.9,1.9,0.3,0.0,0.0,943.0,946.0,
55,30,60.0,32.0,16.0,384.0,720.0,,,2.6,2.1,1.1,0.7,3.9,3.5,1.6,0.5,593.0,594.0,722.0,721.0,
56,50,35.0,24.0,19.0,384.0,720.0,,,3.9,2.3,1.4,0.0,5.1,4.1,2.2,0.0,555.0,549.0,683.0,687.0,
57,30,25.0,16.0,23.0,0.0,576.0,,,0.0,7.6,0.0,1.6,0.0,11.7,0.0,2.1,0.0,0.0,929.0,958.0,
58,15,10.0,32.0,20.0,624.0,960.0,,,3.5,2.6,1.0,0.9,4.9,3.5,3.1,0.5,779.0,778.0,909.0,904.0,
59,10,20.0,8.0,19.0,0.0,576.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,936.0,927.0,
60,15,60.0,24.0,17.0,0.0,576.0,,,4.6,0.0,1.7,0.5,7.4,0.0,2.2,0.7,0.0,0.0,945.0,923.0,
61,45,65.0,32.0,9.0,0.0,576.0,,,1.6,1.0,0.8,0.3,2.6,1.6,0.7,0.5,0.0,0.0,954.0,955.0,
62,65,35.0,24.0,3.0,0.0,576.0,,,0.0,0.7,0.3,0.2,0.0,0.9,0.7,0.2,159.0,163.0,291.0,296.0,
63,65,20.0,32.0,6.0,0.0,576.0,,,1.0,0.8,0.4,0.3,1.5,1.3,0.7,0.1,0.0,0.0,918.0,952.0,
64,45,30.0,32.0,17.0,0.0,576.0,,,3.1,2.1,1.1,0.5,4.6,3.4,1.5,0.7,189.0,181.0,313.0,313.0,
65,35,40.0,16.0,16.0,0.0,576.0,,,0.0,5.3,0.0,1.1,0.0,8.1,0.0,1.5,6.0,9.0,131.0,141.0,
66,41,37.0,8.0,16.0,384.0,720.0,,,0.0,6.4,0.0,0.0,0.0,9.6,0.0,0.0,564.0,563.0,687.0,697.0,
67,64,42.0,32.0,9.0,0.0,576.0,,,1.7,1.0,0.7,0.3,2.4,1.8,1.1,0.1,262.0,264.0,397.0,389.0,
68,40,60.0,8.0,21.0,384.0,720.0,,,0.0,0.0,8.4,0.0,0.0,0.0,12.6,0.0,612.0,601.0,735.0,743.0,
69,31,52.0,16.0,27.0,0.0,576.0,,,7.1,0.0,3.7,0.0,11.9,0.0,4.3,0.0,154.0,145.0,277.0,282.0,
70,35,69.0,8.0,23.0,624.0,960.0,,,0.0,0.0,0.0,9.2,0.0,0.0,0.0,13.8,798.0,803.0,931.0,933.0,
71,65,55.0,8.0,14.0,0.0,576.0,,,5.6,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,933.0,955.0,
72,63,65.0,16.0,8.0,0.0,576.0,,,0.0,2.1,1.1,0.0,0.0,3.1,1.7,0.0,0.0,0.0,936.0,929.0,
73,2,60.0,8.0,5.0,0.0,576.0,,,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,954.0,955.0,
74,20,20.0,16.0,8.0,624.0,960.0,,,0.0,1.7,1.5,0.0,0.0,3.1,1.7,0.0,642.0,638.0,766.0,776.0,
75,5,5.0,24.0,16.0,0.0,576.0,,,0.0,3.9,1.7,0.8,0.0,5.5,2.5,1.6,0.0,0.0,918.0,906.0,
76,60,12.0,24.0,31.0,0.0,576.0,,,0.0,7.1,4.3,1.0,0.0,11.9,4.5,2.2,261.0,256.0,397.0,391.0,
77,23,3.0,8.0,7.0,624.0,960.0,,,0.0,0.0,0.0,2.8,0.0,0.0,0.0,4.2,755.0,762.0,885.0,891.0,
78,8,56.0,32.0,27.0,0.0,576.0,,,5.4,3.6,1.6,0.3,7.2,5.2,2.7,1.1,363.0,358.0,493.0,485.0,
79,6,68.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,344.0,350.0,481.0,474.0,
80,47,47.0,16.0,13.0,624.0,960.0,,,0.0,3.2,2.0,0.0,0.0,4.6,3.2,0.0,815.0,817.0,942.0,950.0,
81,49,58.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,958.0,954.0,
82,27,43.0,16.0,9.0,0.0,576.0,,,0.0,0.0,2.2,1.4,0.0,0.0,4.2,1.2,0.0,0.0,938.0,956.0,
83,37,31.0,32.0,14.0,0.0,576.0,,,2.5,1.8,0.8,0.5,3.8,3.0,1.3,0.2,0.0,0.0,942.0,930.0,
84,57,29.0,16.0,18.0,0.0,576.0,,,0.0,4.8,2.4,0.0,0.0,7.2,3.6,0.0,390.0,387.0,521.0,526.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,0.0,0.0,0.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,920.0,934.0,
86,21,24.0,16.0,28.0,0.0,576.0,,,7.1,4.1,0.0,0.0,9.7,7.1,0.0,0.0,0.0,0.0,929.0,940.0,
87,12,24.0,32.0,13.0,0.0,576.0,,,2.2,1.5,1.0,0.6,3.1,2.8,1.1,0.8,347.0,353.0,491.0,484.0,
88,24,58.0,32.0,19.0,0.0,576.0,,,3.9,2.4,1.1,0.1,4.7,3.4,2.0,1.2,259.0,249.0,382.0,385.0,
89,67,5.0,16.0,25.0,0.0,576.0,,,0.0,5.8,4.2,0.0,0.0,8.2,6.8,0.0,0.0,0.0,903.0,927.0,
90,37,47.0,32.0,6.0,0.0,576.0,,,1.0,0.8,0.3,0.2,1.7,1.0,0.6,0.4,0.0,0.0,956.0,955.0,
91,49,42.0,24.0,13.0,0.0,576.0,,,3.3,0.0,1.2,0.7,4.4,0.0,2.1,1.3,0.0,0.0,958.0,960.0,
92,53,43.0,24.0,14.0,0.0,576.0,,,3.4,0.0,1.5,0.7,4.9,0.0,2.6,0.9,8.0,2.0,138.0,134.0,
93,61,52.0,24.0,3.0,624.0,960.0,,,0.8,0.0,0.3,0.1,1.2,0.0,0.4,0.2,806.0,803.0,935.0,930.0,
94,57,48.0,32.0,23.0,0.0,576.0,,,3.8,2.6,1.9,0.9,5.8,3.7,2.6,1.6,0.0,0.0,953.0,937.0,
95,56,37.0,24.0,6.0,0.0,576.0,,,1.0,0.8,0.5,0.0,1.6,1.2,0.6,0.1,0.0,0.0,945.0,952.0,
96,55,54.0,24.0,26.0,0.0,576.0,,,0.0,5.6,3.7,1.1,0.0,8.8,5.5,1.2,0.0,0.0,950.0,954.0,
97,4,18.0,8.0,35.0,0.0,576.0,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,21.0,0.0,0.0,929.0,952.0,
98,26,52.0,16.0,9.0,0.0,576.0,,,2.0,1.6,0.0,0.0,3.0,2.4,0.0,0.0,0.0,0.0,957.0,954.0,
99,26,35.0,24.0,15.0,0.0,576.0,,,3.2,2.1,0.0,0.7,4.6,3.5,0.0,0.9,304.0,299.0,432.0,437.0,
100,31,67.0,24.0,3.0,624.0,960.0,,,0.7,0.4,0.0,0.1,0.9,0.8,0.0,0.2,806.0,798.0,936.0,932.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
