CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,0.0,10.0,0.0,992.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,5.2,1.8,0.0,980.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,7.4,5.6,0.0,988.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,19.0,605.0,869.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,16.9,9.1,0.0,985.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,2.0,1.0,340.0,601.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,3.5,1.5,0.0,984.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,6.1,2.9,317.0,577.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,10.2,5.8,320.0,584.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,11.1,4.9,480.0,727.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,0.0,12.0,134.0,395.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,12.9,6.1,0.0,978.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,12.5,10.5,621.0,903.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,12.0,8.0,24.0,282.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,4.3,3.7,114.0,374.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,19.0,0.0,182.0,458.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,2.0,0.0,681.0,943.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,7.2,4.8,269.0,535.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,17.0,186.0,453.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,5.4,3.6,491.0,752.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,6.4,4.6,0.0,985.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,10.3,7.7,328.0,590.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,29.0,0.0,141.0,405.0,
