CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,32.0,10.0,0.0,600.0,,,1.6,1.1,0.8,0.5,2.7,1.9,0.8,0.7,0.0,0.0,978.0,987.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,2.2,0.0,0.0,0.6,4.1,0.0,0.0,0.1,0.0,0.0,999.0,981.0,
3,55,45.0,24.0,13.0,0.0,600.0,,,3.5,0.0,1.4,0.3,4.7,0.0,2.7,0.4,0.0,0.0,992.0,999.0,
4,55,20.0,32.0,19.0,650.0,1000.0,,,3.2,2.1,1.6,0.7,4.3,3.5,2.5,1.2,674.0,671.0,802.0,813.0,
5,15,30.0,24.0,26.0,0.0,600.0,,,6.0,0.0,2.7,1.7,8.9,0.0,4.7,2.0,0.0,0.0,970.0,981.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.0,1.0,0.0,0.2,0.0,1.6,0.0,0.2,413.0,410.0,520.0,517.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,0.0,1.5,0.0,0.5,0.0,2.4,0.0,0.6,0.0,0.0,983.0,973.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,0.0,0.0,3.6,0.0,0.0,0.0,5.4,399.0,401.0,481.0,484.0,
9,55,60.0,32.0,16.0,0.0,600.0,,,2.6,1.9,1.2,0.6,4.4,2.9,1.7,0.6,395.0,391.0,498.0,502.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,0.0,3.6,2.8,0.0,0.0,5.8,3.8,0.0,577.0,577.0,632.0,633.0,
11,20,65.0,24.0,12.0,0.0,600.0,,,0.0,2.4,1.7,0.7,0.0,4.0,2.2,1.0,195.0,204.0,330.0,330.0,
12,50,35.0,24.0,19.0,0.0,600.0,,,4.8,0.0,2.2,0.6,7.5,0.0,3.5,0.3,0.0,0.0,991.0,978.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,0.0,8.4,0.0,0.8,0.0,13.0,0.0,0.8,685.0,688.0,839.0,833.0,
14,15,10.0,24.0,20.0,0.0,600.0,,,4.6,2.9,0.0,0.5,7.2,4.5,0.0,0.3,0.0,0.0,967.0,959.0,
15,30,5.0,32.0,8.0,0.0,600.0,,,1.2,1.1,0.5,0.3,2.0,1.5,1.1,0.2,165.0,165.0,305.0,303.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,5.1,0.0,2.5,0.0,7.7,0.0,3.7,0.0,0.0,0.0,973.0,983.0,
17,5,30.0,32.0,2.0,650.0,1000.0,,,0.4,0.2,0.1,0.1,0.6,0.3,0.2,0.1,731.0,731.0,883.0,879.0,
18,20,40.0,24.0,12.0,0.0,600.0,,,2.7,1.8,0.0,0.2,4.2,2.5,0.0,0.4,0.0,0.0,979.0,1000.0,
19,15,60.0,24.0,17.0,0.0,600.0,,,3.8,2.5,0.0,0.5,5.6,3.7,0.0,0.9,0.0,0.0,963.0,979.0,
20,45,65.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,978.0,985.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,4.4,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,994.0,977.0,
22,45,10.0,24.0,18.0,0.0,600.0,,,3.6,2.6,0.0,1.0,6.3,4.2,0.0,0.4,407.0,407.0,501.0,496.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,11.6,0.0,0.0,0.0,17.4,0.0,0.0,0.0,202.0,202.0,336.0,334.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,964.0,977.0,
25,65,20.0,24.0,6.0,650.0,1000.0,,,1.6,0.0,0.4,0.4,2.2,0.0,1.3,0.1,808.0,817.0,968.0,968.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
