CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,96.0,180.0,,,0.0,8.0,0.0,12.0,124.0,125.0,193.0,191.0,
2,22,75.0,8.0,30.0,0.0,144.0,,,0.0,12.0,0.0,18.0,31.0,29.0,101.0,97.0,
3,22,85.0,16.0,10.0,96.0,180.0,,,2.6,1.4,3.3,2.7,94.0,92.0,160.0,160.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,0.0,16.0,0.0,24.0,120.0,122.0,188.0,192.0,
5,20,85.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,35.0,39.0,106.0,100.0,
6,18,75.0,16.0,20.0,0.0,144.0,,,4.9,3.1,7.7,4.3,74.0,79.0,144.0,145.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,5.6,2.4,7.8,4.2,61.0,64.0,127.0,129.0,
8,15,80.0,16.0,10.0,0.0,144.0,,,2.2,1.8,4.0,2.0,70.0,76.0,140.0,142.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,4.7,3.3,6.2,5.8,75.0,70.0,139.0,142.0,
10,10,40.0,8.0,30.0,96.0,180.0,,,12.0,0.0,18.0,0.0,99.0,102.0,167.0,169.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,8.8,7.2,16.7,7.3,40.0,44.0,106.0,107.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,5.0,3.0,7.2,4.8,44.0,45.0,114.0,115.0,
13,5,35.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,127.0,126.0,191.0,190.0,
14,5,45.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,30.0,35.0,97.0,101.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,42.0,40.0,108.0,107.0,
16,0,40.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,53.0,53.0,117.0,117.0,
17,0,45.0,16.0,20.0,96.0,180.0,,,4.6,3.4,7.0,5.0,128.0,128.0,195.0,190.0,
18,44,5.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,69.0,71.0,134.0,133.0,
19,42,10.0,16.0,40.0,0.0,144.0,,,9.9,6.1,12.8,11.2,51.0,51.0,121.0,122.0,
20,42,15.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,107.0,107.0,172.0,167.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,51.0,49.0,112.0,118.0,
22,40,15.0,16.0,40.0,0.0,144.0,,,11.9,4.1,16.7,7.3,75.0,72.0,137.0,138.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,8.4,3.6,12.7,5.3,46.0,45.0,113.0,116.0,
24,38,15.0,16.0,10.0,96.0,180.0,,,2.9,1.1,3.6,2.4,129.0,132.0,193.0,193.0,
25,35,5.0,8.0,20.0,96.0,180.0,,,8.0,0.0,12.0,0.0,120.0,121.0,189.0,187.0,
26,95,30.0,8.0,30.0,96.0,180.0,,,0.0,12.0,0.0,18.0,95.0,97.0,164.0,162.0,
27,95,35.0,16.0,20.0,0.0,144.0,,,5.2,2.8,7.8,4.2,54.0,51.0,119.0,118.0,
28,92,30.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,51.0,49.0,116.0,116.0,
29,90,35.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.6,2.4,52.0,49.0,118.0,112.0,
30,88,30.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.8,2.2,59.0,54.0,123.0,124.0,
31,88,35.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,48.0,47.0,111.0,112.0,
32,87,30.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,114.0,114.0,178.0,181.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,2.5,1.5,3.4,2.6,45.0,50.0,116.0,116.0,
34,85,35.0,16.0,30.0,96.0,180.0,,,6.6,5.4,10.7,7.3,90.0,93.0,159.0,159.0,
35,67,85.0,8.0,20.0,96.0,180.0,,,0.0,8.0,0.0,12.0,118.0,120.0,187.0,188.0,
36,65,85.0,8.0,40.0,0.0,144.0,,,0.0,16.0,0.0,24.0,41.0,38.0,107.0,106.0,
37,65,82.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,103.0,106.0,173.0,175.0,
38,62,80.0,8.0,30.0,0.0,144.0,,,0.0,12.0,0.0,18.0,58.0,54.0,126.0,120.0,
39,60,80.0,16.0,10.0,0.0,144.0,,,2.6,1.4,3.6,2.4,30.0,31.0,97.0,96.0,
40,60,85.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,65.0,68.0,133.0,134.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,5.5,2.5,8.0,4.0,72.0,73.0,139.0,137.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,2.8,1.2,4.1,1.9,33.0,32.0,97.0,94.0,
43,55,85.0,16.0,20.0,96.0,180.0,,,4.9,3.1,8.1,3.9,110.0,108.0,178.0,175.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,2.7,1.3,4.1,1.9,44.0,43.0,111.0,113.0,
