CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,624.0,960.0,,,13.2,6.8,589.0,859.0,
2,22,75.0,16.0,30.0,0.0,576.0,,,17.9,12.1,87.0,332.0,
3,22,85.0,8.0,10.0,384.0,720.0,,,10.0,0.0,401.0,662.0,
4,20,80.0,8.0,40.0,624.0,960.0,,,40.0,0.0,566.0,839.0,
5,20,85.0,16.0,20.0,0.0,576.0,,,14.3,5.7,35.0,285.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,20.0,0.0,304.0,575.0,
7,15,75.0,16.0,20.0,0.0,576.0,,,12.8,7.2,240.0,504.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,0.0,10.0,305.0,562.0,
9,10,35.0,16.0,20.0,0.0,576.0,,,10.6,9.4,304.0,562.0,
10,10,40.0,16.0,30.0,384.0,720.0,,,21.7,8.3,437.0,720.0,
11,8,40.0,16.0,40.0,0.0,576.0,,,24.0,16.0,119.0,383.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,20.0,0.0,154.0,414.0,
13,5,35.0,16.0,10.0,624.0,960.0,,,6.8,3.2,584.0,847.0,
14,5,45.0,8.0,10.0,0.0,576.0,,,10.0,0.0,27.0,277.0,
15,2,40.0,16.0,20.0,0.0,576.0,,,10.2,9.8,91.0,354.0,
16,0,40.0,8.0,20.0,0.0,576.0,,,20.0,0.0,190.0,453.0,
17,0,45.0,8.0,20.0,624.0,960.0,,,0.0,20.0,621.0,906.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,20.0,0.0,252.0,527.0,
19,42,10.0,8.0,40.0,0.0,576.0,,,0.0,40.0,180.0,443.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,6.7,3.3,472.0,729.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,10.0,0.0,144.0,406.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,23.1,16.9,312.0,575.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,30.0,0.0,117.0,385.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,10.0,0.0,615.0,868.0,
25,35,5.0,16.0,20.0,624.0,960.0,,,10.8,9.2,641.0,921.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
