CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,32.0,10.0,0.0,138.0,,,1.7,1.2,0.7,0.4,2.5,1.8,1.1,0.6,0.0,0.0,208.0,215.0,
2,35,17.0,24.0,7.0,0.0,138.0,,,1.8,0.0,0.8,0.2,2.4,0.0,1.4,0.3,0.0,0.0,208.0,222.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,0.0,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,204.0,202.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,149.0,148.0,160.0,160.0,
5,15,30.0,32.0,26.0,0.0,138.0,,,4.4,3.3,2.1,0.5,6.7,4.5,3.4,1.0,0.0,0.0,207.0,201.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.8,98.0,98.0,109.0,109.0,
7,20,50.0,24.0,5.0,0.0,138.0,,,0.0,1.2,0.4,0.4,0.0,1.7,1.1,0.2,0.0,0.0,199.0,198.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,0.0,2.8,0.0,0.8,0.0,4.6,0.0,0.8,95.0,94.0,106.0,106.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,0.0,0.0,9.6,0.0,0.0,96.0,97.0,108.0,108.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,6.1,0.0,0.0,0.3,8.5,0.0,0.0,1.1,124.0,124.0,135.0,135.0,
