CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,0.0,600.0,,,2.2,1.6,0.0,0.3,3.0,2.3,0.0,0.7,0.0,0.0,979.0,998.0,
2,35,17.0,32.0,7.0,0.0,600.0,,,1.3,0.9,0.4,0.2,1.8,1.3,0.9,0.2,0.0,0.0,995.0,990.0,
3,55,45.0,24.0,13.0,0.0,600.0,,,2.6,1.7,1.0,0.0,3.7,2.7,1.5,0.0,0.0,0.0,979.0,975.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,0.0,0.0,6.3,1.3,0.0,0.0,7.6,3.8,597.0,600.0,868.0,869.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,0.0,0.0,0.0,10.4,0.0,0.0,0.0,15.6,0.0,0.0,973.0,989.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.8,340.0,333.0,602.0,603.0,
7,20,50.0,24.0,5.0,0.0,600.0,,,1.0,0.6,0.3,0.0,1.5,1.0,0.5,0.0,0.0,0.0,979.0,975.0,
8,10,43.0,32.0,9.0,0.0,600.0,,,1.7,1.2,0.5,0.3,2.3,1.6,1.1,0.4,318.0,319.0,578.0,570.0,
9,55,60.0,24.0,16.0,0.0,600.0,,,3.8,2.2,0.0,0.4,5.0,3.2,0.0,1.4,328.0,307.0,575.0,575.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,467.0,477.0,740.0,734.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,4.4,0.0,0.0,0.4,5.8,0.0,0.0,1.4,139.0,146.0,404.0,405.0,
12,50,35.0,32.0,19.0,0.0,600.0,,,3.8,2.2,1.4,0.2,5.5,3.7,2.1,0.2,0.0,0.0,990.0,985.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,5.3,3.9,0.0,0.0,7.8,6.0,0.0,0.0,624.0,620.0,885.0,902.0,
14,15,10.0,32.0,20.0,0.0,600.0,,,3.7,2.2,1.5,0.6,5.6,4.2,2.0,0.2,0.0,0.0,995.0,983.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,0.0,0.0,4.8,0.0,0.0,104.0,108.0,381.0,369.0,
16,10,20.0,32.0,19.0,0.0,600.0,,,3.6,2.2,1.4,0.4,4.3,3.6,2.7,0.8,0.0,0.0,994.0,1000.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,0.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,664.0,676.0,946.0,926.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,0.0,3.5,0.0,1.3,0.0,6.9,0.0,0.3,0.0,0.0,993.0,987.0,
19,15,60.0,32.0,17.0,0.0,600.0,,,3.0,2.5,1.1,0.2,4.8,3.4,1.5,0.6,0.0,0.0,970.0,976.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,0.0,0.0,2.5,1.1,0.0,0.0,4.3,1.1,0.0,0.0,960.0,972.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,0.0,3.1,1.3,0.0,0.0,4.3,2.3,0.0,0.0,0.0,1000.0,988.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,0.0,7.2,0.0,0.0,0.0,10.8,0.0,319.0,320.0,578.0,579.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,0.0,0.0,0.0,11.6,0.0,0.0,0.0,17.4,122.0,131.0,399.0,390.0,
24,65,35.0,32.0,3.0,0.0,600.0,,,0.5,0.4,0.2,0.1,0.8,0.7,0.3,0.1,0.0,0.0,978.0,981.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,0.0,0.0,0.0,2.4,0.0,0.0,0.0,3.6,707.0,712.0,956.0,974.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
