CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,0.0,0.0,993.0,988.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.6,1.2,2.5,1.7,0.0,0.0,985.0,981.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,2.8,2.4,4.7,3.1,0.0,0.0,972.0,983.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,4.4,3.2,6.5,4.9,608.0,610.0,881.0,875.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,6.2,4.2,10.8,4.8,0.0,0.0,993.0,971.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.8,0.4,1.2,0.6,333.0,336.0,600.0,609.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,0.0,0.0,989.0,989.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,2.2,1.4,3.2,2.2,304.0,299.0,579.0,575.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,313.0,320.0,589.0,580.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,3.6,2.8,5.6,4.0,470.0,461.0,736.0,742.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,0.0,4.8,0.0,7.2,125.0,132.0,394.0,386.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,4.8,2.8,7.8,3.6,0.0,0.0,988.0,993.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,9.2,0.0,13.8,632.0,625.0,891.0,889.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,4.9,3.1,7.9,4.1,31.0,25.0,276.0,279.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,1.7,1.5,3.0,1.8,114.0,117.0,360.0,372.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,4.3,3.3,6.5,4.9,193.0,190.0,456.0,467.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,0.8,0.0,1.2,0.0,668.0,665.0,929.0,931.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,4.8,0.0,7.2,0.0,283.0,272.0,526.0,547.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,6.8,0.0,10.2,188.0,204.0,446.0,468.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,2.4,1.2,3.5,1.9,504.0,489.0,753.0,766.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,0.0,0.0,972.0,996.0,
