CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1207.0,
2,45,70.0,16.0,30.0,0.0,741.6,,,20.2,9.8,0.0,1147.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1144.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,5.7,4.3,723.0,787.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,6.6,3.4,0.0,1234.0,
6,40,69.0,16.0,20.0,0.0,741.6,,,12.2,7.8,615.0,707.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,13.5,6.5,0.0,1205.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,13.5,6.5,248.0,325.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,7.1,2.9,529.0,611.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,6.9,3.1,353.0,413.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,5.7,4.3,443.0,505.0,
12,25,85.0,8.0,20.0,0.0,741.6,,,0.0,20.0,0.0,1110.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,30.0,0.0,26.0,93.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,6.0,4.0,561.0,622.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,24.1,15.9,383.0,430.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,40.0,0.0,471.0,530.0,
17,18,75.0,16.0,20.0,0.0,741.6,,,12.6,7.4,94.0,152.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,0.0,20.0,173.0,254.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,6.3,3.7,277.0,346.0,
20,30,50.0,8.0,10.0,0.0,741.6,,,0.0,10.0,3.0,74.0,
21,30,52.0,16.0,20.0,0.0,741.6,,,12.4,7.6,0.0,1229.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,20.0,807.0,884.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,10.0,0.0,729.0,779.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,6.3,3.7,60.0,151.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,0.0,40.0,169.0,225.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
