CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,149.5,230.0,,,10.0,0.0,149.0,182.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,7.0,40.0,70.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,8.6,4.4,103.0,138.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,0.0,19.0,138.0,169.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,26.0,0.0,22.0,54.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,3.0,86.0,119.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,3.1,1.9,68.0,103.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,9.0,85.0,117.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,10.6,5.4,84.0,120.0,
10,30,60.0,8.0,16.0,92.0,172.5,,,16.0,0.0,113.0,145.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,6.2,5.8,57.0,87.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,12.2,6.8,52.0,84.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,14.0,9.0,148.0,182.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,13.8,6.2,32.0,62.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,8.0,0.0,49.0,83.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,13.4,5.6,62.0,96.0,
17,5,30.0,8.0,2.0,149.5,230.0,,,0.0,2.0,145.0,177.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,7.5,4.5,74.0,109.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,17.0,0.0,64.0,96.0,
20,45,65.0,8.0,9.0,92.0,172.5,,,0.0,9.0,114.0,146.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,11.0,50.0,85.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,12.2,5.8,86.0,117.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,29.0,0.0,56.0,88.0,
24,65,35.0,16.0,3.0,92.0,172.5,,,1.9,1.1,142.0,176.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,4.0,2.0,156.0,186.0,
26,45,30.0,8.0,17.0,92.0,172.5,,,0.0,17.0,119.0,153.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,11.1,4.9,26.0,57.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,16.0,0.0,26.0,59.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,5.8,3.2,53.0,83.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,21.0,0.0,60.0,94.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,27.0,0.0,37.0,73.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,0.0,23.0,128.0,162.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,7.3,3.7,25.0,57.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,0.0,14.0,105.0,137.0,
35,63,65.0,16.0,8.0,92.0,172.5,,,5.3,2.7,130.0,166.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,5.0,0.0,38.0,74.0,
37,20,20.0,16.0,8.0,92.0,172.5,,,4.5,3.5,122.0,157.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,10.7,5.3,71.0,105.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,31.0,0.0,34.0,64.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,0.0,9.0,74.0,106.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,2.9,2.1,87.0,120.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,0.0,5.0,23.0,58.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,3.8,3.2,121.0,154.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,12.4,5.6,59.0,90.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,16.0,0.0,28.0,62.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,1.0,0.0,104.0,138.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,17.3,9.7,41.0,73.0,
48,13,52.0,8.0,36.0,149.5,230.0,,,0.0,36.0,152.0,186.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,0.0,30.0,96.0,129.0,
50,47,47.0,16.0,13.0,92.0,172.5,,,8.0,5.0,111.0,146.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
