CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,221.0,208.0,
2,35,17.0,32.0,7.0,0.0,138.0,,,1.0,0.9,0.6,0.3,1.8,1.3,0.7,0.5,0.0,0.0,213.0,214.0,
3,55,45.0,32.0,13.0,0.0,138.0,,,2.0,1.6,1.1,0.6,3.3,2.6,1.4,0.6,0.0,0.0,207.0,204.0,
4,55,20.0,32.0,19.0,92.0,172.5,,,3.0,2.4,1.6,0.6,5.0,3.6,2.3,0.5,139.0,138.0,171.0,169.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,0.0,5.9,4.5,0.0,0.0,9.5,6.1,0.0,0.0,0.0,212.0,215.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,86.0,89.0,120.0,119.0,
7,20,50.0,24.0,5.0,0.0,138.0,,,1.3,0.0,0.6,0.1,2.0,0.0,0.8,0.2,0.0,0.0,206.0,201.0,
8,10,43.0,24.0,9.0,0.0,138.0,,,2.1,1.3,0.0,0.2,3.0,2.1,0.0,0.3,83.0,84.0,115.0,118.0,
9,55,60.0,32.0,16.0,0.0,138.0,,,2.7,2.2,1.4,0.1,4.0,2.9,2.1,0.6,87.0,87.0,117.0,119.0,
10,30,60.0,32.0,16.0,92.0,172.5,,,2.8,1.9,1.0,0.7,4.3,2.8,1.9,0.7,111.0,112.0,144.0,144.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,0.0,0.0,3.2,1.6,0.0,0.0,4.8,2.4,54.0,56.0,88.0,87.0,
12,50,35.0,24.0,19.0,0.0,138.0,,,3.6,2.8,1.2,0.0,6.1,3.3,2.0,0.0,0.0,0.0,224.0,217.0,
13,30,25.0,32.0,23.0,149.5,230.0,,,4.1,2.5,1.8,0.9,6.1,4.5,2.5,0.7,146.0,147.0,180.0,180.0,
14,15,10.0,24.0,20.0,0.0,138.0,,,0.0,4.5,2.6,0.9,0.0,5.5,4.9,1.6,0.0,0.0,204.0,203.0,
15,30,5.0,24.0,8.0,0.0,138.0,,,1.9,1.2,0.0,0.1,2.4,1.9,0.0,0.5,51.0,49.0,84.0,82.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,0.0,4.3,3.3,0.0,0.0,8.1,3.3,0.0,0.0,0.0,207.0,205.0,
17,5,30.0,8.0,2.0,149.5,230.0,,,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.2,144.0,146.0,177.0,179.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,207.0,216.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,6.8,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,196.0,201.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,204.0,203.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,4.4,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,212.0,217.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,0.0,4.4,2.8,0.0,0.0,6.4,4.4,0.0,84.0,87.0,117.0,118.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,0.0,0.0,11.6,0.0,0.0,0.0,17.4,58.0,57.0,88.0,90.0,
24,65,35.0,32.0,3.0,0.0,138.0,,,0.6,0.4,0.2,0.1,0.7,0.5,0.4,0.1,0.0,0.0,201.0,201.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,0.0,1.9,0.0,0.5,0.0,3.0,0.0,0.6,155.0,154.0,187.0,187.0,
26,45,30.0,32.0,17.0,0.0,138.0,,,3.0,2.2,1.2,0.4,4.8,2.8,2.4,0.3,0.0,0.0,210.0,220.0,
27,35,40.0,32.0,16.0,0.0,138.0,,,2.5,1.9,1.3,0.7,3.9,3.5,1.4,0.8,27.0,25.0,59.0,60.0,
28,41,37.0,24.0,16.0,0.0,138.0,,,3.5,2.5,0.0,0.4,5.0,4.0,0.0,0.6,0.0,0.0,222.0,227.0,
29,64,42.0,24.0,9.0,0.0,138.0,,,0.0,2.4,0.8,0.4,0.0,2.9,2.1,0.4,0.0,0.0,199.0,196.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,8.4,0.0,0.0,0.0,12.6,0.0,0.0,0.0,61.0,60.0,92.0,94.0,
31,31,52.0,24.0,27.0,0.0,138.0,,,6.4,0.0,3.6,0.9,9.3,0.0,5.3,1.6,0.0,0.0,216.0,203.0,
32,35,69.0,32.0,23.0,0.0,138.0,,,3.9,2.7,1.6,1.0,5.6,5.4,2.3,0.5,0.0,0.0,187.0,193.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,0.0,4.1,0.0,0.3,0.0,5.5,0.0,1.1,25.0,27.0,57.0,58.0,
34,65,55.0,24.0,14.0,0.0,138.0,,,0.0,3.3,2.1,0.2,0.0,4.3,3.4,0.7,0.0,0.0,199.0,184.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.8,132.0,133.0,164.0,164.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,40.0,38.0,72.0,74.0,
37,20,20.0,32.0,8.0,0.0,138.0,,,1.5,0.9,0.6,0.2,2.2,1.6,0.8,0.1,0.0,0.0,206.0,207.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,5.0,0.0,0.0,1.4,7.6,0.0,0.0,2.0,72.0,71.0,104.0,105.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,0.0,0.0,6.9,5.5,0.0,0.0,15.0,3.6,33.0,33.0,67.0,67.0,
40,40,25.0,32.0,9.0,0.0,138.0,,,1.4,1.3,0.7,0.2,2.2,1.5,1.2,0.6,72.0,74.0,108.0,107.0,
41,42,7.0,24.0,5.0,0.0,138.0,,,0.0,0.9,0.7,0.3,0.0,1.6,1.1,0.3,85.0,87.0,120.0,120.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,23.0,56.0,57.0,
43,23,3.0,32.0,7.0,0.0,138.0,,,1.1,1.0,0.6,0.1,2.1,1.1,0.9,0.1,0.0,0.0,202.0,190.0,
44,11,14.0,24.0,18.0,0.0,138.0,,,3.1,2.5,1.6,0.0,4.5,3.8,2.4,0.0,56.0,56.0,91.0,90.0,
45,6,38.0,32.0,16.0,0.0,138.0,,,2.4,2.4,0.9,0.7,4.0,3.3,1.9,0.5,27.0,29.0,62.0,62.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.3,0.0,0.0,200.0,193.0,
47,8,56.0,32.0,27.0,0.0,138.0,,,4.6,2.8,2.3,1.1,7.5,4.3,2.8,1.5,0.0,0.0,192.0,194.0,
48,13,52.0,32.0,36.0,0.0,138.0,,,7.2,4.4,2.6,0.2,9.5,5.1,4.8,2.1,0.0,0.0,194.0,197.0,
