CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,10.0,0.0,0.0,223.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,7.0,0.0,209.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,8.2,4.8,0.0,198.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,12.2,6.8,149.0,160.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,16.5,9.5,0.0,205.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,3.0,0.0,98.0,110.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,0.0,5.0,0.0,201.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,9.0,0.0,94.0,106.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,9.4,6.6,97.0,107.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,10.6,5.4,123.0,134.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,7.1,4.9,67.0,77.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,19.0,0.0,0.0,215.0,
13,30,25.0,8.0,23.0,92.0,172.5,,,0.0,23.0,159.0,170.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,20.0,0.0,31.0,43.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,5.7,2.3,61.0,72.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,19.0,74.0,85.0,
17,5,30.0,8.0,2.0,92.0,172.5,,,0.0,2.0,157.0,168.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,6.9,5.1,87.0,97.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,17.0,0.0,76.0,87.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,5.2,3.8,126.0,137.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,11.0,0.0,0.0,210.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,10.2,7.8,97.0,108.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,19.0,10.0,67.0,78.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,0.0,3.0,152.0,164.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,3.7,2.3,172.0,182.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
