CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,0.0,10.0,0.0,984.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,7.0,0.0,0.0,998.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,13.0,0.0,0.0,973.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,11.6,7.4,597.0,873.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,18.2,7.8,0.0,993.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,3.0,0.0,332.0,601.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,995.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,9.0,313.0,578.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,0.0,16.0,313.0,575.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,9.3,6.7,475.0,734.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,6.7,5.3,145.0,401.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,10.7,8.3,0.0,983.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,15.0,8.0,633.0,880.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,10.8,9.2,0.0,969.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,5.2,2.8,103.0,360.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,10.3,8.7,0.0,961.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,1.2,0.8,677.0,924.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,7.1,4.9,0.0,982.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,17.0,0.0,0.0,979.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,4.7,4.3,0.0,1000.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,11.0,0.0,0.0,981.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,18.0,0.0,312.0,589.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,18.0,11.0,134.0,392.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,3.0,0.0,0.0,981.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,4.4,1.6,701.0,979.0,
26,45,30.0,16.0,17.0,0.0,600.0,,,10.8,6.2,0.0,997.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,16.0,0.0,53.0,318.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,0.0,16.0,0.0,992.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,5.2,3.8,0.0,967.0,
30,40,60.0,8.0,21.0,0.0,600.0,,,0.0,21.0,183.0,442.0,
31,31,52.0,8.0,27.0,0.0,600.0,,,0.0,27.0,0.0,983.0,
32,35,69.0,8.0,23.0,0.0,600.0,,,23.0,0.0,0.0,957.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,11.0,0.0,16.0,267.0,
34,65,55.0,8.0,14.0,0.0,600.0,,,14.0,0.0,0.0,966.0,
35,63,65.0,16.0,8.0,650.0,1000.0,,,4.6,3.4,607.0,882.0,
36,2,60.0,8.0,5.0,0.0,600.0,,,5.0,0.0,35.0,291.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,8.0,0.0,0.0,996.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,0.0,16.0,216.0,486.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,0.0,31.0,31.0,296.0,
40,40,25.0,8.0,9.0,0.0,600.0,,,0.0,9.0,270.0,540.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,3.3,1.7,332.0,581.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,0.0,5.0,3.0,272.0,
43,23,3.0,8.0,7.0,0.0,600.0,,,7.0,0.0,0.0,995.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,11.0,7.0,147.0,416.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,8.6,7.4,11.0,287.0,
46,2,48.0,16.0,1.0,0.0,600.0,,,0.6,0.4,0.0,967.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,27.0,0.0,0.0,959.0,
48,13,52.0,16.0,36.0,0.0,600.0,,,23.1,12.9,0.0,994.0,
49,6,68.0,16.0,30.0,400.0,750.0,,,19.4,10.6,386.0,650.0,
50,47,47.0,16.0,13.0,0.0,600.0,,,8.5,4.5,0.0,1000.0,
51,49,58.0,16.0,10.0,0.0,600.0,,,6.5,3.5,0.0,984.0,
52,27,43.0,16.0,9.0,0.0,600.0,,,6.2,2.8,0.0,985.0,
53,37,31.0,16.0,14.0,0.0,600.0,,,8.7,5.3,331.0,580.0,
54,57,29.0,8.0,18.0,0.0,600.0,,,18.0,0.0,0.0,973.0,
55,63,23.0,8.0,2.0,400.0,750.0,,,2.0,0.0,548.0,814.0,
56,53,12.0,8.0,6.0,400.0,750.0,,,0.0,6.0,516.0,761.0,
57,32,12.0,16.0,7.0,0.0,600.0,,,4.0,3.0,0.0,971.0,
58,36,26.0,8.0,18.0,650.0,1000.0,,,18.0,0.0,726.0,990.0,
59,21,24.0,8.0,28.0,0.0,600.0,,,28.0,0.0,0.0,994.0,
60,17,34.0,8.0,3.0,0.0,600.0,,,3.0,0.0,0.0,981.0,
61,12,24.0,16.0,13.0,0.0,600.0,,,8.2,4.8,0.0,974.0,
62,24,58.0,16.0,19.0,0.0,600.0,,,12.3,6.7,106.0,370.0,
