CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,7.0,3.0,0.0,3293.0,
2,45,70.0,16.0,30.0,0.0,2034.0,,,17.3,12.7,0.0,3291.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,0.0,3322.0,
4,60,66.0,16.0,10.0,0.0,2034.0,,,6.5,3.5,1245.0,1432.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3387.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3323.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3382.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,0.0,20.0,2875.0,3060.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2596.0,2775.0,
10,35,66.0,16.0,10.0,0.0,2034.0,,,5.7,4.3,0.0,3375.0,
11,35,69.0,16.0,10.0,2203.5,3390.0,,,6.0,4.0,2693.0,2859.0,
12,25,85.0,16.0,20.0,0.0,2034.0,,,12.8,7.2,0.0,3307.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,17.2,12.8,2403.0,2577.0,
14,22,85.0,16.0,10.0,0.0,2034.0,,,6.8,3.2,0.0,3389.0,
15,20,80.0,16.0,40.0,1356.0,2542.5,,,20.2,19.8,2209.0,2386.0,
16,20,85.0,16.0,40.0,0.0,2034.0,,,23.9,16.1,0.0,3303.0,
17,18,75.0,16.0,20.0,0.0,2034.0,,,13.7,6.3,0.0,3310.0,
18,15,75.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3328.0,
19,15,80.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3375.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3295.0,
21,30,56.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3377.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,11.6,8.4,0.0,3361.0,
23,14,66.0,16.0,10.0,0.0,2034.0,,,5.7,4.3,1637.0,1816.0,
24,25,50.0,16.0,10.0,0.0,2034.0,,,5.3,4.7,0.0,3310.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,40.0,0.0,2490.0,2673.0,
26,8,62.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3311.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3340.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3318.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3354.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3344.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,0.0,3270.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,18.5,11.5,0.0,3278.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,40.0,0.0,0.0,3371.0,
34,8,45.0,16.0,20.0,0.0,2034.0,,,10.5,9.5,0.0,3352.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3267.0,
36,5,45.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,0.0,3306.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,13.3,6.7,0.0,3282.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,19.3,10.7,1048.0,1232.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3287.0,
40,36,18.0,16.0,10.0,0.0,2034.0,,,6.7,3.3,0.0,3383.0,
41,35,32.0,16.0,10.0,0.0,2034.0,,,6.0,4.0,0.0,3329.0,
42,33,32.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,0.0,3298.0,
43,33,35.0,16.0,10.0,0.0,2034.0,,,5.4,4.6,0.0,3347.0,
44,32,20.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1906.0,2089.0,
45,30,30.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,0.0,3360.0,
46,34,25.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,0.0,3312.0,
47,30,35.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3369.0,
48,36,40.0,16.0,10.0,0.0,2034.0,,,6.3,3.7,0.0,3381.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3281.0,
50,26,32.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,3378.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
