CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,0.0,0.0,220.0,209.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,2.8,0.0,4.2,0.0,0.0,203.0,210.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,3.2,2.0,4.6,3.2,0.0,0.0,198.0,208.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,4.6,3.0,7.8,3.6,149.0,148.0,160.0,160.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,7.3,3.1,11.0,4.6,0.0,0.0,211.0,199.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.8,0.4,1.0,0.8,0.0,0.0,223.0,226.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,0.0,0.0,213.0,217.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,94.0,94.0,105.0,106.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,96.0,97.0,108.0,107.0,
10,30,60.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,0.0,0.0,209.0,208.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,66.0,67.0,78.0,78.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,7.6,0.0,11.4,0.0,0.0,214.0,216.0,
13,30,25.0,16.0,23.0,92.0,172.5,,,5.2,4.0,9.2,4.6,158.0,158.0,169.0,170.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,12.0,0.0,0.0,192.0,201.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,3.2,0.0,4.8,60.0,61.0,71.0,72.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,4.7,2.9,8.3,3.1,0.0,0.0,208.0,202.0,
17,5,30.0,8.0,2.0,0.0,138.0,,,0.8,0.0,1.2,0.0,0.0,0.0,199.0,192.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,2.9,1.9,5.0,2.2,0.0,0.0,206.0,204.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.4,2.4,6.1,4.1,0.0,0.0,191.0,202.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,2.5,1.1,3.1,2.3,0.0,0.0,193.0,193.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,3.0,1.4,4.6,2.0,0.0,0.0,207.0,208.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,4.1,3.1,6.8,4.0,0.0,0.0,205.0,196.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,6.3,5.3,12.3,5.1,68.0,68.0,79.0,78.0,
24,65,35.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,1.8,0.0,0.0,197.0,201.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,1.4,1.0,2.1,1.5,171.0,172.0,182.0,182.0,
26,45,30.0,16.0,17.0,0.0,138.0,,,4.6,2.2,5.8,4.4,0.0,0.0,209.0,216.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,0.0,0.0,217.0,216.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,0.0,0.0,227.0,214.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,2.1,1.5,3.4,2.0,0.0,0.0,201.0,201.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,8.4,0.0,12.6,0.0,0.0,0.0,198.0,200.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,6.5,4.3,9.6,6.6,0.0,0.0,221.0,212.0,
32,35,69.0,16.0,23.0,0.0,138.0,,,5.6,3.6,7.9,5.9,0.0,0.0,195.0,196.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,4.4,0.0,6.6,0.0,0.0,0.0,203.0,206.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,5.6,0.0,8.4,0.0,0.0,0.0,200.0,192.0,
35,63,65.0,8.0,8.0,0.0,138.0,,,0.0,3.2,0.0,4.8,0.0,0.0,194.0,180.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.3,0.7,1.8,1.2,0.0,0.0,188.0,189.0,
37,20,20.0,8.0,8.0,0.0,138.0,,,0.0,3.2,0.0,4.8,0.0,0.0,209.0,207.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,4.0,2.4,5.4,4.2,82.0,82.0,94.0,93.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,8.3,4.1,11.2,7.4,0.0,0.0,197.0,188.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,2.4,1.2,3.5,1.9,0.0,0.0,215.0,215.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,0.0,0.0,193.0,210.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,1.2,0.8,2.0,1.0,0.0,0.0,212.0,209.0,
43,23,3.0,8.0,7.0,0.0,138.0,,,0.0,2.8,0.0,4.2,0.0,0.0,196.0,199.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,7.2,0.0,10.8,0.0,69.0,69.0,79.0,80.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,0.0,0.0,209.0,198.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,0.4,0.0,0.6,0.0,0.0,0.0,187.0,192.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,7.0,3.8,12.1,4.1,0.0,0.0,195.0,190.0,
48,13,52.0,8.0,36.0,0.0,138.0,,,14.4,0.0,21.6,0.0,0.0,0.0,208.0,201.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,12.0,0.0,18.0,0.0,0.0,0.0,186.0,189.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,5.2,0.0,7.8,0.0,0.0,0.0,215.0,204.0,
51,49,58.0,16.0,10.0,0.0,138.0,,,2.3,1.7,3.4,2.6,0.0,0.0,199.0,194.0,
52,27,43.0,16.0,9.0,0.0,138.0,,,2.4,1.2,3.9,1.5,0.0,0.0,228.0,226.0,
53,37,31.0,16.0,14.0,0.0,138.0,,,3.1,2.5,5.0,3.4,95.0,95.0,105.0,106.0,
54,57,29.0,8.0,18.0,0.0,138.0,,,7.2,0.0,10.8,0.0,0.0,0.0,203.0,204.0,
55,63,23.0,16.0,2.0,92.0,172.5,,,0.5,0.3,0.8,0.4,135.0,136.0,147.0,146.0,
56,53,12.0,8.0,6.0,0.0,138.0,,,0.0,2.4,0.0,3.6,0.0,0.0,208.0,207.0,
57,32,12.0,16.0,7.0,0.0,138.0,,,1.7,1.1,2.7,1.5,0.0,0.0,197.0,211.0,
58,36,26.0,8.0,18.0,149.5,230.0,,,0.0,7.2,0.0,10.8,199.0,199.0,210.0,211.0,
59,21,24.0,8.0,28.0,0.0,138.0,,,11.2,0.0,16.8,0.0,0.0,0.0,206.0,213.0,
60,17,34.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.0,0.8,0.0,0.0,218.0,221.0,
61,12,24.0,16.0,13.0,0.0,138.0,,,3.1,2.1,5.0,2.8,0.0,0.0,206.0,197.0,
62,24,58.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,58.0,57.0,68.0,69.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,0.0,0.0,192.0,192.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,0.0,0.0,185.0,185.0,
65,62,77.0,8.0,20.0,0.0,138.0,,,8.0,0.0,12.0,0.0,0.0,0.0,171.0,173.0,
66,49,73.0,8.0,25.0,0.0,138.0,,,10.0,0.0,15.0,0.0,0.0,0.0,187.0,184.0,
67,67,5.0,8.0,25.0,0.0,138.0,,,10.0,0.0,15.0,0.0,83.0,83.0,94.0,94.0,
68,56,39.0,8.0,36.0,0.0,138.0,,,0.0,14.4,0.0,21.6,0.0,0.0,198.0,214.0,
69,37,47.0,8.0,6.0,0.0,138.0,,,0.0,2.4,0.0,3.6,49.0,50.0,61.0,61.0,
70,37,56.0,16.0,5.0,0.0,138.0,,,1.2,0.8,2.1,0.9,0.0,0.0,208.0,214.0,
71,57,68.0,16.0,15.0,0.0,138.0,,,3.4,2.6,5.5,3.5,0.0,0.0,189.0,188.0,
72,47,16.0,16.0,25.0,0.0,138.0,,,6.3,3.7,10.5,4.5,0.0,0.0,198.0,215.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,2.0,1.6,2.8,2.6,0.0,0.0,202.0,214.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,3.2,0.0,4.8,0.0,149.0,148.0,159.0,160.0,
75,49,11.0,16.0,18.0,0.0,138.0,,,5.0,2.2,7.0,3.8,0.0,0.0,205.0,195.0,
76,49,42.0,16.0,13.0,0.0,138.0,,,3.6,1.6,5.1,2.7,72.0,73.0,83.0,83.0,
77,53,43.0,8.0,14.0,149.5,230.0,,,0.0,5.6,0.0,8.4,179.0,178.0,190.0,189.0,
78,61,52.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.1,0.7,0.0,0.0,198.0,193.0,
79,57,48.0,16.0,23.0,0.0,138.0,,,5.7,3.5,7.7,6.1,92.0,92.0,102.0,102.0,
80,56,37.0,8.0,6.0,0.0,138.0,,,0.0,2.4,0.0,3.6,0.0,0.0,205.0,208.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,6.1,4.3,9.5,6.1,0.0,0.0,196.0,192.0,
82,15,47.0,16.0,16.0,0.0,138.0,,,3.8,2.6,6.1,3.5,0.0,0.0,205.0,201.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,3.0,1.4,4.4,2.2,0.0,0.0,207.0,198.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,1.7,1.1,2.9,1.3,100.0,101.0,111.0,111.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,11.8,4.6,15.2,9.4,0.0,0.0,199.0,210.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,9.6,4.4,13.0,8.0,0.0,0.0,186.0,197.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,10.4,0.0,15.6,0.0,92.0,93.0,104.0,104.0,
88,26,52.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,0.0,0.0,208.0,202.0,
89,26,35.0,8.0,15.0,0.0,138.0,,,0.0,6.0,0.0,9.0,0.0,0.0,220.0,222.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,1.2,0.0,1.8,0.0,0.0,0.0,194.0,187.0,
91,15,19.0,16.0,1.0,0.0,138.0,,,0.2,0.2,0.3,0.3,0.0,0.0,197.0,204.0,
92,22,22.0,8.0,2.0,0.0,138.0,,,0.0,0.8,0.0,1.2,17.0,18.0,29.0,28.0,
93,18,24.0,16.0,22.0,0.0,138.0,,,5.3,3.5,7.1,6.1,0.0,0.0,215.0,205.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,6.9,3.9,11.4,4.8,0.0,0.0,222.0,216.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,12.0,0.0,0.0,217.0,221.0,
96,22,27.0,16.0,11.0,0.0,138.0,,,2.6,1.8,4.5,2.1,0.0,0.0,221.0,219.0,
97,25,21.0,16.0,12.0,0.0,138.0,,,2.8,2.0,4.6,2.6,0.0,0.0,219.0,222.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,0.0,0.0,208.0,206.0,
99,20,26.0,16.0,9.0,0.0,138.0,,,2.6,1.0,3.6,1.8,82.0,82.0,94.0,93.0,
100,18,18.0,8.0,17.0,149.5,230.0,,,6.8,0.0,10.2,0.0,185.0,184.0,196.0,195.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
