CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,600.0,,,6.6,3.4,0.0,980.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,4.1,2.9,0.0,974.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,13.0,0.0,0.0,987.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,19.0,0.0,606.0,864.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,26.0,0.0,0.0,969.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,1.9,1.1,0.0,989.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,5.0,0.0,989.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,9.0,316.0,577.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,10.5,5.5,319.0,592.0,
10,30,60.0,16.0,16.0,0.0,600.0,,,9.3,6.7,0.0,985.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,12.0,0.0,122.0,404.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,19.0,0.0,980.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,23.0,639.0,896.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,0.0,20.0,0.0,992.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,5.3,2.7,100.0,375.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,12.8,6.2,0.0,963.0,
17,5,30.0,8.0,2.0,0.0,600.0,,,0.0,2.0,0.0,970.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,7.2,4.8,0.0,983.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,17.0,0.0,0.0,976.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,6.5,2.5,0.0,993.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,6.9,4.1,0.0,1000.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,18.0,0.0,990.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,29.0,0.0,141.0,395.0,
24,65,35.0,8.0,3.0,0.0,600.0,,,3.0,0.0,0.0,966.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,692.0,958.0,
26,45,30.0,8.0,17.0,0.0,600.0,,,17.0,0.0,0.0,982.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,0.0,16.0,0.0,994.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,10.7,5.3,0.0,995.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,0.0,9.0,0.0,983.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,12.8,8.2,0.0,967.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,17.2,9.8,0.0,989.0,
32,35,69.0,16.0,23.0,0.0,600.0,,,14.9,8.1,0.0,999.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,0.0,11.0,0.0,970.0,
34,65,55.0,8.0,14.0,0.0,600.0,,,0.0,14.0,0.0,955.0,
35,63,65.0,16.0,8.0,0.0,600.0,,,4.8,3.2,0.0,991.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,3.6,1.4,0.0,984.0,
37,20,20.0,16.0,8.0,0.0,600.0,,,5.1,2.9,0.0,996.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,16.0,0.0,224.0,491.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,31.0,0.0,0.0,974.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,4.7,4.3,0.0,992.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,3.1,1.9,0.0,984.0,
42,24,12.0,16.0,5.0,0.0,600.0,,,3.5,1.5,0.0,965.0,
43,23,3.0,16.0,7.0,0.0,600.0,,,3.7,3.3,0.0,958.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,11.5,6.5,152.0,429.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,11.7,4.3,0.0,983.0,
46,2,48.0,8.0,1.0,0.0,600.0,,,1.0,0.0,0.0,979.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,15.1,11.9,0.0,984.0,
48,13,52.0,16.0,36.0,0.0,600.0,,,22.7,13.3,0.0,982.0,
49,6,68.0,16.0,30.0,0.0,600.0,,,16.9,13.1,0.0,964.0,
50,47,47.0,16.0,13.0,0.0,600.0,,,7.9,5.1,0.0,975.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
