CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,16.0,10.0,803.4,1236.0,,,2.5,1.5,3.1,2.9,881.0,885.0,993.0,992.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,6.8,5.2,11.7,6.3,816.0,815.0,882.0,885.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,49.0,50.0,165.0,157.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,2.4,1.6,4.3,1.7,701.0,699.0,810.0,809.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,2.2,1.8,4.4,1.6,10.0,14.0,60.0,64.0,
6,40,69.0,16.0,20.0,494.4,927.0,,,5.1,2.9,7.0,5.0,555.0,543.0,773.0,779.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,5.4,2.6,6.7,5.3,170.0,169.0,223.0,227.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,5.4,2.6,6.6,5.4,247.0,247.0,333.0,333.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.5,2.5,483.0,481.0,665.0,650.0,
10,35,66.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,358.0,359.0,408.0,406.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.4,2.6,444.0,449.0,505.0,507.0,
12,25,85.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,646.0,644.0,732.0,733.0,
13,22,75.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,28.0,25.0,95.0,95.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,569.0,569.0,616.0,620.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,390.0,391.0,421.0,423.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,10.5,5.5,13.7,10.3,476.0,475.0,527.0,525.0,
17,18,75.0,16.0,20.0,0.0,741.6,,,5.3,2.7,8.3,3.7,102.0,103.0,145.0,142.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,163.0,171.0,268.0,269.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,2.2,1.8,3.3,2.7,266.0,268.0,353.0,349.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.5,2.5,9.0,4.0,82.0,82.0,
21,30,52.0,16.0,20.0,803.4,1236.0,,,4.3,3.7,7.7,4.3,914.0,914.0,964.0,964.0,
22,28,52.0,16.0,20.0,494.4,927.0,,,5.5,2.5,7.7,4.3,802.0,801.0,896.0,892.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,735.0,736.0,770.0,772.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,2.3,1.7,3.6,2.4,50.0,54.0,158.0,162.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,9.3,6.7,14.7,9.3,167.0,170.0,222.0,223.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
