CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,650.0,1000.0,,,2.1,1.4,0.0,0.6,3.0,2.5,0.0,0.5,694.0,706.0,861.0,848.0,
2,35,17.0,32.0,7.0,0.0,600.0,,,1.0,0.9,0.6,0.3,1.9,1.3,0.8,0.2,136.0,139.0,289.0,292.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,0.0,0.0,4.4,0.8,0.0,0.0,5.6,2.2,521.0,526.0,588.0,586.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,0.0,0.0,7.6,0.0,0.0,0.0,11.4,666.0,672.0,802.0,804.0,
5,15,30.0,24.0,26.0,0.0,600.0,,,5.0,3.3,2.1,0.0,7.1,5.5,3.0,0.0,32.0,31.0,220.0,222.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.0,0.7,0.5,0.0,0.0,1.1,0.7,0.0,408.0,410.0,518.0,523.0,
7,20,50.0,32.0,5.0,0.0,600.0,,,0.9,0.5,0.4,0.2,1.4,0.9,0.4,0.2,330.0,329.0,416.0,411.0,
8,10,43.0,32.0,9.0,0.0,600.0,,,1.5,1.2,0.5,0.4,2.1,2.0,0.7,0.6,404.0,398.0,481.0,486.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,399.0,391.0,499.0,501.0,
10,30,60.0,32.0,16.0,400.0,750.0,,,2.8,2.3,1.1,0.2,4.1,2.8,1.6,1.2,573.0,572.0,634.0,633.0,
11,20,65.0,24.0,12.0,0.0,600.0,,,0.0,2.3,1.8,0.6,0.0,4.0,3.1,0.2,203.0,197.0,325.0,333.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,4.5,3.1,0.0,0.0,7.2,4.2,0.0,0.0,228.0,221.0,352.0,350.0,
13,30,25.0,32.0,23.0,650.0,1000.0,,,4.1,2.8,1.5,0.8,5.4,4.1,3.0,1.3,679.0,685.0,827.0,830.0,
14,15,10.0,24.0,20.0,0.0,600.0,,,5.3,0.0,2.1,0.6,8.6,0.0,3.0,0.3,19.0,31.0,253.0,249.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,2.3,0.0,0.9,0.0,3.3,0.0,1.5,0.0,172.0,167.0,303.0,310.0,
16,10,20.0,24.0,19.0,0.0,600.0,,,4.1,0.0,2.2,1.2,7.2,0.0,2.8,1.4,262.0,265.0,378.0,383.0,
17,5,30.0,32.0,2.0,650.0,1000.0,,,0.3,0.3,0.1,0.1,0.5,0.4,0.3,0.1,725.0,724.0,874.0,870.0,
18,20,40.0,32.0,12.0,0.0,600.0,,,2.0,1.4,1.0,0.4,2.9,2.6,1.2,0.5,373.0,372.0,437.0,439.0,
19,15,60.0,32.0,17.0,0.0,600.0,,,2.9,2.1,1.1,0.6,4.2,3.6,1.6,0.7,260.0,263.0,378.0,380.0,
20,45,65.0,8.0,9.0,400.0,750.0,,,0.0,0.0,3.6,0.0,0.0,0.0,5.4,0.0,580.0,579.0,674.0,671.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,2.8,0.0,1.6,0.0,4.7,0.0,1.9,0.0,209.0,204.0,340.0,336.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,4.7,0.0,2.5,0.0,6.6,0.0,4.2,0.0,409.0,405.0,499.0,500.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,0.0,0.0,7.8,3.8,0.0,0.0,15.7,1.7,204.0,206.0,331.0,329.0,
24,65,35.0,24.0,3.0,650.0,1000.0,,,0.6,0.4,0.2,0.0,0.8,0.7,0.3,0.0,691.0,693.0,850.0,857.0,
25,65,20.0,32.0,6.0,650.0,1000.0,,,1.0,0.8,0.5,0.1,1.4,1.0,0.9,0.2,806.0,803.0,966.0,960.0,
26,45,30.0,8.0,17.0,400.0,750.0,,,6.8,0.0,0.0,0.0,10.2,0.0,0.0,0.0,586.0,584.0,674.0,673.0,
27,35,40.0,32.0,16.0,0.0,600.0,,,2.5,1.7,1.4,0.8,4.0,3.0,1.6,1.0,92.0,97.0,263.0,264.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,6.0,0.0,0.0,0.4,9.2,0.0,0.0,0.4,105.0,105.0,263.0,255.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,0.0,2.9,0.0,0.7,0.0,4.0,0.0,1.4,185.0,181.0,322.0,316.0,
30,40,60.0,24.0,21.0,0.0,600.0,,,0.0,5.0,2.2,1.2,0.0,6.6,4.0,2.0,251.0,255.0,355.0,356.0,
31,31,52.0,24.0,27.0,0.0,600.0,,,7.0,0.0,3.2,0.6,10.8,0.0,3.5,1.9,149.0,144.0,278.0,286.0,
32,35,69.0,16.0,23.0,650.0,1000.0,,,0.0,6.6,2.6,0.0,0.0,10.0,3.8,0.0,660.0,649.0,781.0,778.0,
33,53,52.0,24.0,11.0,0.0,600.0,,,2.1,1.8,0.0,0.6,3.2,3.0,0.0,0.3,33.0,33.0,206.0,213.0,
34,65,55.0,24.0,14.0,400.0,750.0,,,3.1,2.2,0.0,0.3,4.2,3.1,0.0,1.1,523.0,527.0,622.0,615.0,
35,63,65.0,16.0,8.0,650.0,1000.0,,,0.0,1.9,1.3,0.0,0.0,3.2,1.6,0.0,679.0,682.0,821.0,817.0,
36,2,60.0,24.0,5.0,0.0,600.0,,,0.9,0.7,0.4,0.0,1.5,1.1,0.5,0.0,38.0,27.0,220.0,220.0,
37,20,20.0,32.0,8.0,400.0,750.0,,,1.5,1.0,0.6,0.1,2.1,1.4,1.2,0.2,604.0,603.0,698.0,698.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,295.0,291.0,407.0,411.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,0.0,0.0,9.4,3.0,0.0,0.0,11.2,7.4,23.0,29.0,224.0,243.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,2.7,0.0,0.9,0.0,4.0,0.0,1.4,0.0,360.0,360.0,438.0,444.0,
41,42,7.0,8.0,5.0,0.0,600.0,,,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,391.0,395.0,522.0,512.0,
42,24,12.0,24.0,5.0,0.0,600.0,,,1.1,0.7,0.0,0.3,1.5,1.1,0.0,0.3,14.0,22.0,181.0,177.0,
