CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,650.0,1000.0,,,0.0,10.0,650.0,905.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,4.4,2.6,76.0,349.0,
3,55,45.0,16.0,13.0,400.0,750.0,,,9.0,4.0,434.0,686.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,11.5,7.5,612.0,870.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,0.0,26.0,14.0,282.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,0.0,3.0,321.0,589.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,3.6,1.4,242.0,492.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,6.0,3.0,318.0,574.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,0.0,16.0,318.0,575.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,16.0,0.0,462.0,740.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,6.2,5.8,134.0,389.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,9.9,9.1,147.0,423.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,13.3,9.7,632.0,886.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,20.0,0.0,22.0,272.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,4.8,3.2,105.0,375.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,12.3,6.7,196.0,447.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,0.0,2.0,672.0,943.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,12.0,0.0,278.0,539.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,17.0,0.0,180.0,459.0,
20,45,65.0,8.0,9.0,400.0,750.0,,,9.0,0.0,482.0,745.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,7.7,3.3,136.0,407.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,18.0,0.0,323.0,596.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,29.0,0.0,133.0,402.0,
24,65,35.0,8.0,3.0,650.0,1000.0,,,3.0,0.0,647.0,906.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,3.5,2.5,699.0,967.0,
26,45,30.0,8.0,17.0,400.0,750.0,,,17.0,0.0,490.0,757.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,9.5,6.5,48.0,303.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,16.0,0.0,57.0,317.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,0.0,9.0,109.0,372.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,12.6,8.4,179.0,435.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,16.0,11.0,92.0,356.0,
32,35,69.0,16.0,23.0,650.0,1000.0,,,16.9,6.1,589.0,845.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,7.5,3.5,21.0,277.0,
34,65,55.0,16.0,14.0,400.0,750.0,,,8.9,5.1,439.0,714.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,8.0,0.0,613.0,875.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,3.0,2.0,40.0,304.0,
37,20,20.0,8.0,8.0,400.0,750.0,,,8.0,0.0,520.0,784.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,16.0,0.0,210.0,497.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,31.0,0.0,27.0,291.0,
40,40,25.0,8.0,9.0,0.0,600.0,,,0.0,9.0,273.0,531.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,3.0,2.0,313.0,574.0,
42,24,12.0,16.0,5.0,0.0,600.0,,,3.3,1.7,22.0,278.0,
43,23,3.0,8.0,7.0,400.0,750.0,,,7.0,0.0,530.0,793.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,11.2,6.8,156.0,420.0,
45,6,38.0,8.0,16.0,0.0,600.0,,,16.0,0.0,20.0,289.0,
46,2,48.0,8.0,1.0,400.0,750.0,,,0.0,1.0,438.0,700.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,0.0,27.0,40.0,295.0,
48,13,52.0,16.0,36.0,650.0,1000.0,,,21.8,14.2,710.0,971.0,
49,6,68.0,8.0,30.0,400.0,750.0,,,30.0,0.0,396.0,641.0,
50,47,47.0,16.0,13.0,400.0,750.0,,,8.6,4.4,474.0,734.0,
51,49,58.0,16.0,10.0,0.0,600.0,,,5.7,4.3,259.0,532.0,
52,27,43.0,8.0,9.0,0.0,600.0,,,9.0,0.0,115.0,360.0,
53,37,31.0,16.0,14.0,0.0,600.0,,,8.3,5.7,328.0,577.0,
54,57,29.0,8.0,18.0,400.0,750.0,,,0.0,18.0,561.0,825.0,
55,63,23.0,16.0,2.0,400.0,750.0,,,1.4,0.6,560.0,801.0,
56,53,12.0,8.0,6.0,400.0,750.0,,,0.0,6.0,507.0,777.0,
57,32,12.0,16.0,7.0,0.0,600.0,,,4.7,2.3,349.0,618.0,
58,36,26.0,8.0,18.0,650.0,1000.0,,,18.0,0.0,721.0,994.0,
59,21,24.0,16.0,28.0,0.0,600.0,,,15.7,12.3,15.0,263.0,
60,17,34.0,8.0,3.0,650.0,1000.0,,,0.0,3.0,666.0,916.0,
61,12,24.0,16.0,13.0,0.0,600.0,,,7.0,6.0,193.0,459.0,
62,24,58.0,16.0,19.0,0.0,600.0,,,10.6,8.4,89.0,376.0,
63,27,69.0,8.0,10.0,0.0,600.0,,,10.0,0.0,19.0,293.0,
64,15,77.0,8.0,9.0,0.0,600.0,,,9.0,0.0,135.0,411.0,
65,62,77.0,16.0,20.0,0.0,600.0,,,12.2,7.8,46.0,313.0,
66,49,73.0,8.0,25.0,400.0,750.0,,,25.0,0.0,509.0,780.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,0.0,25.0,209.0,473.0,
68,56,39.0,8.0,36.0,400.0,750.0,,,36.0,0.0,570.0,815.0,
69,37,47.0,16.0,6.0,0.0,600.0,,,3.4,2.6,85.0,350.0,
70,37,56.0,8.0,5.0,650.0,1000.0,,,0.0,5.0,718.0,970.0,
71,57,68.0,8.0,15.0,0.0,600.0,,,0.0,15.0,183.0,444.0,
72,47,16.0,8.0,25.0,0.0,600.0,,,0.0,25.0,7.0,268.0,
73,44,17.0,16.0,9.0,0.0,600.0,,,5.8,3.2,221.0,490.0,
74,46,13.0,16.0,8.0,650.0,1000.0,,,5.0,3.0,607.0,886.0,
75,49,11.0,8.0,18.0,0.0,600.0,,,0.0,18.0,151.0,421.0,
76,49,42.0,8.0,13.0,0.0,600.0,,,13.0,0.0,205.0,465.0,
77,53,43.0,16.0,14.0,650.0,1000.0,,,10.0,4.0,707.0,993.0,
78,61,52.0,16.0,3.0,0.0,600.0,,,1.9,1.1,303.0,575.0,
79,57,48.0,8.0,23.0,0.0,600.0,,,0.0,23.0,287.0,570.0,
80,56,37.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,704.0,989.0,
81,55,54.0,16.0,26.0,0.0,600.0,,,18.3,7.7,303.0,572.0,
82,15,47.0,8.0,16.0,0.0,600.0,,,0.0,16.0,94.0,350.0,
83,14,37.0,16.0,11.0,0.0,600.0,,,7.2,3.8,41.0,310.0,
84,11,31.0,16.0,7.0,0.0,600.0,,,4.4,2.6,345.0,601.0,
85,16,22.0,16.0,41.0,0.0,600.0,,,24.7,16.3,298.0,541.0,
86,4,18.0,8.0,35.0,0.0,600.0,,,0.0,35.0,288.0,557.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,0.0,26.0,307.0,575.0,
88,26,52.0,16.0,9.0,0.0,600.0,,,5.1,3.9,212.0,474.0,
89,26,35.0,8.0,15.0,650.0,1000.0,,,0.0,15.0,718.0,976.0,
90,31,67.0,16.0,3.0,0.0,600.0,,,1.9,1.1,307.0,567.0,
91,15,19.0,16.0,1.0,650.0,1000.0,,,0.6,0.4,681.0,935.0,
92,22,22.0,8.0,2.0,0.0,600.0,,,0.0,2.0,1.0,264.0,
93,18,24.0,16.0,22.0,650.0,1000.0,,,13.8,8.2,721.0,993.0,
94,26,27.0,16.0,27.0,0.0,600.0,,,15.1,11.9,328.0,594.0,
95,25,24.0,8.0,20.0,0.0,600.0,,,20.0,0.0,29.0,305.0,
96,22,27.0,16.0,11.0,400.0,750.0,,,7.2,3.8,525.0,771.0,
97,25,21.0,8.0,12.0,400.0,750.0,,,12.0,0.0,519.0,764.0,
98,19,21.0,8.0,10.0,0.0,600.0,,,0.0,10.0,111.0,366.0,
99,20,26.0,16.0,9.0,0.0,600.0,,,5.6,3.4,241.0,514.0,
100,18,18.0,8.0,17.0,650.0,1000.0,,,0.0,17.0,701.0,972.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
