CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,0.0,144.0,,,4.8,3.2,8.1,3.9,0.0,0.0,202.0,206.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,7.5,4.5,10.4,7.6,0.0,0.0,207.0,206.0,
3,22,85.0,16.0,10.0,0.0,144.0,,,2.9,1.1,4.1,1.9,0.0,0.0,198.0,209.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,0.0,16.0,0.0,24.0,141.0,141.0,171.0,173.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,5.2,2.8,7.1,4.9,0.0,0.0,198.0,192.0,
6,18,75.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,95.0,93.0,126.0,126.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,5.2,2.8,6.9,5.1,0.0,0.0,213.0,196.0,
8,15,80.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,89.0,91.0,121.0,121.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,91.0,89.0,121.0,121.0,
10,10,40.0,8.0,30.0,96.0,180.0,,,0.0,12.0,0.0,18.0,117.0,116.0,149.0,149.0,
11,8,40.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,58.0,59.0,89.0,91.0,
12,8,45.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,0.0,0.0,210.0,210.0,
13,5,35.0,16.0,10.0,96.0,180.0,,,2.9,1.1,3.9,2.1,142.0,140.0,173.0,175.0,
14,5,45.0,16.0,10.0,0.0,144.0,,,2.2,1.8,4.1,1.9,0.0,0.0,206.0,207.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,56.0,55.0,90.0,89.0,
16,0,40.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,0.0,0.0,199.0,201.0,
