CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,10.0,0.0,205.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,0.0,7.0,0.0,220.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,0.0,13.0,0.0,202.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,11.8,7.2,138.0,171.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,26.0,0.0,0.0,218.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,3.0,0.0,208.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,5.0,0.0,0.0,215.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,9.0,83.0,116.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,11.2,4.8,84.0,118.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,10.8,5.2,0.0,206.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,8.3,3.7,56.0,88.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,19.0,0.0,0.0,215.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,17.1,5.9,146.0,179.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,20.0,0.0,0.0,205.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,8.0,48.0,84.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,12.9,6.1,0.0,198.0,
17,5,30.0,8.0,2.0,0.0,138.0,,,0.0,2.0,0.0,206.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,8.2,3.8,0.0,216.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,17.0,0.0,0.0,202.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,6.5,2.5,0.0,188.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,11.0,0.0,216.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,18.0,0.0,0.0,202.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,19.4,9.6,56.0,91.0,
24,65,35.0,8.0,3.0,0.0,138.0,,,0.0,3.0,0.0,206.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,3.9,2.1,155.0,187.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
