CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,24.0,10.0,0.0,741.6,,,0.0,2.3,1.6,0.1,0.0,3.3,1.5,1.2,0.0,0.0,1195.0,1203.0,
2,45,70.0,32.0,30.0,0.0,741.6,,,5.6,3.7,2.4,0.2,8.3,6.3,2.8,0.6,0.0,0.0,1234.0,1134.0,
3,42,66.0,16.0,10.0,0.0,741.6,,,3.4,0.0,0.0,0.6,4.9,0.0,0.0,1.1,0.0,0.0,1201.0,1157.0,
4,42,68.0,32.0,10.0,494.4,927.0,,,1.8,1.3,0.7,0.1,2.3,2.1,1.2,0.4,726.0,721.0,784.0,786.0,
5,42,65.0,32.0,10.0,0.0,741.6,,,1.6,1.2,0.9,0.3,2.6,2.1,0.9,0.4,0.0,0.0,1231.0,1185.0,
6,40,69.0,16.0,20.0,0.0,741.6,,,4.7,3.3,0.0,0.0,7.0,5.0,0.0,0.0,613.0,614.0,704.0,708.0,
7,40,66.0,24.0,20.0,0.0,741.6,,,4.2,3.0,0.0,0.8,6.7,5.0,0.0,0.3,0.0,0.0,1184.0,1179.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,5.0,3.0,0.0,0.0,7.2,4.8,0.0,0.0,253.0,255.0,330.0,326.0,
9,38,70.0,24.0,10.0,0.0,741.6,,,0.0,2.3,1.2,0.5,0.0,3.1,1.9,1.0,534.0,532.0,612.0,606.0,
10,35,66.0,24.0,10.0,0.0,741.6,,,0.0,2.2,1.4,0.4,0.0,3.2,2.4,0.4,356.0,354.0,415.0,411.0,
11,35,69.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,445.0,446.0,509.0,508.0,
12,25,85.0,24.0,20.0,0.0,741.6,,,0.0,4.3,2.9,0.8,0.0,7.4,4.0,0.6,0.0,0.0,1183.0,1139.0,
13,22,75.0,32.0,30.0,0.0,741.6,,,5.0,4.5,2.0,0.5,8.6,6.4,2.6,0.4,28.0,25.0,98.0,92.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,2.7,0.0,1.3,0.0,4.1,0.0,1.9,0.0,0.0,0.0,1211.0,1152.0,
15,20,80.0,24.0,40.0,0.0,741.6,,,7.1,4.9,4.0,0.0,10.9,8.0,5.0,0.0,381.0,381.0,429.0,432.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,0.0,8.9,7.1,0.0,0.0,17.1,6.9,0.0,0.0,0.0,1147.0,1200.0,
17,18,75.0,24.0,20.0,0.0,741.6,,,4.5,2.8,0.0,0.7,6.3,4.3,0.0,1.5,95.0,99.0,148.0,151.0,
18,15,75.0,32.0,20.0,0.0,741.6,,,3.5,2.5,1.6,0.4,5.0,3.6,2.0,1.4,0.0,0.0,1128.0,1115.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1212.0,1216.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,3.8,0.0,0.0,0.2,5.0,0.0,0.0,1.0,0.0,0.0,1173.0,1163.0,
21,30,52.0,32.0,20.0,0.0,741.6,,,3.4,2.7,1.1,0.9,5.6,3.2,2.7,0.4,0.0,0.0,1223.0,1206.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,809.0,812.0,885.0,889.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,729.0,730.0,777.0,780.0,
24,25,50.0,24.0,10.0,0.0,741.6,,,2.0,1.3,0.8,0.0,2.6,2.1,1.3,0.0,0.0,0.0,1149.0,1185.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,8.9,7.1,0.0,0.0,13.6,10.4,0.0,0.0,166.0,164.0,229.0,224.0,
26,25,55.0,16.0,10.0,0.0,741.6,,,2.8,0.0,1.2,0.0,4.6,0.0,1.4,0.0,0.0,0.0,1193.0,1229.0,
27,23,52.0,32.0,10.0,0.0,741.6,,,1.9,1.2,0.8,0.1,2.9,1.9,1.1,0.1,261.0,258.0,316.0,321.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1146.0,1147.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,0.0,0.0,3.7,0.3,0.0,0.0,4.4,1.6,0.0,0.0,1184.0,1192.0,
30,20,55.0,32.0,10.0,0.0,741.6,,,1.9,1.3,0.6,0.1,2.6,1.9,1.3,0.1,443.0,443.0,504.0,507.0,
31,10,35.0,24.0,20.0,0.0,741.6,,,0.0,3.5,3.2,1.3,0.0,5.8,4.2,2.1,0.0,0.0,1174.0,1145.0,
32,10,40.0,24.0,30.0,0.0,741.6,,,5.8,3.5,2.7,0.0,7.2,6.1,4.6,0.0,0.0,0.0,1179.0,1165.0,
33,8,40.0,32.0,40.0,0.0,741.6,,,7.0,4.6,3.4,1.0,9.8,7.9,4.3,2.1,85.0,79.0,161.0,158.0,
34,8,45.0,16.0,20.0,0.0,741.6,,,0.0,5.0,3.0,0.0,0.0,6.6,5.4,0.0,0.0,0.0,1156.0,1125.0,
35,5,35.0,32.0,10.0,0.0,741.6,,,1.6,1.2,0.8,0.4,2.8,1.9,1.1,0.2,282.0,283.0,346.0,345.0,
36,5,45.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,664.0,663.0,719.0,717.0,
37,2,40.0,32.0,20.0,0.0,741.6,,,3.9,2.4,1.2,0.6,4.8,4.4,2.0,0.8,0.0,0.0,1213.0,1153.0,
38,0,40.0,32.0,30.0,0.0,741.6,,,5.3,3.5,2.3,0.9,7.8,5.9,2.4,1.9,478.0,479.0,526.0,524.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,566.0,562.0,628.0,624.0,
40,35,30.0,24.0,10.0,0.0,741.6,,,1.9,1.1,1.0,0.0,3.0,1.8,1.2,0.0,259.0,264.0,324.0,321.0,
41,35,32.0,32.0,10.0,0.0,741.6,,,1.7,1.2,0.9,0.2,2.7,2.2,0.8,0.4,162.0,165.0,238.0,236.0,
42,33,32.0,24.0,20.0,0.0,741.6,,,3.8,2.2,2.0,0.0,6.1,4.0,1.8,0.0,62.0,67.0,156.0,157.0,
43,33,35.0,24.0,10.0,0.0,741.6,,,2.7,0.0,1.0,0.4,3.7,0.0,1.8,0.5,0.0,0.0,1223.0,1221.0,
44,32,30.0,32.0,10.0,0.0,741.6,,,1.9,1.1,0.8,0.1,2.8,1.8,0.9,0.6,355.0,356.0,412.0,416.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,0.0,3.1,0.0,0.9,0.0,4.9,0.0,1.1,541.0,541.0,601.0,603.0,
46,30,32.0,32.0,30.0,0.0,741.6,,,5.5,3.3,1.8,1.4,7.7,5.4,4.2,0.7,0.0,0.0,1137.0,1180.0,
47,30,35.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1168.0,1229.0,
48,28,30.0,32.0,10.0,0.0,741.6,,,1.7,1.1,0.9,0.3,2.3,2.0,1.1,0.6,0.0,0.0,1205.0,1217.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,3.6,0.0,0.0,0.4,4.7,0.0,0.0,1.3,1000.0,999.0,1069.0,1067.0,
50,26,32.0,24.0,10.0,0.0,741.6,,,2.2,0.0,1.2,0.6,3.5,0.0,2.1,0.3,0.0,0.0,1143.0,1231.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
