CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,16.0,10.0,803.4,1236.0,,,0.0,2.2,1.8,0.0,0.0,4.1,1.9,0.0,724.0,730.0,1121.0,1139.0,
2,45,70.0,8.0,30.0,494.4,927.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,637.0,648.0,1055.0,1034.0,
3,42,66.0,24.0,10.0,0.0,741.6,,,0.0,2.1,1.0,0.8,0.0,2.7,2.2,1.0,12.0,13.0,396.0,376.0,
4,42,68.0,32.0,10.0,494.4,927.0,,,1.8,1.2,0.6,0.3,2.4,2.0,1.5,0.1,540.0,550.0,942.0,953.0,
5,42,65.0,32.0,10.0,0.0,741.6,,,1.8,1.2,0.7,0.2,2.7,1.8,0.9,0.6,10.0,3.0,397.0,406.0,
6,40,69.0,24.0,20.0,494.4,927.0,,,4.7,2.8,0.0,0.4,6.5,4.5,0.0,1.0,460.0,482.0,874.0,874.0,
7,40,66.0,24.0,20.0,0.0,741.6,,,3.6,2.6,1.8,0.0,5.4,3.4,3.2,0.0,16.0,8.0,408.0,386.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,76.0,83.0,477.0,487.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.5,1.5,0.0,0.0,3.6,2.4,0.0,0.0,387.0,360.0,785.0,765.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,0.0,2.6,1.4,0.0,0.0,4.0,2.0,0.0,191.0,183.0,579.0,599.0,
11,35,69.0,32.0,10.0,0.0,741.6,,,1.9,1.2,0.8,0.1,2.6,1.8,1.2,0.4,275.0,275.0,659.0,664.0,
12,25,85.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,492.0,488.0,882.0,891.0,
