CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,0.0,576.0,,,5.7,2.3,6.7,5.3,0.0,0.0,939.0,935.0,
2,22,75.0,8.0,30.0,0.0,576.0,,,12.0,0.0,18.0,0.0,0.0,0.0,941.0,935.0,
3,22,85.0,16.0,10.0,0.0,576.0,,,2.5,1.5,3.5,2.5,0.0,0.0,942.0,929.0,
4,20,80.0,16.0,40.0,624.0,960.0,,,9.1,6.9,16.5,7.5,636.0,639.0,772.0,766.0,
5,20,85.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,0.0,0.0,949.0,949.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,384.0,380.0,512.0,508.0,
7,15,75.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,0.0,0.0,930.0,952.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,358.0,356.0,487.0,498.0,
9,10,35.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,364.0,371.0,503.0,491.0,
10,10,40.0,8.0,30.0,384.0,720.0,,,12.0,0.0,18.0,0.0,516.0,518.0,649.0,641.0,
11,8,40.0,16.0,40.0,0.0,576.0,,,8.8,7.2,14.5,9.5,193.0,186.0,323.0,316.0,
12,8,45.0,16.0,20.0,0.0,576.0,,,4.2,3.8,6.7,5.3,0.0,0.0,956.0,939.0,
13,5,35.0,16.0,10.0,624.0,960.0,,,2.4,1.6,3.7,2.3,652.0,641.0,777.0,774.0,
14,5,45.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,0.0,0.0,926.0,931.0,
15,2,40.0,16.0,20.0,0.0,576.0,,,4.9,3.1,6.9,5.1,163.0,169.0,299.0,305.0,
16,0,40.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,0.0,0.0,913.0,950.0,
17,0,45.0,8.0,20.0,624.0,960.0,,,0.0,8.0,0.0,12.0,699.0,697.0,827.0,832.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,0.0,0.0,909.0,947.0,
19,42,10.0,8.0,40.0,0.0,576.0,,,0.0,16.0,0.0,24.0,0.0,0.0,944.0,914.0,
20,42,15.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,0.0,0.0,934.0,942.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,0.0,0.0,939.0,953.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,9.1,6.9,15.1,8.9,374.0,369.0,504.0,505.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,200.0,193.0,331.0,325.0,
