CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,0.0,0.0,984.0,995.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.6,1.2,2.6,1.6,0.0,0.0,1000.0,998.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,5.2,0.0,7.8,0.0,0.0,0.0,987.0,991.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,7.6,0.0,11.4,0.0,678.0,672.0,807.0,810.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,10.4,0.0,15.6,0.0,0.0,0.0,971.0,990.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.7,0.5,1.0,0.8,405.0,409.0,515.0,515.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.2,0.8,1.8,1.2,0.0,0.0,972.0,995.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,2.1,1.5,3.2,2.2,396.0,400.0,484.0,482.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,400.0,393.0,506.0,503.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,0.0,6.4,0.0,9.6,577.0,576.0,633.0,636.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,3.2,1.6,4.3,2.9,196.0,198.0,336.0,328.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,0.0,0.0,976.0,993.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,5.3,3.9,7.6,6.2,688.0,683.0,834.0,827.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,0.0,8.0,0.0,12.0,19.0,25.0,263.0,253.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,168.0,169.0,300.0,305.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,4.2,3.4,7.4,4.0,268.0,263.0,374.0,378.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,0.5,0.3,0.7,0.5,728.0,728.0,883.0,872.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,4.8,0.0,7.2,0.0,373.0,377.0,434.0,434.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,6.8,0.0,10.2,0.0,268.0,264.0,381.0,382.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,2.3,1.3,3.4,2.0,576.0,580.0,666.0,670.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,4.4,0.0,6.6,0.0,0.0,0.0,986.0,974.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,7.2,0.0,10.8,408.0,407.0,498.0,495.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,11.6,0.0,17.4,0.0,198.0,194.0,335.0,327.0,
24,65,35.0,8.0,3.0,650.0,1000.0,,,0.0,1.2,0.0,1.8,689.0,704.0,858.0,856.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,2.4,0.0,3.6,0.0,816.0,811.0,960.0,957.0,
26,45,30.0,16.0,17.0,0.0,600.0,,,4.1,2.7,7.1,3.1,0.0,0.0,992.0,995.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,3.8,2.6,7.1,2.5,89.0,98.0,264.0,259.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,110.0,110.0,265.0,265.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,2.1,1.5,3.2,2.2,178.0,190.0,322.0,320.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,4.5,3.9,7.7,4.9,254.0,259.0,357.0,360.0,
31,31,52.0,8.0,27.0,0.0,600.0,,,10.8,0.0,16.2,0.0,0.0,0.0,984.0,997.0,
32,35,69.0,16.0,23.0,650.0,1000.0,,,5.3,3.9,8.5,5.3,654.0,649.0,786.0,780.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,2.7,1.7,3.8,2.8,31.0,34.0,201.0,205.0,
34,65,55.0,16.0,14.0,0.0,600.0,,,3.9,1.7,5.6,2.8,0.0,0.0,993.0,980.0,
35,63,65.0,16.0,8.0,650.0,1000.0,,,2.0,1.2,3.0,1.8,685.0,683.0,821.0,817.0,
36,2,60.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,30.0,27.0,213.0,223.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,0.0,0.0,983.0,995.0,
