CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,650.0,1000.0,,,0.0,4.0,0.0,6.0,425.0,427.0,991.0,976.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.8,1.0,2.7,1.5,9.0,12.0,550.0,565.0,
3,55,45.0,16.0,13.0,400.0,750.0,,,3.2,2.0,4.3,3.5,344.0,373.0,740.0,740.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,7.6,0.0,11.4,0.0,442.0,466.0,988.0,999.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,9.0,7.0,610.0,651.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,0.0,1.2,0.0,1.8,210.0,214.0,694.0,702.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,156.0,152.0,584.0,601.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,2.2,1.4,3.3,2.1,215.0,221.0,674.0,660.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,6.4,0.0,9.6,0.0,215.0,210.0,677.0,700.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,6.4,0.0,9.6,0.0,399.0,396.0,789.0,806.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,2.9,1.9,4.3,2.9,23.0,12.0,549.0,545.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,35.0,40.0,526.0,545.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,5.8,3.4,8.2,5.6,425.0,426.0,990.0,993.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,8.0,0.0,12.0,0.0,4.0,10.0,721.0,707.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,17.0,19.0,542.0,535.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,77.0,83.0,544.0,554.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,0.8,0.0,1.2,0.0,414.0,435.0,978.0,990.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,3.3,1.5,3.7,3.5,225.0,193.0,612.0,592.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,3.7,3.1,6.0,4.2,80.0,72.0,582.0,593.0,
20,45,65.0,8.0,9.0,400.0,750.0,,,0.0,3.6,0.0,5.4,386.0,379.0,840.0,858.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,3.2,1.2,3.6,3.0,24.0,32.0,527.0,514.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,4.2,3.0,6.6,4.2,240.0,234.0,686.0,686.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,0.0,11.6,0.0,17.4,24.0,5.0,551.0,558.0,
24,65,35.0,8.0,3.0,400.0,750.0,,,1.2,0.0,1.8,0.0,385.0,411.0,960.0,961.0,
25,65,20.0,16.0,6.0,400.0,750.0,,,1.4,1.0,2.5,1.1,436.0,391.0,979.0,958.0,
26,45,30.0,8.0,17.0,400.0,750.0,,,6.8,0.0,10.2,0.0,409.0,400.0,864.0,853.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,3.6,2.8,6.0,3.6,0.0,5.0,560.0,572.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,3.4,3.0,5.9,3.7,0.0,1.0,566.0,541.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,1.0,21.0,555.0,514.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,5.4,3.0,7.8,4.8,69.0,60.0,523.0,565.0,
31,31,52.0,8.0,27.0,0.0,600.0,,,0.0,10.8,0.0,16.2,17.0,13.0,537.0,506.0,
32,35,69.0,16.0,23.0,650.0,1000.0,,,5.3,3.9,9.5,4.3,477.0,436.0,955.0,971.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,4.4,0.0,6.6,0.0,3.0,18.0,577.0,625.0,
34,65,55.0,8.0,14.0,400.0,750.0,,,5.6,0.0,8.4,0.0,326.0,351.0,795.0,789.0,
35,63,65.0,16.0,8.0,650.0,1000.0,,,2.2,1.0,2.7,2.1,427.0,424.0,991.0,962.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,1.1,0.9,1.9,1.1,6.0,40.0,626.0,672.0,
37,20,20.0,16.0,8.0,400.0,750.0,,,1.9,1.3,2.6,2.2,416.0,436.0,894.0,895.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,85.0,88.0,597.0,618.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,8.9,3.5,10.4,8.2,32.0,32.0,685.0,658.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,2.1,1.5,3.8,1.6,164.0,181.0,625.0,632.0,
