CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,24.0,10.0,0.0,2034.0,,,0.0,2.0,1.4,0.6,0.0,4.1,1.6,0.3,0.0,0.0,3363.0,3346.0,
2,45,70.0,24.0,30.0,0.0,2034.0,,,6.2,4.4,0.0,1.5,9.1,7.3,0.0,1.6,0.0,0.0,3310.0,3354.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,0.0,2.4,1.6,0.0,0.0,3.5,2.5,0.0,0.0,0.0,3312.0,3341.0,
4,60,66.0,32.0,10.0,0.0,2034.0,,,1.7,1.2,0.8,0.3,2.3,1.9,1.2,0.6,1258.0,1251.0,1422.0,1431.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3323.0,3311.0,
6,16,42.0,32.0,20.0,0.0,2034.0,,,3.9,2.2,1.7,0.2,4.9,4.1,2.5,0.5,489.0,484.0,664.0,668.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3329.0,3284.0,
8,34,60.0,24.0,20.0,2203.5,3390.0,,,4.4,0.0,2.3,1.3,7.3,0.0,2.8,2.0,2873.0,2876.0,3063.0,3057.0,
9,28,70.0,32.0,10.0,2203.5,3390.0,,,1.7,1.3,0.8,0.2,2.1,2.1,1.2,0.6,2595.0,2599.0,2764.0,2764.0,
10,35,66.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2783.0,2777.0,2962.0,2951.0,
11,35,69.0,24.0,10.0,2203.5,3390.0,,,2.3,0.0,1.2,0.5,4.0,0.0,1.8,0.2,2683.0,2689.0,2863.0,2867.0,
12,25,85.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3329.0,3280.0,
13,22,75.0,32.0,30.0,2203.5,3390.0,,,5.6,4.3,1.9,0.3,7.8,5.9,4.0,0.2,2403.0,2402.0,2575.0,2568.0,
14,22,85.0,24.0,10.0,0.0,2034.0,,,2.8,0.0,0.9,0.3,3.8,0.0,1.2,1.0,0.0,0.0,3362.0,3385.0,
15,20,80.0,24.0,40.0,1356.0,2542.5,,,7.1,5.0,3.9,0.0,11.5,6.5,6.0,0.0,2211.0,2200.0,2378.0,2389.0,
16,20,85.0,16.0,40.0,0.0,2034.0,,,0.0,0.0,13.8,2.2,0.0,0.0,17.3,6.7,0.0,0.0,3282.0,3337.0,
17,18,75.0,16.0,20.0,1356.0,2542.5,,,6.2,0.0,1.8,0.0,8.6,0.0,3.4,0.0,2298.0,2299.0,2479.0,2487.0,
18,15,75.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3295.0,3386.0,
19,15,80.0,32.0,10.0,0.0,2034.0,,,1.7,1.3,0.8,0.2,2.6,1.8,1.0,0.6,0.0,0.0,3261.0,3277.0,
20,30,50.0,32.0,10.0,0.0,2034.0,,,1.8,1.1,0.7,0.4,2.5,1.9,1.5,0.1,0.0,0.0,3304.0,3311.0,
21,30,56.0,16.0,20.0,0.0,2034.0,,,4.7,3.3,0.0,0.0,7.3,4.7,0.0,0.0,0.0,0.0,3378.0,3327.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,0.0,0.0,4.3,3.7,0.0,0.0,10.2,1.8,10.0,12.0,193.0,190.0,
23,14,66.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1630.0,1636.0,1819.0,1812.0,
24,25,50.0,24.0,10.0,0.0,2034.0,,,2.1,1.6,0.0,0.2,3.4,2.1,0.0,0.5,0.0,0.0,3330.0,3361.0,
25,22,66.0,24.0,40.0,2203.5,3390.0,,,9.9,0.0,4.2,1.9,15.3,0.0,6.6,2.1,2500.0,2499.0,2676.0,2677.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,,,,,
