CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,292.0,290.0,479.0,492.0,
2,45,70.0,16.0,30.0,0.0,2034.0,,,7.1,4.9,12.1,5.9,138.0,136.0,435.0,436.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,1121.0,1117.0,1375.0,1364.0,
4,60,66.0,16.0,10.0,0.0,2034.0,,,2.7,1.3,4.0,2.0,1228.0,1240.0,1442.0,1450.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,4.0,11.0,210.0,217.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,155.0,175.0,945.0,948.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,1044.0,1055.0,1252.0,1253.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,4.4,3.6,7.8,4.2,1998.0,2013.0,3341.0,3307.0,
9,28,70.0,16.0,10.0,2203.5,3390.0,,,2.9,1.1,3.3,2.7,2062.0,2061.0,3376.0,3314.0,
10,35,66.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2223.0,2272.0,3374.0,3321.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2382.0,2402.0,3196.0,3131.0,
12,25,85.0,16.0,20.0,1356.0,2542.5,,,4.9,3.1,7.2,4.8,1764.0,1726.0,2643.0,2694.0,
13,22,75.0,8.0,30.0,2203.5,3390.0,,,0.0,12.0,0.0,18.0,2121.0,2119.0,2834.0,2888.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,2.6,1.4,3.7,2.3,1558.0,1523.0,2688.0,2635.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,16.0,0.0,24.0,0.0,1791.0,1788.0,2790.0,2820.0,
16,20,85.0,16.0,40.0,1356.0,2542.5,,,8.8,7.2,16.4,7.6,1435.0,1508.0,2533.0,2609.0,
17,18,75.0,16.0,20.0,2203.5,3390.0,,,5.2,2.8,7.9,4.1,1857.0,1830.0,2890.0,2975.0,
18,15,75.0,8.0,20.0,1356.0,2542.5,,,8.0,0.0,12.0,0.0,1295.0,1225.0,2445.0,2405.0,
19,15,80.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,1453.0,1393.0,2431.0,2409.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,4.0,10.0,999.0,982.0,
