CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,650.0,1000.0,,,2.4,1.6,4.1,1.9,654.0,658.0,922.0,900.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.6,1.2,2.3,1.9,88.0,69.0,355.0,341.0,
3,55,45.0,8.0,13.0,400.0,750.0,,,0.0,5.2,0.0,7.8,428.0,435.0,679.0,676.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,4.4,3.2,7.2,4.2,602.0,614.0,884.0,881.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,4.0,9.0,260.0,264.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,0.9,0.3,1.1,0.7,340.0,332.0,587.0,606.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.3,0.7,2.1,0.9,245.0,230.0,510.0,513.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,309.0,310.0,585.0,581.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,6.4,0.0,9.6,0.0,309.0,312.0,577.0,576.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,4.3,2.1,5.6,4.0,466.0,482.0,725.0,734.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,3.0,1.8,3.8,3.4,122.0,132.0,395.0,406.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,145.0,158.0,411.0,416.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,6.4,2.8,10.0,3.8,627.0,629.0,891.0,883.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,8.0,0.0,12.0,0.0,21.0,31.0,286.0,292.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,3.2,0.0,4.8,103.0,96.0,367.0,366.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,191.0,188.0,454.0,451.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,0.0,0.8,0.0,1.2,663.0,665.0,939.0,931.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,4.8,0.0,7.2,0.0,280.0,285.0,531.0,544.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,4.2,2.6,6.1,4.1,194.0,184.0,466.0,465.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,2.4,1.2,3.2,2.2,487.0,486.0,764.0,753.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,137.0,140.0,401.0,397.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,7.2,0.0,10.8,0.0,327.0,327.0,585.0,577.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,6.2,5.4,10.4,7.0,134.0,130.0,406.0,392.0,
24,65,35.0,16.0,3.0,650.0,1000.0,,,0.7,0.5,1.1,0.7,644.0,645.0,918.0,910.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,1.6,0.8,2.2,1.4,701.0,716.0,967.0,961.0,
26,45,30.0,8.0,17.0,400.0,750.0,,,0.0,6.8,0.0,10.2,503.0,496.0,757.0,770.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,3.8,2.6,5.0,4.6,39.0,48.0,306.0,310.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,4.6,1.8,6.9,2.7,60.0,46.0,320.0,323.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,132.0,113.0,390.0,387.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,5.0,3.4,7.6,5.0,180.0,179.0,449.0,436.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,6.4,4.4,10.9,5.3,71.0,72.0,348.0,334.0,
32,35,69.0,16.0,23.0,650.0,1000.0,,,5.2,4.0,9.0,4.8,596.0,578.0,856.0,851.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,2.8,1.6,4.3,2.3,12.0,11.0,275.0,275.0,
34,65,55.0,16.0,14.0,400.0,750.0,,,3.3,2.3,5.6,2.8,440.0,447.0,714.0,708.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,0.0,3.2,0.0,4.8,623.0,624.0,874.0,877.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,1.4,0.6,1.8,1.2,18.0,37.0,286.0,287.0,
37,20,20.0,8.0,8.0,400.0,750.0,,,3.2,0.0,4.8,0.0,529.0,514.0,770.0,774.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,4.3,2.1,6.1,3.5,215.0,217.0,494.0,478.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,12.4,0.0,18.6,0.0,33.0,27.0,287.0,277.0,
40,40,25.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,256.0,265.0,543.0,535.0,
