CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,0.0,10.0,816.0,1062.0,
2,45,70.0,16.0,30.0,494.4,927.0,,,19.6,10.4,748.0,940.0,
3,42,66.0,16.0,10.0,0.0,741.6,,,6.7,3.3,1.0,346.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,5.9,4.1,625.0,880.0,
5,42,65.0,8.0,10.0,0.0,741.6,,,0.0,10.0,14.0,234.0,
6,40,69.0,16.0,20.0,494.4,927.0,,,12.1,7.9,487.0,830.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,10.2,9.8,64.0,320.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,10.5,9.5,129.0,430.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,6.3,3.7,401.0,738.0,
10,35,66.0,8.0,10.0,0.0,741.6,,,0.0,10.0,260.0,498.0,
11,35,69.0,8.0,10.0,0.0,741.6,,,10.0,0.0,363.0,612.0,
12,25,85.0,8.0,20.0,494.4,927.0,,,0.0,20.0,524.0,843.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,18.9,11.1,10.0,282.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,6.1,3.9,470.0,706.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,0.0,40.0,318.0,504.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,40.0,0.0,388.0,623.0,
17,18,75.0,16.0,20.0,0.0,741.6,,,11.5,8.5,24.0,230.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,13.9,6.1,68.0,376.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,0.0,10.0,170.0,472.0,
20,30,50.0,8.0,10.0,0.0,741.6,,,10.0,0.0,5.0,280.0,
21,30,52.0,16.0,20.0,803.4,1236.0,,,11.8,8.2,824.0,1046.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,20.0,686.0,1012.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,6.4,3.6,656.0,855.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,10.0,0.0,1.0,333.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,22.6,17.4,81.0,318.0,
26,25,55.0,16.0,10.0,494.4,927.0,,,6.9,3.1,502.0,846.0,
27,23,52.0,8.0,10.0,0.0,741.6,,,10.0,0.0,158.0,402.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,0.0,20.0,472.0,670.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,6.1,3.9,285.0,480.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,7.3,2.7,352.0,590.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,11.8,8.2,144.0,302.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,17.4,12.6,7.0,327.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,40.0,0.0,24.0,321.0,
34,8,45.0,8.0,20.0,494.4,927.0,,,0.0,20.0,655.0,914.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,6.5,3.5,179.0,436.0,
36,5,45.0,8.0,10.0,494.4,927.0,,,0.0,10.0,579.0,813.0,
37,2,40.0,16.0,20.0,0.0,741.6,,,11.1,8.9,286.0,518.0,
38,0,40.0,16.0,30.0,0.0,741.6,,,19.7,10.3,397.0,589.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,20.0,0.0,478.0,730.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,6.8,3.2,177.0,413.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,0.0,10.0,51.0,350.0,
42,33,32.0,8.0,20.0,0.0,741.6,,,20.0,0.0,6.0,372.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,6.3,3.7,8.0,282.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,6.0,4.0,273.0,496.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,436.0,694.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,19.0,11.0,340.0,621.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,10.0,0.0,818.0,1148.0,
48,28,30.0,16.0,10.0,494.4,927.0,,,6.1,3.9,537.0,803.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,6.9,3.1,866.0,1132.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,10.0,0.0,714.0,976.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
