CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,24.0,10.0,650.0,1000.0,,,2.4,0.0,1.3,0.4,3.8,0.0,1.8,0.4,637.0,643.0,922.0,907.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,2.8,0.0,0.0,0.0,4.2,0.0,0.0,0.0,79.0,81.0,341.0,340.0,
3,55,45.0,32.0,13.0,400.0,750.0,,,2.4,1.8,0.8,0.3,3.6,2.0,1.7,0.5,435.0,432.0,690.0,677.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,615.0,596.0,878.0,861.0,
5,15,30.0,24.0,26.0,0.0,600.0,,,5.2,3.5,1.8,0.0,7.6,4.6,3.4,0.0,12.0,16.0,283.0,266.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,0.0,0.0,1.2,0.0,0.0,0.0,1.8,0.0,322.0,339.0,608.0,594.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,233.0,248.0,501.0,491.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,0.0,0.0,3.6,0.0,0.0,0.0,5.4,311.0,319.0,571.0,581.0,
9,55,60.0,24.0,16.0,0.0,600.0,,,3.0,2.4,1.1,0.0,4.4,3.3,1.8,0.0,309.0,310.0,589.0,577.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,0.0,6.4,0.0,0.0,0.0,9.6,0.0,0.0,468.0,467.0,725.0,725.0,
11,20,65.0,24.0,12.0,0.0,600.0,,,2.9,1.7,0.0,0.2,3.9,2.5,0.0,0.9,130.0,124.0,401.0,403.0,
12,50,35.0,32.0,19.0,0.0,600.0,,,3.2,2.1,1.6,0.7,4.8,3.5,2.7,0.5,161.0,152.0,418.0,428.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,0.0,0.0,9.2,0.0,0.0,0.0,13.8,631.0,619.0,889.0,901.0,
14,15,10.0,32.0,20.0,0.0,600.0,,,3.5,2.5,1.8,0.2,4.8,4.1,2.7,0.3,18.0,13.0,293.0,294.0,
15,30,5.0,24.0,8.0,0.0,600.0,,,0.0,1.9,1.0,0.4,0.0,2.3,1.6,0.9,111.0,108.0,379.0,377.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,195.0,203.0,455.0,452.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,0.0,0.6,0.2,0.0,0.0,0.8,0.4,0.0,675.0,662.0,945.0,934.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,3.5,0.0,1.3,0.0,5.4,0.0,1.8,0.0,272.0,283.0,540.0,538.0,
19,15,60.0,24.0,17.0,0.0,600.0,,,0.0,3.7,2.1,1.0,0.0,6.5,3.0,0.7,201.0,201.0,460.0,457.0,
20,45,65.0,24.0,9.0,400.0,750.0,,,1.6,1.2,0.9,0.0,2.6,1.8,1.1,0.0,492.0,482.0,754.0,763.0,
21,45,20.0,32.0,11.0,0.0,600.0,,,2.2,1.3,0.7,0.2,2.7,2.1,1.2,0.7,152.0,150.0,409.0,410.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,4.8,0.0,2.4,0.0,8.2,0.0,2.6,0.0,310.0,321.0,592.0,575.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,0.0,0.0,0.0,11.6,0.0,0.0,0.0,17.4,130.0,133.0,405.0,402.0,
24,65,35.0,16.0,3.0,650.0,1000.0,,,0.6,0.6,0.0,0.0,1.0,0.8,0.0,0.0,635.0,646.0,919.0,914.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,2.0,0.0,0.0,0.4,3.2,0.0,0.0,0.4,703.0,711.0,959.0,975.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
