CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,24.0,10.0,0.0,2034.0,,,2.3,1.4,0.0,0.3,3.2,2.6,0.0,0.2,179.0,186.0,568.0,590.0,
2,45,70.0,24.0,30.0,0.0,2034.0,,,0.0,7.2,2.9,1.9,0.0,10.6,5.5,1.9,5.0,17.0,610.0,614.0,
3,62,69.0,32.0,10.0,0.0,2034.0,,,1.6,1.4,0.7,0.3,2.7,1.9,0.9,0.5,997.0,1006.0,1505.0,1498.0,
4,60,66.0,32.0,10.0,0.0,2034.0,,,1.7,1.4,0.5,0.4,2.8,2.1,1.0,0.2,1142.0,1140.0,1541.0,1561.0,
5,42,65.0,24.0,10.0,0.0,2034.0,,,2.7,0.0,0.8,0.6,3.4,0.0,2.1,0.5,0.0,5.0,434.0,411.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,313.0,317.0,871.0,850.0,
7,58,70.0,16.0,20.0,0.0,2034.0,,,6.5,0.0,0.0,1.5,10.4,0.0,0.0,1.6,962.0,952.0,1347.0,1348.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,0.0,0.0,4.8,3.2,0.0,0.0,8.9,3.1,2596.0,2624.0,3284.0,3282.0,
9,28,70.0,32.0,10.0,2203.5,3390.0,,,1.6,1.1,0.9,0.4,2.6,1.6,1.2,0.6,2374.0,2368.0,3009.0,3030.0,
10,35,66.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2580.0,2618.0,3135.0,3138.0,
11,35,69.0,32.0,10.0,2203.5,3390.0,,,1.9,1.2,0.5,0.4,2.6,1.8,1.2,0.4,2601.0,2583.0,2983.0,2965.0,
12,25,85.0,32.0,20.0,1356.0,2542.5,,,3.6,2.6,1.6,0.2,5.3,3.6,2.0,1.1,1946.0,1976.0,2441.0,2452.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,0.0,9.4,0.0,2.6,0.0,14.6,0.0,3.4,2283.0,2279.0,2665.0,2682.0,
14,22,85.0,8.0,10.0,1356.0,2542.5,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1841.0,1833.0,2365.0,2414.0,
15,20,80.0,24.0,40.0,1356.0,2542.5,,,7.9,4.4,3.7,0.0,10.0,9.2,4.9,0.0,2045.0,2068.0,2530.0,2556.0,
16,20,85.0,8.0,40.0,1356.0,2542.5,,,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1739.0,1747.0,2285.0,2279.0,
17,18,75.0,16.0,20.0,2203.5,3390.0,,,5.6,0.0,2.4,0.0,8.7,0.0,3.3,0.0,2112.0,2134.0,2686.0,2677.0,
18,15,75.0,8.0,20.0,1356.0,2542.5,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1517.0,1530.0,2086.0,2086.0,
19,15,80.0,24.0,10.0,1356.0,2542.5,,,1.8,1.3,0.9,0.0,2.7,2.2,1.1,0.0,1644.0,1651.0,2168.0,2180.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,5.0,9.0,683.0,683.0,
21,30,56.0,32.0,20.0,2203.5,3390.0,,,3.3,2.7,1.1,1.0,4.8,4.1,2.0,1.0,2667.0,2660.0,3302.0,3310.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,6.3,0.0,0.0,1.7,9.3,0.0,0.0,2.7,9.0,8.0,552.0,549.0,
23,14,66.0,16.0,10.0,0.0,2034.0,,,3.1,0.0,0.9,0.0,4.7,0.0,1.3,0.0,1489.0,1494.0,1957.0,1966.0,
24,25,50.0,24.0,10.0,0.0,2034.0,,,2.9,0.0,1.0,0.1,3.7,0.0,1.3,1.1,20.0,20.0,386.0,395.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,15.3,0.0,0.0,0.7,22.5,0.0,0.0,1.5,2360.0,2357.0,2807.0,2816.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,0.0,2.8,1.2,0.0,0.0,3.3,2.7,0.0,1287.0,1316.0,1929.0,1976.0,
27,23,52.0,24.0,10.0,0.0,2034.0,,,2.1,1.1,0.8,0.0,2.8,2.3,0.9,0.0,84.0,90.0,499.0,515.0,
28,4,55.0,32.0,20.0,0.0,2034.0,,,3.3,2.7,1.2,0.7,6.0,4.0,1.7,0.3,1240.0,1253.0,1815.0,1792.0,
29,20,50.0,32.0,10.0,0.0,2034.0,,,1.5,1.4,0.7,0.4,2.4,1.9,1.0,0.6,118.0,168.0,803.0,810.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,0.0,3.7,0.0,0.3,0.0,5.1,0.0,0.9,144.0,149.0,607.0,611.0,
31,10,35.0,16.0,20.0,0.0,2034.0,,,0.0,6.3,0.0,1.7,0.0,10.4,0.0,1.6,564.0,576.0,1146.0,1160.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,0.0,0.0,7.2,4.8,0.0,0.0,12.2,5.8,448.0,424.0,909.0,940.0,
33,8,40.0,24.0,40.0,0.0,2034.0,,,6.0,6.0,4.0,0.0,10.9,8.0,5.1,0.0,462.0,476.0,1031.0,1058.0,
34,8,45.0,24.0,20.0,0.0,2034.0,,,4.5,0.0,2.4,1.1,7.7,0.0,3.6,0.7,1164.0,1153.0,1685.0,1668.0,
35,5,35.0,16.0,10.0,0.0,2034.0,,,2.2,1.8,0.0,0.0,3.6,2.4,0.0,0.0,651.0,622.0,1260.0,1296.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1044.0,1063.0,1600.0,1600.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,756.0,731.0,1356.0,1359.0,
38,0,40.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,864.0,849.0,1442.0,1443.0,
39,0,45.0,16.0,20.0,0.0,2034.0,,,4.5,3.5,0.0,0.0,6.6,5.4,0.0,0.0,1003.0,1008.0,1466.0,1454.0,
40,36,18.0,8.0,10.0,1356.0,2542.5,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1608.0,1558.0,2240.0,2201.0,
41,35,32.0,32.0,10.0,2203.5,3390.0,,,1.8,1.0,0.7,0.4,2.9,1.7,1.3,0.1,2564.0,2599.0,3101.0,3080.0,
42,33,32.0,16.0,20.0,2203.5,3390.0,,,4.7,3.3,0.0,0.0,7.2,4.8,0.0,0.0,2510.0,2523.0,2994.0,2999.0,
