CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,0.0,10.0,907.0,970.0,
2,45,70.0,8.0,30.0,494.4,927.0,,,30.0,0.0,821.0,870.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,10.0,0.0,58.0,146.0,
4,42,68.0,8.0,10.0,494.4,927.0,,,10.0,0.0,726.0,787.0,
5,42,65.0,8.0,10.0,0.0,741.6,,,10.0,0.0,9.0,68.0,
6,40,69.0,16.0,20.0,0.0,741.6,,,11.2,8.8,613.0,705.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,13.9,6.1,165.0,225.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,12.5,7.5,255.0,330.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,6.7,3.3,534.0,610.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,5.7,4.3,351.0,413.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,6.5,3.5,445.0,507.0,
12,25,85.0,8.0,20.0,0.0,741.6,,,0.0,20.0,647.0,727.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,18.7,11.3,28.0,92.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,10.0,0.0,561.0,625.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,40.0,0.0,383.0,432.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,22.3,17.7,475.0,530.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,20.0,0.0,98.0,151.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,11.7,8.3,171.0,259.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,6.8,3.2,274.0,345.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,7.3,2.7,5.0,75.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,20.0,0.0,914.0,967.0,
22,28,52.0,16.0,20.0,494.4,927.0,,,12.0,8.0,806.0,889.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,10.0,0.0,731.0,779.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,0.0,10.0,64.0,149.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,24.4,15.6,165.0,225.0,
26,25,55.0,16.0,10.0,0.0,741.6,,,6.1,3.9,619.0,707.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,6.4,3.6,261.0,317.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,20.0,0.0,541.0,596.0,
29,20,50.0,8.0,10.0,0.0,741.6,,,10.0,0.0,353.0,408.0,
30,20,55.0,8.0,10.0,0.0,741.6,,,10.0,0.0,447.0,507.0,
31,10,35.0,8.0,20.0,0.0,741.6,,,20.0,0.0,198.0,238.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,30.0,0.0,29.0,104.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,40.0,0.0,86.0,163.0,
34,8,45.0,16.0,20.0,494.4,927.0,,,13.9,6.1,751.0,820.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,6.6,3.4,278.0,346.0,
36,5,45.0,16.0,10.0,0.0,741.6,,,5.5,4.5,662.0,720.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,20.0,0.0,381.0,438.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,0.0,30.0,479.0,526.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,0.0,20.0,561.0,624.0,
40,35,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,260.0,326.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,0.0,10.0,164.0,238.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,12.4,7.6,63.0,151.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,6.0,4.0,12.0,83.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,6.2,3.8,359.0,416.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,6.2,3.8,541.0,602.0,
46,30,32.0,8.0,30.0,0.0,741.6,,,30.0,0.0,447.0,509.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,10.0,0.0,1048.0,1129.0,
48,28,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,628.0,696.0,
49,28,35.0,8.0,10.0,803.4,1236.0,,,10.0,0.0,1000.0,1066.0,
50,26,32.0,16.0,10.0,494.4,927.0,,,7.0,3.0,809.0,881.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
