CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,0.0,0.0,924.0,937.0,
2,22,75.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,0.0,0.0,948.0,926.0,
3,22,85.0,16.0,10.0,0.0,576.0,,,2.7,1.3,4.2,1.8,0.0,0.0,953.0,942.0,
4,20,80.0,16.0,40.0,624.0,960.0,,,10.1,5.9,15.8,8.2,638.0,644.0,771.0,771.0,
5,20,85.0,16.0,20.0,0.0,576.0,,,5.1,2.9,8.0,4.0,0.0,0.0,926.0,947.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,0.0,0.0,924.0,920.0,
7,15,75.0,16.0,20.0,0.0,576.0,,,4.6,3.4,8.0,4.0,0.0,0.0,925.0,943.0,
8,15,80.0,16.0,10.0,0.0,576.0,,,2.8,1.2,3.6,2.4,357.0,356.0,494.0,490.0,
9,10,35.0,16.0,20.0,0.0,576.0,,,5.3,2.7,7.5,4.5,359.0,368.0,494.0,498.0,
10,10,40.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,0.0,0.0,951.0,929.0,
11,8,40.0,16.0,40.0,0.0,576.0,,,9.9,6.1,16.2,7.8,190.0,188.0,322.0,318.0,
12,8,45.0,16.0,20.0,0.0,576.0,,,5.0,3.0,6.3,5.7,0.0,0.0,917.0,953.0,
13,5,35.0,8.0,10.0,624.0,960.0,,,0.0,4.0,0.0,6.0,651.0,651.0,784.0,774.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,2.7,1.3,3.8,2.2,0.0,0.0,944.0,943.0,
15,2,40.0,16.0,20.0,0.0,576.0,,,5.4,2.6,7.1,4.9,167.0,169.0,306.0,294.0,
16,0,40.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,0.0,0.0,948.0,959.0,
17,0,45.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,0.0,0.0,918.0,909.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,0.0,0.0,945.0,956.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,10.8,5.2,12.8,11.2,0.0,0.0,959.0,918.0,
