CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,214.0,216.0,
2,35,17.0,32.0,7.0,0.0,138.0,,,1.5,0.8,0.4,0.1,1.8,1.2,0.9,0.3,0.0,0.0,218.0,211.0,
3,55,45.0,24.0,13.0,0.0,138.0,,,0.0,2.7,2.1,0.4,0.0,4.1,1.9,1.8,0.0,0.0,207.0,212.0,
4,55,20.0,24.0,19.0,92.0,172.5,,,3.5,2.3,1.8,0.0,4.6,4.1,2.7,0.0,148.0,148.0,159.0,160.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,0.0,10.4,0.0,0.0,0.0,15.6,0.0,0.0,0.0,203.0,209.0,
6,25,30.0,24.0,3.0,0.0,138.0,,,0.7,0.5,0.0,0.1,0.9,0.7,0.0,0.2,98.0,98.0,110.0,110.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,205.0,200.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,0.0,3.0,0.0,0.6,0.0,4.2,0.0,1.2,95.0,94.0,106.0,105.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,96.0,96.0,107.0,107.0,
10,30,60.0,32.0,16.0,0.0,138.0,,,2.6,2.0,1.3,0.6,4.2,3.4,1.4,0.6,124.0,124.0,134.0,135.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,3.2,0.0,1.6,0.0,5.6,0.0,1.6,0.0,67.0,67.0,77.0,78.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,7.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,206.0,216.0,
13,30,25.0,32.0,23.0,92.0,172.5,,,3.5,3.2,2.1,0.4,5.5,4.3,2.8,1.2,158.0,158.0,170.0,170.0,
14,15,10.0,32.0,20.0,0.0,138.0,,,3.5,2.3,1.3,0.9,5.6,3.0,2.8,0.7,31.0,31.0,43.0,42.0,
15,30,5.0,24.0,8.0,0.0,138.0,,,1.6,1.1,0.5,0.0,2.4,1.6,0.8,0.0,60.0,61.0,71.0,72.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,4.1,3.5,0.0,0.0,6.3,5.1,0.0,0.0,74.0,75.0,86.0,85.0,
17,5,30.0,8.0,2.0,92.0,172.5,,,0.0,0.8,0.0,0.0,0.0,1.2,0.0,0.0,156.0,156.0,168.0,168.0,
18,20,40.0,32.0,12.0,0.0,138.0,,,2.2,1.8,0.7,0.1,3.1,2.6,1.1,0.4,86.0,87.0,98.0,98.0,
19,15,60.0,32.0,17.0,0.0,138.0,,,2.7,2.1,1.5,0.5,4.3,2.9,2.2,0.8,76.0,76.0,87.0,86.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,0.0,3.6,0.0,0.0,0.0,5.4,0.0,125.0,126.0,136.0,136.0,
21,45,20.0,32.0,11.0,0.0,138.0,,,1.9,1.5,0.7,0.3,2.7,1.9,1.8,0.3,0.0,0.0,210.0,202.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,0.0,4.3,2.9,0.0,0.0,6.0,4.8,0.0,97.0,96.0,107.0,107.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,10.0,0.0,0.0,1.6,14.0,0.0,0.0,3.4,68.0,67.0,79.0,79.0,
24,65,35.0,24.0,3.0,92.0,172.5,,,0.7,0.0,0.3,0.2,1.0,0.0,0.6,0.2,152.0,153.0,163.0,163.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,1.8,0.0,0.6,0.0,2.8,0.0,0.8,0.0,172.0,172.0,183.0,183.0,
26,45,30.0,24.0,17.0,0.0,138.0,,,4.6,0.0,1.9,0.3,6.7,0.0,2.8,0.7,0.0,0.0,214.0,221.0,
27,35,40.0,32.0,16.0,0.0,138.0,,,2.8,2.2,0.9,0.6,3.6,3.2,1.8,1.0,36.0,36.0,48.0,47.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,5.2,0.0,0.0,1.2,7.7,0.0,0.0,1.9,39.0,38.0,49.0,49.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,3.0,0.0,0.0,0.6,4.5,0.0,0.0,0.9,63.0,63.0,74.0,74.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,0.0,0.0,0.0,8.4,0.0,0.0,0.0,12.6,70.0,71.0,82.0,81.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,10.8,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,221.0,219.0,
