CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,24.0,10.0,0.0,741.6,,,2.2,0.0,1.4,0.5,3.6,0.0,1.5,0.9,0.0,0.0,1226.0,1155.0,
2,45,70.0,24.0,30.0,0.0,741.6,,,5.9,4.6,0.0,1.5,10.3,6.0,0.0,1.7,0.0,0.0,1226.0,1215.0,
3,42,66.0,32.0,10.0,0.0,741.6,,,1.8,1.2,0.9,0.1,2.5,2.1,0.8,0.6,0.0,0.0,1162.0,1227.0,
4,42,68.0,24.0,10.0,494.4,927.0,,,1.8,1.4,0.8,0.0,3.0,1.8,1.2,0.0,724.0,727.0,784.0,785.0,
5,42,65.0,24.0,10.0,0.0,741.6,,,1.8,1.3,0.9,0.0,2.6,2.0,1.4,0.0,0.0,0.0,1230.0,1220.0,
6,40,69.0,24.0,20.0,0.0,741.6,,,0.0,4.5,2.4,1.1,0.0,6.6,3.9,1.6,618.0,614.0,707.0,702.0,
7,40,66.0,24.0,20.0,0.0,741.6,,,4.3,3.4,0.0,0.4,5.8,4.6,0.0,1.6,0.0,0.0,1235.0,1215.0,
8,38,68.0,32.0,20.0,0.0,741.6,,,3.1,2.7,1.7,0.4,5.2,3.7,2.4,0.6,254.0,248.0,325.0,324.0,
9,38,70.0,32.0,10.0,0.0,741.6,,,1.8,1.0,0.9,0.4,2.6,1.8,0.9,0.8,534.0,532.0,610.0,609.0,
10,35,66.0,32.0,10.0,0.0,741.6,,,1.9,1.0,1.0,0.1,2.6,1.7,1.5,0.3,357.0,352.0,412.0,415.0,
11,35,69.0,24.0,10.0,0.0,741.6,,,1.8,1.4,0.8,0.0,2.7,2.1,1.2,0.0,443.0,444.0,508.0,505.0,
12,25,85.0,16.0,20.0,0.0,741.6,,,0.0,5.1,2.9,0.0,0.0,6.4,5.6,0.0,0.0,0.0,1115.0,1190.0,
13,22,75.0,32.0,30.0,0.0,741.6,,,5.0,4.2,2.5,0.4,8.0,5.7,3.2,1.1,30.0,29.0,96.0,96.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,561.0,564.0,624.0,621.0,
15,20,80.0,32.0,40.0,0.0,741.6,,,8.2,4.7,2.4,0.7,9.2,8.8,4.3,1.7,384.0,382.0,433.0,429.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,472.0,469.0,533.0,533.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,95.0,98.0,149.0,150.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,0.0,5.3,2.7,0.0,0.0,7.1,4.9,0.0,177.0,174.0,256.0,260.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,272.0,274.0,350.0,349.0,
20,30,50.0,24.0,10.0,0.0,741.6,,,1.6,1.5,0.9,0.0,2.9,1.6,1.5,0.0,7.0,5.0,75.0,79.0,
21,30,52.0,32.0,20.0,0.0,741.6,,,3.5,2.3,1.3,0.8,4.9,3.9,2.1,1.0,0.0,0.0,1179.0,1222.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,810.0,810.0,890.0,883.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,732.0,731.0,777.0,779.0,
24,25,50.0,32.0,10.0,0.0,741.6,,,1.6,1.3,0.7,0.4,2.6,1.5,1.4,0.4,60.0,63.0,148.0,148.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,169.0,168.0,229.0,225.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
