CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,45,68.0,16.0,10.0,0.0,741.6,,,5.7,4.3,0.0,1133.0,
2,45,70.0,8.0,30.0,0.0,741.6,,,30.0,0.0,0.0,1218.0,
3,42,66.0,16.0,10.0,0.0,741.6,,,5.7,4.3,0.0,1169.0,
4,42,68.0,8.0,10.0,494.4,927.0,,,0.0,10.0,721.0,782.0,
5,42,65.0,16.0,10.0,0.0,741.6,,,5.8,4.2,0.0,1183.0,
6,40,69.0,8.0,20.0,0.0,741.6,,,20.0,0.0,619.0,702.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,14.1,5.9,0.0,1138.0,
8,38,68.0,8.0,20.0,0.0,741.6,,,0.0,20.0,248.0,324.0,
9,38,70.0,8.0,10.0,0.0,741.6,,,10.0,0.0,533.0,606.0,
10,35,66.0,8.0,10.0,0.0,741.6,,,0.0,10.0,357.0,413.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,6.7,3.3,444.0,505.0,
12,25,85.0,16.0,20.0,0.0,741.6,,,12.3,7.7,0.0,1209.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,18.0,12.0,27.0,97.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,5.9,4.1,561.0,623.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,28.8,11.2,381.0,433.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,26.8,13.2,469.0,530.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,0.0,20.0,96.0,149.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,20.0,0.0,177.0,257.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,10.0,0.0,272.0,347.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,6.7,3.3,10.0,75.0,
21,30,52.0,16.0,20.0,0.0,741.6,,,11.1,8.9,0.0,1196.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,20.0,809.0,888.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,10.0,730.0,777.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,6.2,3.8,58.0,147.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,23.6,16.4,169.0,224.0,
26,25,55.0,16.0,10.0,0.0,741.6,,,6.3,3.7,0.0,1179.0,
27,23,52.0,8.0,10.0,0.0,741.6,,,10.0,0.0,255.0,320.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,0.0,20.0,542.0,596.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,5.1,4.9,356.0,407.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,5.9,4.1,446.0,508.0,
31,10,35.0,8.0,20.0,0.0,741.6,,,0.0,20.0,0.0,1218.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,30.0,0.0,30.0,101.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,0.0,40.0,87.0,159.0,
34,8,45.0,8.0,20.0,0.0,741.6,,,20.0,0.0,0.0,1184.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,6.5,3.5,280.0,345.0,
36,5,45.0,16.0,10.0,0.0,741.6,,,6.7,3.3,662.0,720.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,20.0,0.0,0.0,1146.0,
38,0,40.0,16.0,30.0,0.0,741.6,,,19.8,10.2,479.0,522.0,
39,0,45.0,16.0,20.0,0.0,741.6,,,12.7,7.3,563.0,626.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,6.0,4.0,264.0,324.0,
