CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,600.0,,,6.1,3.9,0.0,985.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,0.0,7.0,0.0,994.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,7.7,5.3,0.0,978.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,0.0,19.0,610.0,880.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,17.5,8.5,0.0,973.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,1.6,1.4,0.0,991.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,986.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,9.0,317.0,571.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,0.0,16.0,317.0,582.0,
10,30,60.0,8.0,16.0,0.0,600.0,,,16.0,0.0,0.0,979.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,7.5,4.5,139.0,410.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,11.7,7.3,0.0,991.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,15.7,7.3,620.0,881.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,13.8,6.2,0.0,985.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,8.0,0.0,102.0,373.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,19.0,0.0,0.0,985.0,
17,5,30.0,16.0,2.0,0.0,600.0,,,1.3,0.7,0.0,994.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,7.5,4.5,0.0,988.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,17.0,0.0,960.0,
20,45,65.0,16.0,9.0,0.0,600.0,,,6.0,3.0,0.0,991.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,11.0,0.0,0.0,989.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,18.0,0.0,980.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,16.3,12.7,146.0,395.0,
24,65,35.0,16.0,3.0,0.0,600.0,,,1.8,1.2,0.0,997.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,3.6,2.4,709.0,963.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
