CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,600.0,,,6.1,3.9,0.0,986.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,3.9,3.1,0.0,997.0,
3,55,45.0,8.0,13.0,0.0,600.0,,,0.0,13.0,0.0,975.0,
4,55,20.0,8.0,19.0,650.0,1000.0,,,19.0,0.0,674.0,810.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,16.0,10.0,0.0,999.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,0.0,3.0,0.0,979.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,3.5,1.5,0.0,968.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,0.0,9.0,404.0,485.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,8.9,7.1,395.0,505.0,
10,30,60.0,16.0,16.0,0.0,600.0,,,9.6,6.4,0.0,967.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,8.8,3.2,198.0,326.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,19.0,0.0,0.0,992.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,15.4,7.6,684.0,833.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,0.0,20.0,0.0,968.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,0.0,8.0,163.0,303.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,19.0,0.0,0.0,973.0,
17,5,30.0,8.0,2.0,0.0,600.0,,,0.0,2.0,0.0,967.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,7.7,4.3,0.0,995.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,11.7,5.3,0.0,971.0,
20,45,65.0,8.0,9.0,0.0,600.0,,,0.0,9.0,0.0,973.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,7.2,3.8,0.0,983.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,18.0,0.0,998.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,29.0,0.0,201.0,331.0,
24,65,35.0,16.0,3.0,0.0,600.0,,,1.7,1.3,0.0,990.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,816.0,960.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
