CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,206.0,223.0,
2,35,17.0,24.0,7.0,0.0,138.0,,,0.0,1.9,0.7,0.3,0.0,2.6,1.4,0.3,0.0,0.0,203.0,212.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,213.0,200.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,5.7,0.0,1.9,0.0,7.8,0.0,3.6,0.0,149.0,149.0,160.0,159.0,
5,15,30.0,24.0,26.0,0.0,138.0,,,5.6,4.5,0.0,0.4,8.0,6.1,0.0,1.5,0.0,0.0,203.0,213.0,
6,25,30.0,24.0,3.0,0.0,138.0,,,0.6,0.4,0.3,0.0,0.7,0.6,0.3,0.2,99.0,98.0,109.0,110.0,
7,20,50.0,24.0,5.0,0.0,138.0,,,0.9,0.7,0.4,0.0,1.2,0.9,0.7,0.2,0.0,0.0,216.0,211.0,
8,10,43.0,24.0,9.0,0.0,138.0,,,1.7,1.5,0.0,0.3,3.2,1.8,0.0,0.5,95.0,94.0,106.0,106.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,96.0,97.0,107.0,107.0,
10,30,60.0,8.0,16.0,0.0,138.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,123.0,123.0,134.0,134.0,
