CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,6.0,0.0,0.0,219.0,218.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,1.6,1.2,2.7,1.5,0.0,0.0,212.0,209.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,0.0,0.0,206.0,201.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,7.6,0.0,11.4,0.0,139.0,139.0,171.0,171.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,10.4,0.0,15.6,0.0,0.0,208.0,218.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.0,0.8,0.0,0.0,226.0,208.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,1.2,0.8,1.8,1.2,0.0,0.0,213.0,216.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,84.0,84.0,117.0,118.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,4.6,1.8,6.1,3.5,87.0,87.0,117.0,120.0,
10,30,60.0,16.0,16.0,0.0,138.0,,,4.2,2.2,6.0,3.6,0.0,0.0,195.0,196.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,3.3,1.5,4.7,2.5,55.0,55.0,89.0,88.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,4.8,2.8,8.1,3.3,0.0,0.0,222.0,210.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,6.1,3.1,8.6,5.2,149.0,148.0,182.0,182.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,5.6,2.4,7.9,4.1,0.0,0.0,191.0,196.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,1.9,1.3,2.9,1.9,49.0,50.0,83.0,81.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,4.4,3.2,6.8,4.6,0.0,0.0,197.0,209.0,
17,5,30.0,8.0,2.0,0.0,138.0,,,0.0,0.8,0.0,1.2,0.0,0.0,203.0,194.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,4.8,0.0,7.2,0.0,0.0,212.0,216.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,4.1,2.7,6.0,4.2,0.0,0.0,187.0,202.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,0.0,0.0,203.0,203.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,2.8,1.6,3.9,2.7,0.0,0.0,208.0,209.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,4.1,3.1,6.0,4.8,0.0,0.0,210.0,202.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,7.1,4.5,9.6,7.8,55.0,55.0,90.0,91.0,
24,65,35.0,8.0,3.0,0.0,138.0,,,1.2,0.0,1.8,0.0,0.0,0.0,194.0,202.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,2.4,0.0,3.6,0.0,155.0,156.0,186.0,188.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
