CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,624.0,960.0,,,0.0,8.0,0.0,12.0,565.0,586.0,897.0,876.0,
2,22,75.0,16.0,30.0,0.0,576.0,,,6.6,5.4,11.3,6.7,50.0,54.0,375.0,360.0,
3,22,85.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,473.0,463.0,590.0,596.0,
4,20,80.0,16.0,40.0,384.0,720.0,,,11.4,4.6,13.9,10.1,410.0,393.0,944.0,947.0,
5,20,85.0,16.0,20.0,0.0,576.0,,,4.6,3.4,7.6,4.4,22.0,31.0,413.0,419.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,237.0,248.0,658.0,658.0,
7,15,75.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,273.0,281.0,452.0,445.0,
8,15,80.0,16.0,10.0,0.0,576.0,,,2.4,1.6,3.4,2.6,271.0,264.0,588.0,588.0,
9,10,35.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,205.0,209.0,647.0,651.0,
10,10,40.0,8.0,30.0,384.0,720.0,,,0.0,12.0,0.0,18.0,449.0,451.0,706.0,708.0,
11,8,40.0,16.0,40.0,0.0,576.0,,,9.2,6.8,16.3,7.7,0.0,32.0,540.0,536.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,143.0,148.0,407.0,416.0,
13,5,35.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,338.0,328.0,959.0,929.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,2.3,1.7,4.4,1.6,33.0,16.0,481.0,458.0,
15,2,40.0,16.0,20.0,0.0,576.0,,,4.5,3.5,6.2,5.8,2.0,7.0,571.0,538.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,4.8,3.2,6.9,5.1,203.0,205.0,431.0,419.0,
17,0,45.0,16.0,20.0,384.0,720.0,,,4.4,3.6,6.6,5.4,341.0,322.0,931.0,940.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,338.0,331.0,457.0,453.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,10.7,5.3,16.4,7.6,185.0,204.0,436.0,423.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,2.4,1.6,4.2,1.8,493.0,510.0,682.0,699.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,2.5,1.5,3.8,2.2,148.0,140.0,400.0,395.0,
22,40,15.0,8.0,40.0,0.0,576.0,,,0.0,16.0,0.0,24.0,242.0,231.0,640.0,613.0,
23,38,5.0,16.0,30.0,0.0,576.0,,,7.4,4.6,10.7,7.3,41.0,40.0,549.0,549.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,4.0,0.0,6.0,0.0,572.0,579.0,910.0,886.0,
25,35,5.0,16.0,20.0,384.0,720.0,,,4.7,3.3,6.8,5.2,342.0,331.0,932.0,942.0,
26,95,30.0,16.0,30.0,384.0,720.0,,,7.9,4.1,10.0,8.0,496.0,502.0,679.0,683.0,
27,95,35.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,14.0,22.0,695.0,669.0,
28,92,30.0,16.0,10.0,0.0,576.0,,,2.6,1.4,4.2,1.8,46.0,58.0,360.0,358.0,
29,90,35.0,16.0,10.0,0.0,576.0,,,2.5,1.5,3.9,2.1,131.0,109.0,384.0,380.0,
30,88,30.0,16.0,10.0,0.0,576.0,,,2.3,1.7,3.5,2.5,78.0,80.0,532.0,515.0,
31,88,35.0,8.0,20.0,0.0,576.0,,,8.0,0.0,12.0,0.0,94.0,81.0,370.0,349.0,
32,87,30.0,8.0,10.0,624.0,960.0,,,4.0,0.0,6.0,0.0,546.0,559.0,808.0,819.0,
33,85,25.0,16.0,10.0,0.0,576.0,,,2.4,1.6,3.7,2.3,17.0,4.0,721.0,731.0,
34,85,35.0,8.0,30.0,384.0,720.0,,,0.0,12.0,0.0,18.0,460.0,451.0,632.0,644.0,
35,67,85.0,16.0,20.0,384.0,720.0,,,4.7,3.3,6.8,5.2,383.0,371.0,931.0,917.0,
36,65,85.0,8.0,40.0,0.0,576.0,,,0.0,16.0,0.0,24.0,16.0,38.0,733.0,777.0,
37,65,82.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,521.0,529.0,705.0,718.0,
38,62,80.0,8.0,30.0,0.0,576.0,,,12.0,0.0,18.0,0.0,98.0,89.0,581.0,577.0,
39,60,80.0,16.0,10.0,0.0,576.0,,,2.9,1.1,3.6,2.4,24.0,12.0,862.0,815.0,
40,60,85.0,16.0,30.0,0.0,576.0,,,7.1,4.9,10.1,7.9,204.0,212.0,551.0,569.0,
41,58,75.0,16.0,20.0,0.0,576.0,,,5.6,2.4,8.0,4.0,170.0,193.0,680.0,695.0,
42,55,80.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,16.0,22.0,662.0,661.0,
43,55,85.0,16.0,20.0,384.0,720.0,,,5.0,3.0,8.7,3.3,545.0,545.0,724.0,733.0,
44,55,82.0,16.0,10.0,0.0,576.0,,,3.0,1.0,4.3,1.7,36.0,37.0,492.0,491.0,
45,20,82.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,15.0,17.0,689.0,703.0,
46,18,80.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,418.0,417.0,672.0,667.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,36.0,33.0,369.0,395.0,
48,42,5.0,8.0,10.0,624.0,960.0,,,0.0,4.0,0.0,6.0,616.0,634.0,907.0,924.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,2.4,1.6,3.5,2.5,412.0,421.0,582.0,584.0,
50,72,35.0,16.0,30.0,384.0,720.0,,,7.9,4.1,10.8,7.2,462.0,451.0,666.0,679.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
