CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,0.0,600.0,,,2.5,1.5,3.9,2.1,153.0,185.0,980.0,990.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,1.9,0.9,2.3,1.9,13.0,12.0,868.0,827.0,
3,55,45.0,8.0,13.0,400.0,750.0,,,5.2,0.0,7.8,0.0,252.0,272.0,846.0,875.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,4.8,2.8,6.2,5.2,678.0,678.0,804.0,805.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,2.0,0.0,975.0,913.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,0.0,1.2,0.0,1.8,339.0,345.0,593.0,577.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,1.3,0.7,1.7,1.3,59.0,42.0,691.0,674.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,2.2,1.4,3.7,1.7,390.0,391.0,498.0,500.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,388.0,392.0,506.0,509.0,
10,30,60.0,16.0,16.0,400.0,750.0,,,4.1,2.3,6.1,3.5,510.0,503.0,705.0,693.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,3.5,1.3,4.5,2.7,205.0,206.0,336.0,326.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,5.0,2.6,6.9,4.5,3.0,7.0,737.0,789.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,9.2,0.0,13.8,0.0,683.0,689.0,832.0,826.0,
14,15,10.0,8.0,20.0,0.0,600.0,,,0.0,8.0,0.0,12.0,11.0,32.0,737.0,754.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,3.2,0.0,4.8,0.0,173.0,170.0,307.0,309.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,7.6,0.0,11.4,0.0,68.0,67.0,583.0,559.0,
17,5,30.0,16.0,2.0,650.0,1000.0,,,0.5,0.3,0.8,0.4,660.0,664.0,945.0,949.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,3.2,1.6,5.1,2.1,202.0,228.0,586.0,586.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,4.3,2.5,5.8,4.4,59.0,92.0,556.0,576.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,2.6,1.0,2.9,2.5,417.0,395.0,851.0,830.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,4.4,0.0,6.6,0.0,2.0,11.0,734.0,736.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,7.2,0.0,10.8,329.0,346.0,563.0,557.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,11.6,0.0,17.4,0.0,202.0,196.0,334.0,330.0,
24,65,35.0,16.0,3.0,400.0,750.0,,,0.8,0.4,1.1,0.7,402.0,408.0,983.0,961.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,1.6,0.8,2.2,1.4,826.0,821.0,968.0,960.0,
26,45,30.0,16.0,17.0,400.0,750.0,,,3.7,3.1,6.4,3.8,278.0,287.0,940.0,955.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,20.0,22.0,318.0,327.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,3.8,2.6,6.9,2.7,2.0,3.0,575.0,543.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,17.0,1.0,531.0,526.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,5.3,3.1,7.8,4.8,190.0,183.0,425.0,435.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,7.5,3.3,10.7,5.5,13.0,10.0,767.0,775.0,
32,35,69.0,16.0,23.0,650.0,1000.0,,,5.6,3.6,7.3,6.5,476.0,450.0,959.0,990.0,
33,53,52.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,11.0,13.0,324.0,304.0,
34,65,55.0,8.0,14.0,400.0,750.0,,,5.6,0.0,8.4,0.0,222.0,222.0,931.0,901.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,3.2,0.0,4.8,0.0,606.0,626.0,893.0,888.0,
36,2,60.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,40.0,38.0,333.0,338.0,
37,20,20.0,8.0,8.0,400.0,750.0,,,3.2,0.0,4.8,0.0,307.0,286.0,981.0,966.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,4.3,2.1,6.1,3.5,287.0,295.0,418.0,411.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,7.6,4.8,10.8,7.8,4.0,1.0,345.0,355.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,2.6,1.0,3.2,2.2,298.0,291.0,509.0,514.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,1.3,0.7,2.1,0.9,325.0,332.0,589.0,573.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,17.0,4.0,304.0,312.0,
43,23,3.0,8.0,7.0,400.0,750.0,,,0.0,2.8,0.0,4.2,429.0,447.0,897.0,899.0,
44,11,14.0,8.0,18.0,0.0,600.0,,,7.2,0.0,10.8,0.0,229.0,226.0,343.0,346.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,3.6,2.8,5.6,4.0,10.0,7.0,333.0,329.0,
46,2,48.0,8.0,1.0,400.0,750.0,,,0.4,0.0,0.6,0.0,311.0,330.0,824.0,832.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,7.3,3.5,10.2,6.0,6.0,22.0,612.0,649.0,
48,13,52.0,16.0,36.0,0.0,600.0,,,10.2,4.2,15.6,6.0,124.0,153.0,981.0,975.0,
49,6,68.0,16.0,30.0,0.0,600.0,,,7.1,4.9,11.3,6.7,429.0,440.0,603.0,613.0,
50,47,47.0,16.0,13.0,400.0,750.0,,,3.2,2.0,4.8,3.0,223.0,215.0,947.0,968.0,
51,49,58.0,8.0,10.0,0.0,600.0,,,4.0,0.0,6.0,0.0,142.0,145.0,627.0,636.0,
52,27,43.0,16.0,9.0,0.0,600.0,,,2.3,1.3,3.5,1.9,5.0,4.0,815.0,786.0,
53,37,31.0,16.0,14.0,0.0,600.0,,,3.1,2.5,5.9,2.5,393.0,403.0,502.0,508.0,
54,57,29.0,16.0,18.0,400.0,750.0,,,4.1,3.1,7.2,3.6,442.0,438.0,942.0,931.0,
55,63,23.0,16.0,2.0,400.0,750.0,,,0.5,0.3,0.8,0.4,610.0,611.0,749.0,748.0,
56,53,12.0,8.0,6.0,400.0,750.0,,,0.0,2.4,0.0,3.6,510.0,512.0,770.0,762.0,
57,32,12.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,4.2,219.0,220.0,745.0,729.0,
58,36,26.0,16.0,18.0,650.0,1000.0,,,4.8,2.4,7.1,3.7,848.0,852.0,984.0,984.0,
59,21,24.0,16.0,28.0,0.0,600.0,,,6.9,4.3,11.1,5.7,12.0,7.0,977.0,986.0,
60,17,34.0,8.0,3.0,650.0,1000.0,,,0.0,1.2,0.0,1.8,400.0,415.0,981.0,979.0,
61,12,24.0,16.0,13.0,0.0,600.0,,,3.4,1.8,4.1,3.7,125.0,101.0,562.0,545.0,
62,24,58.0,16.0,19.0,0.0,600.0,,,5.0,2.6,7.3,4.1,159.0,156.0,306.0,307.0,
63,27,69.0,16.0,10.0,0.0,600.0,,,2.4,1.6,3.6,2.4,34.0,30.0,600.0,614.0,
64,15,77.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,146.0,135.0,398.0,410.0,
65,62,77.0,16.0,20.0,0.0,600.0,,,5.2,2.8,6.3,5.7,24.0,25.0,323.0,313.0,
66,49,73.0,16.0,25.0,400.0,750.0,,,5.8,4.2,10.2,4.8,532.0,515.0,758.0,767.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,0.0,10.0,0.0,15.0,279.0,281.0,404.0,405.0,
68,56,39.0,8.0,36.0,400.0,750.0,,,0.0,14.4,0.0,21.6,559.0,573.0,831.0,823.0,
69,37,47.0,16.0,6.0,0.0,600.0,,,1.6,0.8,2.5,1.1,159.0,156.0,298.0,292.0,
70,37,56.0,8.0,5.0,650.0,1000.0,,,0.0,2.0,0.0,3.0,643.0,653.0,998.0,993.0,
71,57,68.0,16.0,15.0,0.0,600.0,,,4.3,1.7,4.5,4.5,95.0,67.0,562.0,568.0,
72,47,16.0,16.0,25.0,0.0,600.0,,,6.0,4.0,8.1,6.9,15.0,8.0,972.0,961.0,
73,44,17.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,100.0,102.0,594.0,594.0,
74,46,13.0,16.0,8.0,650.0,1000.0,,,1.7,1.5,3.2,1.6,677.0,673.0,813.0,806.0,
75,49,11.0,16.0,18.0,0.0,600.0,,,4.1,3.1,6.6,4.2,12.0,12.0,755.0,714.0,
76,49,42.0,8.0,13.0,0.0,600.0,,,5.2,0.0,7.8,0.0,270.0,277.0,391.0,388.0,
77,53,43.0,8.0,14.0,650.0,1000.0,,,5.6,0.0,8.4,0.0,821.0,809.0,959.0,954.0,
78,61,52.0,16.0,3.0,0.0,600.0,,,0.6,0.6,1.1,0.7,302.0,313.0,580.0,565.0,
79,57,48.0,8.0,23.0,0.0,600.0,,,9.2,0.0,13.8,0.0,367.0,370.0,476.0,476.0,
80,56,37.0,16.0,6.0,650.0,1000.0,,,1.6,0.8,2.0,1.6,694.0,715.0,990.0,987.0,
81,55,54.0,8.0,26.0,0.0,600.0,,,10.4,0.0,15.6,0.0,234.0,255.0,618.0,608.0,
82,15,47.0,16.0,16.0,0.0,600.0,,,4.4,2.0,6.1,3.5,20.0,1.0,819.0,830.0,
83,14,37.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,6.0,7.0,889.0,862.0,
84,11,31.0,8.0,7.0,0.0,600.0,,,2.8,0.0,4.2,0.0,416.0,424.0,523.0,530.0,
85,16,22.0,8.0,41.0,0.0,600.0,,,0.0,16.4,0.0,24.6,108.0,66.0,735.0,743.0,
86,4,18.0,8.0,35.0,0.0,600.0,,,0.0,14.0,0.0,21.0,211.0,220.0,658.0,647.0,
