CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,199.0,219.0,566.0,577.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,115.0,110.0,453.0,475.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,4.4,1.6,1065.0,1066.0,1414.0,1438.0,
4,60,66.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,3.8,2.2,1154.0,1157.0,1514.0,1508.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,6.0,4.0,353.0,346.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,386.0,417.0,757.0,744.0,
7,58,70.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,985.0,979.0,1319.0,1338.0,
8,34,60.0,16.0,20.0,2203.5,3390.0,,,4.7,3.3,7.7,4.3,2792.0,2807.0,3138.0,3140.0,
9,28,70.0,16.0,10.0,2203.5,3390.0,,,2.7,1.3,3.7,2.3,2519.0,2519.0,2861.0,2851.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,2.4,1.6,3.9,2.1,2710.0,2689.0,3044.0,3032.0,
11,35,69.0,16.0,10.0,2203.5,3390.0,,,2.3,1.7,4.2,1.8,2608.0,2603.0,2953.0,2964.0,
12,25,85.0,8.0,20.0,1356.0,2542.5,,,8.0,0.0,12.0,0.0,2015.0,2018.0,2360.0,2388.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,7.9,4.1,10.2,7.8,2308.0,2324.0,2675.0,2647.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,2.8,1.2,4.1,1.9,1938.0,1928.0,2282.0,2297.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,16.0,0.0,24.0,0.0,2122.0,2127.0,2483.0,2457.0,
16,20,85.0,8.0,40.0,1356.0,2542.5,,,16.0,0.0,24.0,0.0,1843.0,1845.0,2186.0,2202.0,
17,18,75.0,8.0,20.0,2203.5,3390.0,,,0.0,8.0,0.0,12.0,2209.0,2230.0,2572.0,2560.0,
18,15,75.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,1661.0,1631.0,1996.0,1991.0,
19,15,80.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,1747.0,1741.0,2092.0,2092.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,2.1,1.9,4.2,1.8,7.0,8.0,335.0,360.0,
21,30,56.0,8.0,20.0,2203.5,3390.0,,,0.0,8.0,0.0,12.0,2871.0,2872.0,3227.0,3225.0,
22,28,52.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,6.0,9.0,358.0,354.0,
23,14,66.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.6,2.4,1537.0,1563.0,1898.0,1884.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,14.0,31.0,384.0,384.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,10.8,5.2,17.7,6.3,2392.0,2410.0,2749.0,2767.0,
26,8,62.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1456.0,1438.0,1785.0,1789.0,
27,23,52.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,3.7,2.3,103.0,98.0,471.0,455.0,
28,4,55.0,16.0,20.0,0.0,2034.0,,,5.2,2.8,7.9,4.1,1351.0,1343.0,1698.0,1707.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,306.0,296.0,638.0,655.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,213.0,220.0,556.0,545.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,674.0,674.0,1036.0,1050.0,
32,10,40.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,482.0,491.0,864.0,842.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,24.0,0.0,581.0,602.0,933.0,955.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,1248.0,1235.0,1597.0,1591.0,
35,5,35.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.4,2.6,785.0,769.0,1147.0,1143.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1173.0,1167.0,1498.0,1524.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,4.9,3.1,8.0,4.0,885.0,861.0,1237.0,1239.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,7.6,4.4,11.5,6.5,958.0,970.0,1312.0,1307.0,
