CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,149.5,230.0,,,6.2,3.8,125.0,208.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,4.5,2.5,15.0,89.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,13.0,0.0,105.0,135.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,10.2,8.8,71.0,196.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,16.8,9.2,19.0,108.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,3.0,47.0,156.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,3.2,1.8,62.0,105.0,
8,10,43.0,8.0,9.0,0.0,138.0,,,0.0,9.0,58.0,142.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,9.6,6.4,53.0,151.0,
10,30,60.0,16.0,16.0,92.0,172.5,,,8.7,7.3,96.0,158.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,0.0,12.0,23.0,160.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,0.0,19.0,33.0,98.0,
13,30,25.0,8.0,23.0,92.0,172.5,,,23.0,0.0,67.0,210.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,20.0,0.0,24.0,141.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,4.9,3.1,25.0,159.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,12.8,6.2,50.0,109.0,
17,5,30.0,8.0,2.0,0.0,138.0,,,2.0,0.0,50.0,197.0,
18,20,40.0,8.0,12.0,0.0,138.0,,,0.0,12.0,77.0,106.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,0.0,17.0,47.0,108.0,
20,45,65.0,16.0,9.0,92.0,172.5,,,5.5,3.5,109.0,152.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,7.8,3.2,37.0,100.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,0.0,18.0,51.0,150.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,17.2,11.8,34.0,163.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,0.0,3.0,118.0,192.0,
25,65,20.0,8.0,6.0,0.0,138.0,,,0.0,6.0,44.0,191.0,
26,45,30.0,8.0,17.0,92.0,172.5,,,0.0,17.0,113.0,157.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,0.0,16.0,5.0,157.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,8.8,7.2,6.0,79.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,6.1,2.9,35.0,99.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,13.9,7.1,18.0,123.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,17.1,9.9,21.0,91.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,0.0,23.0,110.0,175.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,0.0,11.0,18.0,185.0,
34,65,55.0,16.0,14.0,92.0,172.5,,,8.7,5.3,96.0,147.0,
35,63,65.0,8.0,8.0,0.0,138.0,,,0.0,8.0,45.0,190.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,5.0,0.0,35.0,191.0,
37,20,20.0,8.0,8.0,92.0,172.5,,,8.0,0.0,113.0,164.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,9.3,6.7,35.0,152.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,20.7,10.3,30.0,189.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,4.9,4.1,48.0,134.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,5.0,0.0,33.0,167.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,3.0,2.0,22.0,177.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,4.7,2.3,110.0,159.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,10.0,8.0,25.0,140.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,16.0,22.0,191.0,
46,2,48.0,8.0,1.0,92.0,172.5,,,0.0,1.0,87.0,155.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,19.9,7.1,33.0,124.0,
48,13,52.0,16.0,36.0,92.0,172.5,,,23.0,13.0,119.0,198.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,18.6,11.4,89.0,134.0,
50,47,47.0,8.0,13.0,92.0,172.5,,,0.0,13.0,103.0,153.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
