CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,10.0,0.0,0.0,982.0,
2,35,17.0,8.0,7.0,0.0,600.0,,,7.0,0.0,0.0,978.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,7.8,5.2,0.0,993.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,13.5,5.5,676.0,808.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,26.0,0.0,0.0,982.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,2.1,0.9,409.0,514.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,3.2,1.8,0.0,992.0,
8,10,43.0,8.0,9.0,0.0,600.0,,,9.0,0.0,399.0,485.0,
9,55,60.0,16.0,16.0,0.0,600.0,,,9.7,6.3,393.0,504.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,0.0,16.0,576.0,633.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,6.6,5.4,203.0,331.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,12.6,6.4,0.0,985.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,23.0,689.0,839.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,13.2,6.8,21.0,247.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,5.2,2.8,168.0,309.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,10.9,8.1,269.0,377.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,2.0,0.0,725.0,882.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,0.0,12.0,371.0,435.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,17.0,260.0,388.0,
20,45,65.0,8.0,9.0,400.0,750.0,,,0.0,9.0,574.0,673.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,7.3,3.7,0.0,972.0,
22,45,10.0,8.0,18.0,0.0,600.0,,,0.0,18.0,407.0,502.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,0.0,29.0,198.0,330.0,
24,65,35.0,16.0,3.0,650.0,1000.0,,,1.8,1.2,697.0,848.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,814.0,956.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
