CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,32.0,10.0,0.0,600.0,,,1.9,1.4,0.6,0.2,2.5,1.8,1.3,0.4,0.0,0.0,975.0,987.0,
2,35,17.0,32.0,7.0,0.0,600.0,,,1.2,1.0,0.4,0.1,2.0,1.2,0.7,0.2,0.0,0.0,974.0,972.0,
3,55,45.0,24.0,13.0,0.0,600.0,,,2.6,1.8,0.0,0.7,4.0,3.4,0.0,0.4,0.0,0.0,992.0,973.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,0.0,7.1,0.0,0.5,0.0,9.1,0.0,2.3,596.0,596.0,877.0,881.0,
5,15,30.0,16.0,26.0,0.0,600.0,,,0.0,5.7,4.7,0.0,0.0,9.0,6.6,0.0,0.0,0.0,971.0,990.0,
6,25,30.0,24.0,3.0,0.0,600.0,,,0.7,0.4,0.0,0.1,1.0,0.6,0.0,0.2,0.0,0.0,988.0,995.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,0.0,0.0,1.6,0.4,0.0,0.0,2.0,1.0,0.0,0.0,973.0,994.0,
8,10,43.0,24.0,9.0,0.0,600.0,,,1.8,1.5,0.0,0.3,3.0,2.2,0.0,0.3,303.0,318.0,584.0,566.0,
9,55,60.0,24.0,16.0,0.0,600.0,,,4.0,0.0,1.3,1.1,6.0,0.0,2.8,0.8,325.0,317.0,593.0,588.0,
10,30,60.0,16.0,16.0,0.0,600.0,,,3.8,2.6,0.0,0.0,5.8,3.8,0.0,0.0,0.0,0.0,985.0,977.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,0.0,4.8,0.0,0.0,0.0,7.2,0.0,0.0,144.0,133.0,406.0,403.0,
