CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,10.0,0.0,217.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,4.7,2.3,0.0,214.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,208.0,
4,55,20.0,16.0,19.0,92.0,172.5,,,13.2,5.8,139.0,169.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,0.0,26.0,0.0,213.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,2.0,1.0,0.0,208.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,3.2,1.8,0.0,215.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,5.9,3.1,85.0,117.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,8.3,7.7,84.0,120.0,
10,30,60.0,8.0,16.0,0.0,138.0,,,0.0,16.0,0.0,203.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,8.3,3.7,54.0,90.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,12.5,6.5,0.0,216.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,16.3,6.7,148.0,182.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,13.7,6.3,0.0,192.0,
15,30,5.0,16.0,8.0,0.0,138.0,,,4.8,3.2,48.0,81.0,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,19.0,0.0,196.0,
17,5,30.0,16.0,2.0,0.0,138.0,,,1.2,0.8,0.0,203.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,7.3,4.7,0.0,212.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,9.1,7.9,0.0,190.0,
20,45,65.0,8.0,9.0,0.0,138.0,,,0.0,9.0,0.0,188.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,11.0,0.0,0.0,211.0,
22,45,10.0,8.0,18.0,0.0,138.0,,,18.0,0.0,0.0,198.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,20.2,8.8,57.0,90.0,
24,65,35.0,16.0,3.0,0.0,138.0,,,1.7,1.3,0.0,198.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,3.3,2.7,153.0,189.0,
26,45,30.0,16.0,17.0,0.0,138.0,,,11.4,5.6,0.0,215.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,0.0,16.0,0.0,215.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,9.8,6.2,0.0,213.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,6.2,2.8,0.0,192.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,21.0,0.0,0.0,203.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,27.0,0.0,0.0,214.0,
32,35,69.0,8.0,23.0,0.0,138.0,,,0.0,23.0,0.0,197.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,6.3,4.7,0.0,196.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,9.5,4.5,0.0,187.0,
35,63,65.0,16.0,8.0,0.0,138.0,,,4.9,3.1,0.0,190.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,3.5,1.5,0.0,183.0,
37,20,20.0,16.0,8.0,0.0,138.0,,,4.9,3.1,0.0,207.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,9.4,6.6,70.0,106.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,0.0,31.0,0.0,194.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,9.0,0.0,0.0,219.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,0.0,5.0,0.0,204.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,3.2,1.8,0.0,208.0,
43,23,3.0,8.0,7.0,0.0,138.0,,,0.0,7.0,0.0,193.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,18.0,57.0,91.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,16.0,0.0,198.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.7,0.3,0.0,199.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,14.6,12.4,0.0,187.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,23.2,12.8,0.0,198.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,18.8,11.2,0.0,179.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,212.0,
51,49,58.0,8.0,10.0,0.0,138.0,,,10.0,0.0,0.0,210.0,
52,27,43.0,8.0,9.0,0.0,138.0,,,0.0,9.0,0.0,220.0,
53,37,31.0,16.0,14.0,0.0,138.0,,,8.7,5.3,83.0,116.0,
54,57,29.0,16.0,18.0,0.0,138.0,,,10.3,7.7,0.0,216.0,
55,63,23.0,8.0,2.0,92.0,172.5,,,2.0,0.0,124.0,156.0,
56,53,12.0,8.0,6.0,0.0,138.0,,,0.0,6.0,0.0,208.0,
57,32,12.0,16.0,7.0,0.0,138.0,,,4.2,2.8,0.0,200.0,
58,36,26.0,8.0,18.0,149.5,230.0,,,18.0,0.0,180.0,211.0,
59,21,24.0,16.0,28.0,0.0,138.0,,,18.4,9.6,0.0,212.0,
60,17,34.0,8.0,3.0,0.0,138.0,,,0.0,3.0,0.0,214.0,
61,12,24.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,208.0,
62,24,58.0,16.0,19.0,0.0,138.0,,,12.0,7.0,47.0,80.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,10.0,0.0,0.0,198.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,9.0,0.0,0.0,187.0,
65,62,77.0,16.0,20.0,0.0,138.0,,,12.0,8.0,0.0,185.0,
66,49,73.0,8.0,25.0,0.0,138.0,,,25.0,0.0,0.0,183.0,
67,67,5.0,16.0,25.0,0.0,138.0,,,17.0,8.0,71.0,103.0,
68,56,39.0,16.0,36.0,0.0,138.0,,,21.0,15.0,0.0,202.0,
69,37,47.0,8.0,6.0,0.0,138.0,,,6.0,0.0,38.0,73.0,
70,37,56.0,16.0,5.0,0.0,138.0,,,3.3,1.7,0.0,216.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,15.0,0.0,0.0,194.0,
72,47,16.0,8.0,25.0,0.0,138.0,,,25.0,0.0,0.0,207.0,
73,44,17.0,8.0,9.0,0.0,138.0,,,0.0,9.0,0.0,208.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,0.0,8.0,138.0,171.0,
75,49,11.0,8.0,18.0,0.0,138.0,,,18.0,0.0,0.0,197.0,
76,49,42.0,16.0,13.0,0.0,138.0,,,7.6,5.4,63.0,96.0,
77,53,43.0,16.0,14.0,149.5,230.0,,,8.5,5.5,168.0,202.0,
78,61,52.0,16.0,3.0,0.0,138.0,,,1.9,1.1,0.0,198.0,
79,57,48.0,16.0,23.0,0.0,138.0,,,12.7,10.3,81.0,112.0,
80,56,37.0,8.0,6.0,0.0,138.0,,,6.0,0.0,0.0,207.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,18.4,7.6,0.0,193.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,0.0,16.0,0.0,199.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,6.3,4.7,0.0,199.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,3.8,3.2,88.0,123.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,27.4,13.6,0.0,208.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,20.9,14.1,0.0,198.0,
87,28,18.0,16.0,26.0,0.0,138.0,,,18.4,7.6,83.0,113.0,
88,26,52.0,8.0,9.0,0.0,138.0,,,0.0,9.0,0.0,203.0,
89,26,35.0,16.0,15.0,0.0,138.0,,,9.0,6.0,0.0,218.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,3.0,0.0,0.0,187.0,
91,15,19.0,8.0,1.0,0.0,138.0,,,1.0,0.0,0.0,205.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,1.2,0.8,15.0,49.0,
93,18,24.0,16.0,22.0,0.0,138.0,,,14.1,7.9,0.0,202.0,
94,26,27.0,8.0,27.0,0.0,138.0,,,0.0,27.0,0.0,208.0,
95,25,24.0,16.0,20.0,0.0,138.0,,,12.7,7.3,0.0,216.0,
96,22,27.0,8.0,11.0,0.0,138.0,,,0.0,11.0,0.0,211.0,
97,25,21.0,16.0,12.0,0.0,138.0,,,8.1,3.9,0.0,204.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,10.0,0.0,0.0,211.0,
99,20,26.0,8.0,9.0,0.0,138.0,,,9.0,0.0,70.0,106.0,
100,18,18.0,8.0,17.0,149.5,230.0,,,17.0,0.0,163.0,198.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
