CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,6.0,4.0,15.0,221.0,211.0,
2,35,17.0,16.0,7.0,0.0,138.0,,,1.8,1.0,3.1,1.1,0.0,8.0,219.0,217.0,
3,55,45.0,8.0,13.0,0.0,138.0,,,5.2,0.0,7.8,0.0,51.0,50.0,192.0,191.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,0.0,7.6,0.0,11.4,134.0,138.0,169.0,169.0,
5,15,30.0,16.0,26.0,0.0,138.0,,,7.3,3.1,8.6,7.0,19.0,14.0,200.0,215.0,
6,25,30.0,16.0,3.0,0.0,138.0,,,0.6,0.6,1.3,0.5,74.0,76.0,133.0,132.0,
7,20,50.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,17.0,6.0,182.0,173.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,2.2,1.4,3.4,2.0,85.0,85.0,114.0,114.0,
9,55,60.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,86.0,86.0,116.0,115.0,
10,30,60.0,16.0,16.0,92.0,172.5,,,4.0,2.4,6.0,3.6,102.0,107.0,154.0,152.0,
11,20,65.0,16.0,12.0,0.0,138.0,,,3.1,1.7,4.3,2.9,54.0,57.0,88.0,86.0,
12,50,35.0,16.0,19.0,0.0,138.0,,,4.6,3.0,7.2,4.2,3.0,7.0,207.0,197.0,
13,30,25.0,16.0,23.0,149.5,230.0,,,5.1,4.1,9.2,4.6,144.0,145.0,183.0,181.0,
14,15,10.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,12.0,26.0,16.0,200.0,192.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,3.2,0.0,4.8,0.0,50.0,46.0,83.0,84.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,4.1,3.5,6.1,5.3,29.0,22.0,146.0,145.0,
17,5,30.0,16.0,2.0,92.0,172.5,,,0.4,0.4,0.6,0.6,123.0,119.0,189.0,191.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,2.6,2.2,5.1,2.1,45.0,44.0,142.0,141.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,3.9,2.9,5.8,4.4,29.0,25.0,154.0,154.0,
20,45,65.0,8.0,9.0,92.0,172.5,,,0.0,3.6,0.0,5.4,78.0,71.0,186.0,190.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,4.4,0.0,6.6,8.0,6.0,206.0,196.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,4.8,2.4,6.9,3.9,76.0,73.0,128.0,128.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,8.2,3.4,9.7,7.7,55.0,56.0,88.0,88.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,1.2,0.0,1.8,0.0,54.0,58.0,199.0,192.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,1.5,0.9,2.3,1.3,150.0,153.0,187.0,188.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
