CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,24.0,20.0,384.0,720.0,,,3.5,2.4,2.0,0.0,5.6,4.2,2.2,0.0,344.0,340.0,940.0,940.0,
2,22,75.0,8.0,30.0,0.0,576.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,3.0,4.0,564.0,574.0,
3,22,85.0,32.0,10.0,384.0,720.0,,,1.7,1.2,0.8,0.3,2.7,1.7,1.4,0.1,352.0,349.0,732.0,743.0,
4,20,80.0,8.0,40.0,384.0,720.0,,,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,381.0,415.0,941.0,941.0,
5,20,85.0,8.0,20.0,0.0,576.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,2.0,639.0,642.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,188.0,225.0,678.0,706.0,
7,15,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,151.0,157.0,562.0,590.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,208.0,227.0,632.0,634.0,
9,10,35.0,32.0,20.0,0.0,576.0,,,3.3,2.6,1.4,0.7,6.0,3.3,2.4,0.3,177.0,178.0,652.0,681.0,
10,10,40.0,8.0,30.0,384.0,720.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,383.0,382.0,783.0,754.0,
11,8,40.0,16.0,40.0,0.0,576.0,,,9.8,6.2,0.0,0.0,15.0,9.0,0.0,0.0,20.0,10.0,551.0,535.0,
12,8,45.0,24.0,20.0,0.0,576.0,,,4.5,3.4,0.0,0.2,6.4,4.0,0.0,1.5,31.0,22.0,532.0,550.0,
13,5,35.0,24.0,10.0,384.0,720.0,,,0.0,2.2,1.3,0.4,0.0,3.1,2.5,0.4,370.0,379.0,923.0,935.0,
14,5,45.0,24.0,10.0,0.0,576.0,,,1.8,1.6,0.6,0.0,2.7,2.0,1.3,0.0,23.0,35.0,706.0,706.0,
15,2,40.0,24.0,20.0,0.0,576.0,,,0.0,4.0,3.3,0.6,0.0,6.3,4.9,0.8,8.0,24.0,562.0,553.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,4.7,3.3,0.0,0.0,6.9,5.1,0.0,0.0,72.0,57.0,579.0,551.0,
17,0,45.0,8.0,20.0,384.0,720.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,388.0,359.0,930.0,938.0,
18,44,5.0,32.0,20.0,0.0,576.0,,,3.6,2.1,1.6,0.7,4.6,3.8,2.5,1.0,212.0,203.0,591.0,580.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,9.3,6.7,0.0,0.0,14.1,9.9,0.0,0.0,75.0,53.0,564.0,582.0,
20,42,15.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,349.0,385.0,823.0,806.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,26.0,32.0,521.0,525.0,
22,40,15.0,8.0,40.0,0.0,576.0,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,194.0,197.0,662.0,673.0,
23,38,5.0,24.0,30.0,0.0,576.0,,,5.9,3.3,2.8,0.0,9.4,5.9,2.7,0.0,1.0,40.0,543.0,530.0,
24,38,15.0,16.0,10.0,384.0,720.0,,,0.0,2.6,1.4,0.0,0.0,3.6,2.4,0.0,352.0,380.0,926.0,944.0,
25,35,5.0,8.0,20.0,384.0,720.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,350.0,376.0,950.0,940.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
