CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,803.4,1236.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,907.0,912.0,972.0,971.0,
2,45,70.0,32.0,30.0,494.4,927.0,,,5.8,4.0,1.7,0.5,7.2,6.6,3.7,0.6,824.0,820.0,873.0,871.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,64.0,59.0,152.0,148.0,
4,42,68.0,32.0,10.0,494.4,927.0,,,2.0,1.2,0.7,0.1,2.7,1.5,1.1,0.7,722.0,721.0,787.0,786.0,
5,42,65.0,24.0,10.0,0.0,741.6,,,2.6,0.0,1.0,0.4,4.1,0.0,1.7,0.2,11.0,14.0,67.0,69.0,
6,40,69.0,32.0,20.0,0.0,741.6,,,3.6,2.3,1.7,0.4,5.5,3.4,2.1,1.0,615.0,619.0,706.0,707.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,4.9,3.1,0.0,0.0,7.0,5.0,0.0,0.0,168.0,169.0,229.0,229.0,
8,38,68.0,32.0,20.0,0.0,741.6,,,3.2,2.9,1.0,0.8,5.4,3.7,2.1,0.8,252.0,251.0,327.0,324.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.5,1.5,0.0,0.0,3.5,2.5,0.0,0.0,533.0,530.0,606.0,607.0,
10,35,66.0,24.0,10.0,0.0,741.6,,,2.2,1.3,0.0,0.5,3.2,2.1,0.0,0.7,355.0,351.0,411.0,414.0,
11,35,69.0,16.0,10.0,0.0,741.6,,,2.5,1.5,0.0,0.0,3.7,2.3,0.0,0.0,447.0,447.0,505.0,506.0,
12,25,85.0,32.0,20.0,0.0,741.6,,,3.3,3.0,1.2,0.4,5.7,3.3,2.3,0.7,645.0,646.0,726.0,722.0,
13,22,75.0,24.0,30.0,0.0,741.6,,,7.4,0.0,3.7,1.0,12.2,0.0,4.4,1.4,30.0,26.0,98.0,96.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,563.0,561.0,624.0,620.0,
15,20,80.0,24.0,40.0,0.0,741.6,,,0.0,9.9,3.6,2.5,0.0,12.8,8.6,2.6,383.0,384.0,431.0,429.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,12.4,0.0,3.6,0.0,17.8,0.0,6.2,0.0,470.0,470.0,532.0,533.0,
17,18,75.0,24.0,20.0,0.0,741.6,,,4.0,2.6,1.4,0.0,5.3,4.6,2.0,0.0,95.0,94.0,152.0,151.0,
18,15,75.0,32.0,20.0,0.0,741.6,,,4.0,2.0,1.7,0.3,4.4,4.0,2.5,1.1,172.0,176.0,258.0,258.0,
19,15,80.0,32.0,10.0,0.0,741.6,,,1.9,1.3,0.7,0.1,3.2,1.8,0.9,0.1,274.0,278.0,349.0,349.0,
20,30,50.0,24.0,10.0,0.0,741.6,,,0.0,2.2,1.5,0.2,0.0,3.3,2.1,0.6,7.0,8.0,78.0,74.0,
21,30,52.0,16.0,20.0,803.4,1236.0,,,0.0,5.9,0.0,2.1,0.0,9.7,0.0,2.3,911.0,909.0,966.0,967.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,811.0,812.0,889.0,888.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,732.0,728.0,777.0,780.0,
24,25,50.0,24.0,10.0,0.0,741.6,,,2.3,1.5,0.0,0.2,2.9,2.3,0.0,0.7,60.0,65.0,144.0,147.0,
25,25,52.0,24.0,40.0,0.0,741.6,,,9.2,0.0,4.7,2.1,15.9,0.0,6.0,2.1,167.0,165.0,226.0,227.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
