CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,600.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,996.0,987.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,0.0,0.0,2.1,0.7,0.0,0.0,3.1,1.1,0.0,0.0,1000.0,996.0,
3,55,45.0,16.0,13.0,0.0,600.0,,,0.0,0.0,3.5,1.7,0.0,0.0,6.0,1.8,0.0,0.0,985.0,987.0,
4,55,20.0,32.0,19.0,650.0,1000.0,,,3.3,2.5,1.6,0.2,4.6,3.4,2.4,1.0,674.0,676.0,803.0,811.0,
5,15,30.0,32.0,26.0,0.0,600.0,,,4.2,3.8,1.4,0.9,6.3,5.5,2.1,1.7,0.0,0.0,985.0,986.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.0,979.0,992.0,
7,20,50.0,32.0,5.0,0.0,600.0,,,0.9,0.7,0.3,0.2,1.4,0.9,0.6,0.1,0.0,0.0,988.0,982.0,
8,10,43.0,24.0,9.0,0.0,600.0,,,0.0,2.1,1.2,0.3,0.0,3.4,1.2,0.8,401.0,397.0,486.0,484.0,
9,55,60.0,24.0,16.0,0.0,600.0,,,4.2,0.0,2.0,0.3,6.2,0.0,1.9,1.6,399.0,397.0,506.0,497.0,
10,30,60.0,32.0,16.0,0.0,600.0,,,2.7,1.9,1.4,0.4,4.0,3.0,2.2,0.4,0.0,0.0,991.0,995.0,
11,20,65.0,16.0,12.0,0.0,600.0,,,0.0,4.1,0.0,0.7,0.0,5.8,0.0,1.4,198.0,205.0,330.0,330.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,0.0,4.5,3.1,0.0,0.0,6.2,5.2,0.0,0.0,0.0,985.0,988.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,7.7,0.0,0.0,1.5,11.5,0.0,0.0,2.3,677.0,689.0,840.0,828.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,5.7,0.0,2.3,0.0,9.2,0.0,2.8,0.0,0.0,0.0,982.0,992.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,0.0,0.0,2.0,1.2,0.0,0.0,3.4,1.4,174.0,164.0,311.0,301.0,
16,10,20.0,32.0,19.0,0.0,600.0,,,3.2,2.1,1.5,0.8,4.5,3.3,2.4,1.2,0.0,0.0,967.0,990.0,
17,5,30.0,24.0,2.0,0.0,600.0,,,0.0,0.4,0.3,0.1,0.0,0.7,0.3,0.2,0.0,0.0,960.0,983.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,4.4,0.0,0.0,0.4,5.9,0.0,0.0,1.3,0.0,0.0,977.0,986.0,
19,15,60.0,32.0,17.0,0.0,600.0,,,3.0,2.1,1.2,0.5,4.3,3.2,1.8,1.0,0.0,0.0,964.0,990.0,
20,45,65.0,24.0,9.0,0.0,600.0,,,2.1,0.0,1.0,0.5,3.4,0.0,1.2,0.8,0.0,0.0,975.0,988.0,
