CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,45,68.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1181.0,1184.0,
2,45,70.0,16.0,30.0,0.0,741.6,,,8.0,4.0,12.9,5.1,0.0,0.0,1161.0,1145.0,
3,42,66.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1226.0,1177.0,
4,42,68.0,16.0,10.0,494.4,927.0,,,2.4,1.6,3.6,2.4,721.0,727.0,782.0,782.0,
5,42,65.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1171.0,1187.0,
6,40,69.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,618.0,618.0,709.0,707.0,
7,40,66.0,16.0,20.0,0.0,741.6,,,5.2,2.8,7.2,4.8,0.0,0.0,1176.0,1220.0,
8,38,68.0,16.0,20.0,0.0,741.6,,,4.9,3.1,7.9,4.1,252.0,251.0,326.0,324.0,
9,38,70.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.3,2.7,533.0,531.0,605.0,605.0,
10,35,66.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.6,2.4,352.0,353.0,411.0,411.0,
11,35,69.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,448.0,445.0,507.0,505.0,
12,25,85.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1109.0,1152.0,
13,22,75.0,16.0,30.0,0.0,741.6,,,6.8,5.2,11.8,6.2,23.0,27.0,95.0,94.0,
14,22,85.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.5,2.5,0.0,0.0,1167.0,1175.0,
15,20,80.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,379.0,379.0,433.0,433.0,
16,20,85.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,0.0,0.0,1199.0,1165.0,
17,18,75.0,16.0,20.0,0.0,741.6,,,5.4,2.6,7.5,4.5,97.0,99.0,148.0,152.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,0.0,0.0,1188.0,1179.0,
19,15,80.0,16.0,10.0,0.0,741.6,,,2.4,1.6,4.0,2.0,0.0,0.0,1107.0,1126.0,
20,30,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1177.0,1161.0,
21,30,52.0,16.0,20.0,0.0,741.6,,,4.9,3.1,7.9,4.1,0.0,0.0,1179.0,1142.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,12.0,812.0,810.0,887.0,887.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,732.0,732.0,780.0,779.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,0.0,0.0,1215.0,1185.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,168.0,164.0,224.0,225.0,
26,25,55.0,16.0,10.0,0.0,741.6,,,2.9,1.1,3.7,2.3,0.0,0.0,1197.0,1208.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.0,2.0,255.0,255.0,317.0,318.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1137.0,1169.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,2.5,1.5,4.3,1.7,0.0,0.0,1210.0,1185.0,
