CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,650.0,1000.0,,,0.0,2.6,1.4,0.0,0.0,4.2,1.8,0.0,429.0,441.0,990.0,994.0,
2,35,17.0,24.0,7.0,0.0,600.0,,,1.4,1.2,0.0,0.2,2.2,1.8,0.0,0.2,13.0,6.0,582.0,557.0,
3,55,45.0,24.0,13.0,400.0,750.0,,,0.0,2.8,2.1,0.3,0.0,3.8,3.1,0.9,361.0,370.0,740.0,739.0,
4,55,20.0,24.0,19.0,650.0,1000.0,,,0.0,4.4,2.4,0.8,0.0,5.9,4.6,0.8,461.0,462.0,974.0,1000.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,10.4,0.0,0.0,0.0,15.6,0.0,0.0,0.0,19.0,3.0,640.0,642.0,
6,25,30.0,8.0,3.0,0.0,600.0,,,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,209.0,223.0,696.0,699.0,
7,20,50.0,16.0,5.0,0.0,600.0,,,0.0,1.3,0.7,0.0,0.0,2.0,1.0,0.0,159.0,163.0,574.0,584.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,2.4,0.0,1.2,0.0,3.9,0.0,1.5,0.0,234.0,241.0,676.0,676.0,
9,55,60.0,32.0,16.0,0.0,600.0,,,2.8,1.8,1.3,0.5,4.3,2.9,1.3,1.0,224.0,228.0,684.0,685.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,411.0,408.0,802.0,804.0,
11,20,65.0,32.0,12.0,0.0,600.0,,,1.9,1.5,1.0,0.4,3.1,2.0,1.5,0.6,20.0,32.0,521.0,557.0,
12,50,35.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,12.0,31.0,526.0,556.0,
13,30,25.0,24.0,23.0,650.0,1000.0,,,0.0,4.6,2.8,1.8,0.0,8.5,4.3,0.9,439.0,422.0,998.0,989.0,
14,15,10.0,32.0,20.0,0.0,600.0,,,3.5,2.1,2.0,0.4,4.8,3.7,2.7,0.9,2.0,3.0,724.0,743.0,
15,30,5.0,8.0,8.0,0.0,600.0,,,3.2,0.0,0.0,0.0,4.8,0.0,0.0,0.0,15.0,8.0,561.0,543.0,
16,10,20.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,60.0,72.0,577.0,550.0,
17,5,30.0,24.0,2.0,650.0,1000.0,,,0.4,0.3,0.1,0.0,0.5,0.5,0.2,0.0,424.0,416.0,991.0,1000.0,
18,20,40.0,16.0,12.0,0.0,600.0,,,0.0,2.6,2.2,0.0,0.0,5.1,2.1,0.0,218.0,206.0,612.0,582.0,
19,15,60.0,24.0,17.0,0.0,600.0,,,3.4,2.3,1.1,0.0,5.1,3.3,1.9,0.0,63.0,92.0,553.0,564.0,
20,45,65.0,24.0,9.0,400.0,750.0,,,0.0,1.7,1.4,0.5,0.0,3.5,1.5,0.3,378.0,406.0,862.0,832.0,
21,45,20.0,24.0,11.0,0.0,600.0,,,2.0,1.3,1.1,0.0,2.8,2.4,1.4,0.0,33.0,20.0,545.0,532.0,
22,45,10.0,32.0,18.0,0.0,600.0,,,3.0,2.6,1.2,0.4,4.9,4.0,1.7,0.3,241.0,216.0,697.0,663.0,
23,55,5.0,24.0,29.0,0.0,600.0,,,6.9,0.0,3.2,1.5,12.8,0.0,4.0,0.6,5.0,4.0,531.0,556.0,
24,65,35.0,24.0,3.0,400.0,750.0,,,0.7,0.4,0.0,0.1,1.0,0.7,0.0,0.0,416.0,407.0,970.0,994.0,
25,65,20.0,8.0,6.0,400.0,750.0,,,2.4,0.0,0.0,0.0,3.6,0.0,0.0,0.0,429.0,408.0,960.0,970.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
