CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,96.0,180.0,,,11.8,8.2,64.0,195.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,20.2,9.8,26.0,158.0,
3,22,85.0,8.0,10.0,96.0,180.0,,,0.0,10.0,55.0,191.0,
4,20,80.0,8.0,40.0,96.0,180.0,,,0.0,40.0,151.0,161.0,
5,20,85.0,8.0,20.0,0.0,144.0,,,0.0,20.0,34.0,160.0,
6,18,75.0,8.0,20.0,0.0,144.0,,,20.0,0.0,96.0,125.0,
7,15,75.0,8.0,20.0,0.0,144.0,,,0.0,20.0,28.0,155.0,
8,15,80.0,16.0,10.0,0.0,144.0,,,6.9,3.1,100.0,112.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,20.0,0.0,100.0,111.0,
10,10,40.0,8.0,30.0,0.0,144.0,,,30.0,0.0,120.0,144.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,28.0,12.0,69.0,79.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,11.5,8.5,23.0,163.0,
13,5,35.0,16.0,10.0,96.0,180.0,,,5.6,4.4,151.0,162.0,
14,5,45.0,8.0,10.0,0.0,144.0,,,0.0,10.0,29.0,123.0,
15,2,40.0,16.0,20.0,0.0,144.0,,,11.4,8.6,67.0,79.0,
16,0,40.0,8.0,20.0,0.0,144.0,,,0.0,20.0,55.0,118.0,
17,0,45.0,8.0,20.0,96.0,180.0,,,0.0,20.0,146.0,181.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,14.0,6.0,74.0,128.0,
19,42,10.0,8.0,40.0,0.0,144.0,,,40.0,0.0,54.0,117.0,
20,42,15.0,16.0,10.0,96.0,180.0,,,5.8,4.2,109.0,167.0,
21,40,5.0,16.0,10.0,0.0,144.0,,,6.5,3.5,33.0,174.0,
22,40,15.0,16.0,40.0,0.0,144.0,,,28.0,12.0,93.0,120.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,0.0,30.0,74.0,85.0,
24,38,15.0,8.0,10.0,96.0,180.0,,,10.0,0.0,124.0,199.0,
25,35,5.0,16.0,20.0,156.0,240.0,,,11.8,8.2,170.0,182.0,
26,95,30.0,8.0,30.0,0.0,144.0,,,0.0,30.0,53.0,172.0,
27,95,35.0,8.0,20.0,0.0,144.0,,,0.0,20.0,56.0,94.0,
28,92,30.0,8.0,10.0,0.0,144.0,,,10.0,0.0,50.0,120.0,
29,90,35.0,8.0,10.0,0.0,144.0,,,0.0,10.0,51.0,115.0,
30,88,30.0,16.0,10.0,0.0,144.0,,,6.4,3.6,73.0,104.0,
31,88,35.0,8.0,20.0,0.0,144.0,,,0.0,20.0,41.0,178.0,
32,87,30.0,16.0,10.0,96.0,180.0,,,7.2,2.8,116.0,179.0,
33,85,25.0,8.0,10.0,0.0,144.0,,,10.0,0.0,49.0,87.0,
34,85,35.0,16.0,30.0,96.0,180.0,,,19.5,10.5,50.0,187.0,
35,67,85.0,16.0,20.0,96.0,180.0,,,12.8,7.2,135.0,171.0,
36,65,85.0,8.0,40.0,0.0,144.0,,,0.0,40.0,39.0,81.0,
37,65,82.0,16.0,10.0,96.0,180.0,,,6.2,3.8,58.0,190.0,
38,62,80.0,8.0,30.0,0.0,144.0,,,0.0,30.0,85.0,96.0,
39,60,80.0,8.0,10.0,0.0,144.0,,,10.0,0.0,34.0,76.0,
40,60,85.0,16.0,30.0,0.0,144.0,,,20.8,9.2,84.0,113.0,
41,58,75.0,8.0,20.0,0.0,144.0,,,20.0,0.0,89.0,122.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,7.3,2.7,33.0,66.0,
43,55,85.0,16.0,20.0,96.0,180.0,,,12.9,7.1,112.0,171.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,6.4,3.6,73.0,85.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,0.0,10.0,33.0,74.0,
46,18,80.0,16.0,10.0,96.0,180.0,,,5.6,4.4,96.0,162.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,10.0,0.0,35.0,110.0,
48,42,5.0,16.0,10.0,96.0,180.0,,,6.3,3.7,52.0,196.0,
49,42,12.0,8.0,10.0,0.0,144.0,,,10.0,0.0,108.0,129.0,
50,72,35.0,8.0,30.0,96.0,180.0,,,0.0,30.0,66.0,192.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
