CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,48.0,48.0,194.0,197.0,
2,22,75.0,8.0,30.0,0.0,144.0,,,0.0,12.0,0.0,18.0,22.0,19.0,180.0,168.0,
3,22,85.0,16.0,10.0,96.0,180.0,,,2.1,1.9,3.5,2.5,93.0,95.0,153.0,155.0,
4,20,80.0,16.0,40.0,96.0,180.0,,,11.4,4.6,14.9,9.1,60.0,62.0,200.0,199.0,
5,20,85.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,26.0,25.0,196.0,201.0,
6,18,75.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,56.0,54.0,167.0,161.0,
7,15,75.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,50.0,54.0,133.0,135.0,
8,15,80.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.6,2.4,61.0,62.0,146.0,148.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,4.6,3.4,8.4,3.6,57.0,47.0,158.0,162.0,
10,10,40.0,16.0,30.0,96.0,180.0,,,7.3,4.7,11.7,6.3,105.0,103.0,165.0,164.0,
11,8,40.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,23.0,31.0,163.0,159.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,4.5,3.5,7.5,4.5,30.0,28.0,150.0,152.0,
13,5,35.0,16.0,10.0,0.0,144.0,,,2.2,1.8,3.8,2.2,42.0,51.0,204.0,191.0,
14,5,45.0,16.0,10.0,0.0,144.0,,,2.1,1.9,4.0,2.0,25.0,27.0,197.0,197.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,34.0,39.0,172.0,165.0,
16,0,40.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,34.0,40.0,144.0,144.0,
17,0,45.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,42.0,39.0,190.0,199.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,5.3,2.7,7.8,4.2,70.0,70.0,132.0,132.0,
19,42,10.0,16.0,40.0,0.0,144.0,,,10.6,5.4,12.9,11.1,29.0,39.0,155.0,158.0,
20,42,15.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,85.0,91.0,183.0,179.0,
21,40,5.0,16.0,10.0,0.0,144.0,,,2.5,1.5,3.9,2.1,34.0,34.0,164.0,164.0,
22,40,15.0,16.0,40.0,0.0,144.0,,,10.0,6.0,13.7,10.3,64.0,63.0,152.0,154.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,33.0,43.0,167.0,171.0,
24,38,15.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,38.0,45.0,206.0,194.0,
25,35,5.0,16.0,20.0,0.0,144.0,,,5.0,3.0,7.2,4.8,32.0,32.0,191.0,195.0,
26,95,30.0,8.0,30.0,96.0,180.0,,,12.0,0.0,18.0,0.0,90.0,84.0,169.0,175.0,
27,95,35.0,16.0,20.0,0.0,144.0,,,5.4,2.6,7.1,4.9,46.0,52.0,175.0,177.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,2.7,1.3,3.5,2.5,48.0,53.0,185.0,185.0,
29,90,35.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,46.0,46.0,177.0,175.0,
30,88,30.0,16.0,10.0,0.0,144.0,,,2.7,1.3,3.5,2.5,46.0,47.0,155.0,150.0,
31,88,35.0,16.0,20.0,0.0,144.0,,,4.8,3.2,6.9,5.1,46.0,44.0,172.0,178.0,
32,87,30.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,51.0,52.0,178.0,185.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,2.2,1.8,3.2,2.8,40.0,42.0,187.0,182.0,
34,85,35.0,8.0,30.0,96.0,180.0,,,0.0,12.0,0.0,18.0,82.0,81.0,171.0,173.0,
35,67,85.0,16.0,20.0,0.0,144.0,,,4.9,3.1,8.5,3.5,52.0,55.0,187.0,194.0,
36,65,85.0,16.0,40.0,0.0,144.0,,,8.1,7.9,13.1,10.9,30.0,32.0,195.0,195.0,
37,65,82.0,8.0,10.0,96.0,180.0,,,0.0,4.0,0.0,6.0,92.0,90.0,182.0,184.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,7.6,4.4,10.2,7.8,31.0,29.0,147.0,146.0,
39,60,80.0,16.0,10.0,0.0,144.0,,,2.3,1.7,3.9,2.1,20.0,22.0,206.0,205.0,
40,60,85.0,16.0,30.0,0.0,144.0,,,7.0,5.0,13.0,5.0,61.0,55.0,145.0,144.0,
41,58,75.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,39.0,41.0,167.0,168.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,2.6,1.4,3.4,2.6,32.0,33.0,192.0,190.0,
43,55,85.0,8.0,20.0,96.0,180.0,,,8.0,0.0,12.0,0.0,93.0,91.0,185.0,192.0,
44,55,82.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,29.0,24.0,146.0,150.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,36.0,36.0,193.0,200.0,
46,18,80.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,63.0,66.0,192.0,189.0,
47,2,45.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.9,2.1,33.0,25.0,205.0,203.0,
48,42,5.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,37.0,45.0,194.0,192.0,
49,42,12.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,96.0,97.0,141.0,141.0,
50,72,35.0,16.0,30.0,96.0,180.0,,,7.0,5.0,10.1,7.9,74.0,82.0,181.0,187.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
