CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,0.0,576.0,,,5.4,2.6,6.7,5.3,0.0,0.0,937.0,931.0,
2,22,75.0,16.0,30.0,0.0,576.0,,,8.2,3.8,10.6,7.4,0.0,0.0,929.0,926.0,
3,22,85.0,16.0,10.0,0.0,576.0,,,2.6,1.4,3.7,2.3,0.0,0.0,928.0,948.0,
4,20,80.0,16.0,40.0,624.0,960.0,,,8.8,7.2,14.3,9.7,637.0,641.0,768.0,766.0,
5,20,85.0,16.0,20.0,0.0,576.0,,,5.0,3.0,7.3,4.7,0.0,0.0,943.0,954.0,
6,18,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,385.0,381.0,516.0,517.0,
7,15,75.0,16.0,20.0,0.0,576.0,,,4.9,3.1,7.9,4.1,0.0,0.0,917.0,944.0,
8,15,80.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,361.0,365.0,499.0,489.0,
9,10,35.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,368.0,364.0,496.0,491.0,
10,10,40.0,8.0,30.0,384.0,720.0,,,12.0,0.0,18.0,0.0,515.0,509.0,644.0,647.0,
11,8,40.0,8.0,40.0,0.0,576.0,,,16.0,0.0,24.0,0.0,190.0,192.0,321.0,317.0,
12,8,45.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,0.0,0.0,953.0,917.0,
13,5,35.0,8.0,10.0,624.0,960.0,,,0.0,4.0,0.0,6.0,646.0,645.0,774.0,784.0,
14,5,45.0,16.0,10.0,0.0,576.0,,,2.1,1.9,3.5,2.5,0.0,0.0,948.0,951.0,
15,2,40.0,16.0,20.0,0.0,576.0,,,4.4,3.6,7.9,4.1,167.0,165.0,294.0,303.0,
16,0,40.0,16.0,20.0,0.0,576.0,,,4.7,3.3,8.5,3.5,0.0,0.0,932.0,913.0,
17,0,45.0,16.0,20.0,624.0,960.0,,,5.0,3.0,7.2,4.8,699.0,699.0,829.0,824.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,0.0,0.0,917.0,939.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,10.0,6.0,15.7,8.3,0.0,0.0,917.0,944.0,
20,42,15.0,16.0,10.0,0.0,576.0,,,2.3,1.7,3.8,2.2,0.0,0.0,915.0,929.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,2.7,1.3,3.6,2.4,0.0,0.0,957.0,925.0,
22,40,15.0,8.0,40.0,0.0,576.0,,,16.0,0.0,24.0,0.0,373.0,370.0,504.0,500.0,
23,38,5.0,16.0,30.0,0.0,576.0,,,7.2,4.8,12.0,6.0,190.0,192.0,333.0,323.0,
24,38,15.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,0.0,0.0,922.0,943.0,
25,35,5.0,16.0,20.0,624.0,960.0,,,5.1,2.9,8.5,3.5,781.0,776.0,913.0,912.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
