CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,24.0,10.0,0.0,2034.0,,,2.3,1.6,0.0,0.1,3.4,2.3,0.0,0.3,0.0,0.0,3372.0,3280.0,
2,45,70.0,32.0,30.0,0.0,2034.0,,,4.6,4.1,2.5,0.7,7.8,5.1,3.7,1.4,0.0,0.0,3380.0,3308.0,
3,62,69.0,16.0,10.0,0.0,2034.0,,,2.2,1.8,0.0,0.0,3.2,2.8,0.0,0.0,0.0,0.0,3331.0,3301.0,
4,60,66.0,16.0,10.0,0.0,2034.0,,,0.0,2.5,1.5,0.0,0.0,4.1,1.9,0.0,1254.0,1251.0,1435.0,1437.0,
5,42,65.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3338.0,3381.0,
6,16,42.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,491.0,489.0,662.0,671.0,
7,58,70.0,32.0,20.0,0.0,2034.0,,,3.6,2.4,1.6,0.5,4.9,3.7,2.3,1.1,0.0,0.0,3307.0,3357.0,
8,34,60.0,24.0,20.0,2203.5,3390.0,,,4.4,2.4,1.2,0.0,5.3,4.1,2.6,0.0,2876.0,2887.0,3056.0,3059.0,
9,28,70.0,24.0,10.0,2203.5,3390.0,,,2.2,1.4,0.0,0.3,3.1,2.3,0.0,0.6,2587.0,2595.0,2771.0,2765.0,
10,35,66.0,16.0,10.0,2203.5,3390.0,,,2.8,0.0,1.2,0.0,3.7,0.0,2.3,0.0,2789.0,2783.0,2951.0,2951.0,
11,35,69.0,8.0,10.0,2203.5,3390.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,2693.0,2695.0,2867.0,2871.0,
12,25,85.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3376.0,3347.0,
13,22,75.0,32.0,30.0,2203.5,3390.0,,,5.5,3.8,2.2,0.4,8.5,5.0,2.6,1.9,2392.0,2389.0,2576.0,2567.0,
14,22,85.0,24.0,10.0,1356.0,2542.5,,,1.9,1.4,0.7,0.0,2.7,2.4,0.9,0.0,2015.0,2024.0,2202.0,2202.0,
15,20,80.0,32.0,40.0,1356.0,2542.5,,,6.2,4.9,3.7,1.2,9.9,7.7,5.1,1.3,2204.0,2208.0,2386.0,2383.0,
16,20,85.0,8.0,40.0,1356.0,2542.5,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,1919.0,1929.0,2104.0,2097.0,
17,18,75.0,16.0,20.0,1356.0,2542.5,,,5.1,2.9,0.0,0.0,6.8,5.2,0.0,0.0,2298.0,2301.0,2472.0,2487.0,
18,15,75.0,32.0,20.0,0.0,2034.0,,,3.6,2.5,1.7,0.2,4.9,3.4,2.7,0.9,1728.0,1740.0,1911.0,1907.0,
19,15,80.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1833.0,1824.0,1997.0,2002.0,
20,30,50.0,24.0,10.0,0.0,2034.0,,,2.2,0.0,1.3,0.5,4.1,0.0,1.4,0.5,7.0,7.0,182.0,178.0,
21,30,56.0,24.0,20.0,0.0,2034.0,,,3.6,2.9,1.4,0.0,5.5,3.5,3.0,0.0,0.0,0.0,3288.0,3384.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,6.4,0.0,0.0,1.6,9.5,0.0,0.0,2.5,21.0,18.0,191.0,182.0,
23,14,66.0,16.0,10.0,0.0,2034.0,,,2.6,0.0,1.4,0.0,3.9,0.0,2.1,0.0,1635.0,1637.0,1809.0,1804.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,106.0,114.0,283.0,281.0,
25,22,66.0,24.0,40.0,2203.5,3390.0,,,7.9,4.9,3.3,0.0,10.1,7.7,6.2,0.0,2498.0,2493.0,2674.0,2666.0,
26,8,62.0,32.0,10.0,0.0,2034.0,,,1.6,1.3,0.9,0.2,2.4,1.9,1.3,0.4,0.0,0.0,3267.0,3306.0,
27,23,52.0,24.0,10.0,0.0,2034.0,,,1.9,1.5,0.7,0.0,3.0,1.6,1.5,0.0,194.0,203.0,384.0,375.0,
28,4,55.0,16.0,20.0,0.0,2034.0,,,0.0,0.0,5.3,2.7,0.0,0.0,8.4,3.6,1444.0,1432.0,1620.0,1616.0,
29,20,50.0,32.0,10.0,0.0,2034.0,,,1.8,1.0,0.8,0.4,2.8,1.6,1.3,0.3,394.0,385.0,565.0,566.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,2.5,0.0,1.5,0.0,4.5,0.0,1.5,0.0,287.0,299.0,470.0,465.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,3286.0,3365.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,0.0,0.0,6.9,5.1,0.0,0.0,12.7,5.3,592.0,577.0,755.0,758.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,12.8,0.0,0.0,3.2,22.7,0.0,0.0,1.3,676.0,669.0,858.0,845.0,
34,8,45.0,16.0,20.0,0.0,2034.0,,,0.0,0.0,5.2,2.8,0.0,0.0,9.1,2.9,0.0,0.0,3268.0,3363.0,
35,5,35.0,32.0,10.0,0.0,2034.0,,,1.6,1.5,0.7,0.1,2.5,2.2,1.1,0.3,867.0,863.0,1046.0,1036.0,
36,5,45.0,24.0,10.0,0.0,2034.0,,,2.1,1.5,0.0,0.4,3.7,2.2,0.0,0.1,1237.0,1249.0,1414.0,1416.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,0.0,6.6,0.0,1.4,0.0,9.9,0.0,2.1,0.0,0.0,3277.0,3263.0,
38,0,40.0,8.0,30.0,0.0,2034.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,1059.0,1057.0,1236.0,1225.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1156.0,1146.0,1328.0,1319.0,
40,36,18.0,24.0,10.0,0.0,2034.0,,,0.0,2.0,1.4,0.6,0.0,3.3,2.1,0.5,1814.0,1817.0,1982.0,1979.0,
41,35,32.0,24.0,10.0,2203.5,3390.0,,,2.3,0.0,1.1,0.6,3.3,0.0,1.8,0.9,2752.0,2753.0,2922.0,2921.0,
42,33,32.0,32.0,20.0,2203.5,3390.0,,,3.3,2.5,1.4,0.8,5.7,4.2,1.6,0.5,2654.0,2652.0,2832.0,2835.0,
43,33,35.0,8.0,10.0,2203.5,3390.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,2557.0,2562.0,2744.0,2740.0,
44,32,20.0,8.0,10.0,1356.0,2542.5,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1912.0,1903.0,2074.0,2075.0,
45,30,30.0,24.0,10.0,1356.0,2542.5,,,2.2,1.6,0.0,0.2,3.5,1.9,0.0,0.5,2096.0,2102.0,2272.0,2273.0,
46,34,25.0,16.0,30.0,1356.0,2542.5,,,8.8,0.0,3.2,0.0,11.9,0.0,6.1,0.0,1995.0,2008.0,2171.0,2185.0,
47,30,35.0,16.0,10.0,2203.5,3390.0,,,3.4,0.0,0.0,0.6,5.7,0.0,0.0,0.3,2480.0,2466.0,2641.0,2647.0,
48,36,40.0,32.0,10.0,0.0,2034.0,,,1.8,1.3,0.8,0.1,2.7,1.5,1.4,0.4,0.0,0.0,3372.0,3331.0,
49,48,20.0,16.0,10.0,0.0,2034.0,,,0.0,2.9,0.0,1.1,0.0,4.4,0.0,1.6,956.0,964.0,1132.0,1134.0,
50,26,32.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3309.0,3316.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,,,,,
