CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,25,85.0,16.0,20.0,0.0,144.0,,,5.6,2.4,7.9,4.1,0.0,0.0,206.0,203.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,8.3,3.7,11.1,6.9,0.0,0.0,213.0,206.0,
3,22,85.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,0.0,0.0,207.0,195.0,
4,20,80.0,16.0,40.0,96.0,180.0,,,10.0,6.0,16.5,7.5,140.0,139.0,174.0,173.0,
5,20,85.0,16.0,20.0,0.0,144.0,,,5.1,2.9,7.1,4.9,0.0,0.0,206.0,202.0,
6,18,75.0,16.0,20.0,0.0,144.0,,,5.4,2.6,6.3,5.7,93.0,95.0,125.0,128.0,
7,15,75.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,0.0,0.0,201.0,213.0,
8,15,80.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.6,2.4,89.0,90.0,124.0,123.0,
9,10,35.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,91.0,88.0,121.0,124.0,
10,10,40.0,16.0,30.0,96.0,180.0,,,7.8,4.2,12.1,5.9,119.0,117.0,152.0,150.0,
11,8,40.0,8.0,40.0,0.0,144.0,,,0.0,16.0,0.0,24.0,57.0,59.0,90.0,89.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,5.7,2.3,7.0,5.0,0.0,0.0,208.0,205.0,
13,5,35.0,16.0,10.0,96.0,180.0,,,2.2,1.8,3.4,2.6,141.0,140.0,173.0,173.0,
14,5,45.0,16.0,10.0,0.0,144.0,,,2.5,1.5,3.6,2.4,0.0,0.0,197.0,197.0,
15,2,40.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,56.0,58.0,91.0,91.0,
16,0,40.0,16.0,20.0,0.0,144.0,,,4.4,3.6,7.8,4.2,0.0,0.0,198.0,197.0,
17,0,45.0,8.0,20.0,96.0,180.0,,,8.0,0.0,12.0,0.0,146.0,149.0,179.0,181.0,
18,44,5.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,0.0,0.0,190.0,184.0,
19,42,10.0,8.0,40.0,0.0,144.0,,,0.0,16.0,0.0,24.0,0.0,0.0,202.0,201.0,
20,42,15.0,16.0,10.0,0.0,144.0,,,2.7,1.3,3.7,2.3,0.0,0.0,206.0,198.0,
21,40,5.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.7,2.3,0.0,0.0,193.0,194.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,0.0,16.0,0.0,24.0,90.0,92.0,124.0,123.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,6.0,6.0,10.9,7.1,65.0,64.0,95.0,95.0,
24,38,15.0,16.0,10.0,0.0,144.0,,,2.8,1.2,4.2,1.8,0.0,0.0,202.0,200.0,
25,35,5.0,16.0,20.0,156.0,240.0,,,5.6,2.4,8.4,3.6,151.0,154.0,184.0,187.0,
26,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
