CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,25,85.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,203.0,
2,22,75.0,16.0,30.0,0.0,144.0,,,16.6,13.4,0.0,216.0,
3,22,85.0,16.0,10.0,0.0,144.0,,,5.7,4.3,0.0,190.0,
4,20,80.0,16.0,40.0,96.0,180.0,,,27.2,12.8,140.0,171.0,
5,20,85.0,8.0,20.0,0.0,144.0,,,0.0,20.0,0.0,204.0,
6,18,75.0,16.0,20.0,0.0,144.0,,,14.0,6.0,0.0,205.0,
7,15,75.0,16.0,20.0,0.0,144.0,,,11.8,8.2,0.0,213.0,
8,15,80.0,8.0,10.0,0.0,144.0,,,10.0,0.0,91.0,124.0,
9,10,35.0,16.0,20.0,0.0,144.0,,,12.4,7.6,88.0,121.0,
10,10,40.0,16.0,30.0,0.0,144.0,,,21.2,8.8,0.0,201.0,
11,8,40.0,16.0,40.0,0.0,144.0,,,27.0,13.0,57.0,89.0,
12,8,45.0,16.0,20.0,0.0,144.0,,,12.1,7.9,0.0,211.0,
13,5,35.0,16.0,10.0,96.0,180.0,,,6.3,3.7,142.0,173.0,
14,5,45.0,8.0,10.0,0.0,144.0,,,10.0,0.0,0.0,209.0,
15,2,40.0,16.0,20.0,0.0,144.0,,,13.4,6.6,57.0,91.0,
16,0,40.0,16.0,20.0,0.0,144.0,,,13.3,6.7,0.0,198.0,
17,0,45.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,191.0,
18,44,5.0,8.0,20.0,0.0,144.0,,,0.0,20.0,0.0,191.0,
19,42,10.0,8.0,40.0,0.0,144.0,,,40.0,0.0,0.0,189.0,
20,42,15.0,16.0,10.0,0.0,144.0,,,5.9,4.1,0.0,211.0,
21,40,5.0,16.0,10.0,0.0,144.0,,,7.2,2.8,0.0,203.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,0.0,40.0,0.0,195.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,0.0,30.0,64.0,97.0,
24,38,15.0,16.0,10.0,0.0,144.0,,,6.1,3.9,0.0,206.0,
25,35,5.0,8.0,20.0,156.0,240.0,,,0.0,20.0,152.0,184.0,
26,95,30.0,16.0,30.0,0.0,144.0,,,22.4,7.6,0.0,186.0,
27,95,35.0,16.0,20.0,0.0,144.0,,,13.2,6.8,0.0,183.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,5.7,4.3,0.0,178.0,
29,90,35.0,8.0,10.0,0.0,144.0,,,10.0,0.0,0.0,188.0,
30,88,30.0,8.0,10.0,0.0,144.0,,,10.0,0.0,0.0,184.0,
31,88,35.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,195.0,
32,87,30.0,16.0,10.0,0.0,144.0,,,6.1,3.9,0.0,183.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,5.7,4.3,0.0,182.0,
34,85,35.0,16.0,30.0,0.0,144.0,,,17.8,12.2,0.0,195.0,
35,67,85.0,8.0,20.0,0.0,144.0,,,0.0,20.0,0.0,198.0,
36,65,85.0,8.0,40.0,0.0,144.0,,,40.0,0.0,0.0,195.0,
37,65,82.0,16.0,10.0,0.0,144.0,,,5.7,4.3,0.0,206.0,
38,62,80.0,8.0,30.0,0.0,144.0,,,0.0,30.0,72.0,106.0,
39,60,80.0,8.0,10.0,0.0,144.0,,,0.0,10.0,0.0,200.0,
40,60,85.0,16.0,30.0,0.0,144.0,,,19.9,10.1,0.0,207.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,12.3,7.7,0.0,208.0,
42,55,80.0,8.0,10.0,0.0,144.0,,,0.0,10.0,0.0,210.0,
43,55,85.0,8.0,20.0,0.0,144.0,,,20.0,0.0,0.0,202.0,
44,55,82.0,8.0,10.0,0.0,144.0,,,0.0,10.0,62.0,97.0,
45,20,82.0,16.0,10.0,0.0,144.0,,,6.9,3.1,0.0,194.0,
46,18,80.0,16.0,10.0,0.0,144.0,,,5.8,4.2,0.0,204.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,0.0,10.0,0.0,197.0,
48,42,5.0,16.0,10.0,0.0,144.0,,,6.9,3.1,0.0,191.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,6.3,3.7,0.0,201.0,
50,72,35.0,16.0,30.0,0.0,144.0,,,18.5,11.5,0.0,211.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
