CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,16.0,10.0,650.0,1000.0,,,7.4,2.6,652.0,912.0,
2,35,17.0,16.0,7.0,0.0,600.0,,,4.2,2.8,74.0,339.0,
3,55,45.0,16.0,13.0,400.0,750.0,,,7.2,5.8,416.0,682.0,
4,55,20.0,16.0,19.0,650.0,1000.0,,,10.6,8.4,601.0,866.0,
5,15,30.0,8.0,26.0,0.0,600.0,,,26.0,0.0,8.0,262.0,
6,25,30.0,16.0,3.0,0.0,600.0,,,2.0,1.0,337.0,588.0,
7,20,50.0,8.0,5.0,0.0,600.0,,,0.0,5.0,249.0,508.0,
8,10,43.0,16.0,9.0,0.0,600.0,,,5.3,3.7,306.0,575.0,
9,55,60.0,8.0,16.0,0.0,600.0,,,0.0,16.0,326.0,581.0,
10,30,60.0,8.0,16.0,400.0,750.0,,,0.0,16.0,467.0,737.0,
11,20,65.0,8.0,12.0,0.0,600.0,,,12.0,0.0,126.0,405.0,
12,50,35.0,16.0,19.0,0.0,600.0,,,12.0,7.0,164.0,412.0,
13,30,25.0,8.0,23.0,650.0,1000.0,,,0.0,23.0,630.0,884.0,
14,15,10.0,16.0,20.0,0.0,600.0,,,11.3,8.7,8.0,277.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,5.6,2.4,113.0,373.0,
16,10,20.0,16.0,19.0,0.0,600.0,,,11.0,8.0,195.0,444.0,
17,5,30.0,8.0,2.0,650.0,1000.0,,,0.0,2.0,659.0,929.0,
18,20,40.0,8.0,12.0,0.0,600.0,,,12.0,0.0,271.0,536.0,
19,15,60.0,16.0,17.0,0.0,600.0,,,10.1,6.9,199.0,450.0,
20,45,65.0,16.0,9.0,400.0,750.0,,,5.5,3.5,482.0,754.0,
21,45,20.0,8.0,11.0,0.0,600.0,,,0.0,11.0,150.0,413.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,11.4,6.6,314.0,596.0,
23,55,5.0,16.0,29.0,0.0,600.0,,,19.5,9.5,128.0,400.0,
24,65,35.0,8.0,3.0,650.0,1000.0,,,0.0,3.0,636.0,918.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,3.8,2.2,715.0,964.0,
26,45,30.0,16.0,17.0,400.0,750.0,,,12.0,5.0,505.0,755.0,
27,35,40.0,8.0,16.0,0.0,600.0,,,16.0,0.0,51.0,312.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,10.4,5.6,56.0,310.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,5.6,3.4,132.0,389.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,12.4,8.6,168.0,430.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,15.8,11.2,88.0,336.0,
32,35,69.0,8.0,23.0,650.0,1000.0,,,23.0,0.0,587.0,847.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,6.3,4.7,1.0,279.0,
34,65,55.0,8.0,14.0,400.0,750.0,,,14.0,0.0,428.0,705.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,8.0,0.0,618.0,870.0,
36,2,60.0,8.0,5.0,0.0,600.0,,,0.0,5.0,33.0,283.0,
37,20,20.0,16.0,8.0,400.0,750.0,,,5.0,3.0,530.0,771.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,9.2,6.8,216.0,477.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,31.0,0.0,21.0,288.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,5.1,3.9,258.0,537.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,3.0,2.0,316.0,580.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,5.0,0.0,6.0,275.0,
43,23,3.0,16.0,7.0,400.0,750.0,,,4.4,2.6,534.0,784.0,
44,11,14.0,8.0,18.0,0.0,600.0,,,0.0,18.0,167.0,414.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,11.1,4.9,23.0,285.0,
46,2,48.0,8.0,1.0,400.0,750.0,,,1.0,0.0,440.0,701.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,27.0,0.0,40.0,309.0,
48,13,52.0,16.0,36.0,650.0,1000.0,,,26.2,9.8,719.0,977.0,
49,6,68.0,16.0,30.0,400.0,750.0,,,21.1,8.9,383.0,648.0,
50,47,47.0,16.0,13.0,400.0,750.0,,,8.0,5.0,452.0,727.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
