CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
0,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,52,75.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,0.0,0.0,3.5,2.5,0.0,0.0,14.0,51.0,743.0,762.0,
2,45,70.0,8.0,30.0,0.0,2034.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,19.0,13.0,684.0,721.0,
3,62,69.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,924.0,879.0,1600.0,1583.0,
4,60,66.0,16.0,10.0,0.0,2034.0,,,0.0,0.0,2.5,1.5,0.0,0.0,4.8,1.2,979.0,1008.0,1714.0,1698.0,
5,42,65.0,24.0,10.0,0.0,2034.0,,,2.0,1.4,0.0,0.6,3.4,2.3,0.0,0.2,9.0,5.0,662.0,673.0,
6,16,42.0,24.0,20.0,0.0,2034.0,,,4.1,3.4,0.0,0.6,7.1,4.1,0.0,0.8,210.0,213.0,954.0,931.0,
7,58,70.0,24.0,20.0,0.0,2034.0,,,3.9,2.1,2.0,0.0,5.2,4.5,2.3,0.0,778.0,812.0,1515.0,1494.0,
8,34,60.0,8.0,20.0,2203.5,3390.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,2618.0,2618.0,3350.0,3327.0,
9,28,70.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2346.0,2299.0,3023.0,3019.0,
10,35,66.0,24.0,10.0,2203.5,3390.0,,,0.0,1.9,1.3,0.8,0.0,3.3,1.7,1.0,2489.0,2492.0,3212.0,3199.0,
11,35,69.0,32.0,10.0,2203.5,3390.0,,,1.8,1.0,0.9,0.3,2.7,1.8,1.0,0.5,2443.0,2431.0,3155.0,3141.0,
12,25,85.0,8.0,20.0,1356.0,2542.5,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,1859.0,1877.0,2522.0,2561.0,
13,22,75.0,16.0,30.0,2203.5,3390.0,,,0.0,0.0,8.2,3.8,0.0,0.0,14.8,3.2,2162.0,2147.0,2857.0,2865.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,3.2,0.0,0.0,0.8,4.8,0.0,0.0,1.2,1760.0,1742.0,2452.0,2463.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,1924.0,1934.0,2619.0,2627.0,
16,20,85.0,32.0,40.0,1356.0,2542.5,,,7.5,5.4,2.4,0.7,10.8,5.9,5.5,1.8,1690.0,1633.0,2360.0,2346.0,
17,18,75.0,24.0,20.0,2203.5,3390.0,,,0.0,4.0,3.6,0.5,0.0,6.4,4.7,1.0,2025.0,2039.0,2734.0,2756.0,
18,15,75.0,8.0,20.0,1356.0,2542.5,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1491.0,1461.0,2155.0,2156.0,
19,15,80.0,24.0,10.0,1356.0,2542.5,,,1.9,1.2,1.0,0.0,2.7,1.8,1.5,0.0,1559.0,1591.0,2300.0,2269.0,
20,30,50.0,16.0,10.0,0.0,2034.0,,,0.0,0.0,3.6,0.4,0.0,0.0,3.4,2.6,8.0,1.0,654.0,657.0,
21,30,56.0,32.0,20.0,2203.5,3390.0,,,3.4,2.5,1.9,0.2,4.9,3.7,2.0,1.5,2647.0,2635.0,3301.0,3336.0,
22,28,52.0,24.0,20.0,0.0,2034.0,,,3.5,3.0,1.5,0.0,5.5,3.9,2.6,0.0,2.0,4.0,704.0,703.0,
23,14,66.0,16.0,10.0,1356.0,2542.5,,,0.0,0.0,2.5,1.5,0.0,0.0,4.1,1.9,1370.0,1380.0,2075.0,2094.0,
24,25,50.0,16.0,10.0,0.0,2034.0,,,0.0,0.0,2.9,1.1,0.0,0.0,4.2,1.8,15.0,10.0,686.0,705.0,
25,22,66.0,24.0,40.0,2203.5,3390.0,,,9.4,5.4,0.0,1.2,14.0,8.1,0.0,1.9,2225.0,2258.0,2940.0,2914.0,
26,8,62.0,32.0,10.0,0.0,2034.0,,,1.6,1.3,0.7,0.3,2.5,2.0,0.9,0.7,1241.0,1253.0,1979.0,2008.0,
27,23,52.0,24.0,10.0,0.0,2034.0,,,1.9,1.6,0.0,0.4,2.8,2.6,0.0,0.6,8.0,0.0,721.0,680.0,
28,4,55.0,24.0,20.0,0.0,2034.0,,,0.0,5.0,2.4,0.7,0.0,6.0,4.3,1.7,1171.0,1164.0,1879.0,1889.0,
29,20,50.0,24.0,10.0,0.0,2034.0,,,2.1,1.6,0.0,0.3,2.9,2.4,0.0,0.7,143.0,139.0,859.0,850.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,8.0,46.0,739.0,746.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,513.0,494.0,1222.0,1237.0,
32,10,40.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,348.0,338.0,1001.0,1023.0,
33,8,40.0,24.0,40.0,0.0,2034.0,,,6.4,5.8,3.8,0.0,11.9,7.4,4.8,0.0,431.0,434.0,1099.0,1148.0,
34,8,45.0,24.0,20.0,0.0,2034.0,,,4.1,3.5,0.0,0.5,7.1,4.5,0.0,0.4,1081.0,1065.0,1756.0,1782.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,596.0,602.0,1322.0,1326.0,
36,5,45.0,32.0,10.0,0.0,2034.0,,,1.5,1.2,0.9,0.4,2.6,1.6,1.3,0.5,999.0,953.0,1656.0,1690.0,
37,2,40.0,32.0,20.0,0.0,2034.0,,,3.2,2.6,1.8,0.3,5.1,3.2,2.5,1.1,728.0,728.0,1387.0,1406.0,
38,0,40.0,8.0,30.0,0.0,2034.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,785.0,796.0,1479.0,1513.0,
39,0,45.0,24.0,20.0,0.0,2034.0,,,5.0,0.0,1.9,1.1,7.5,0.0,3.6,0.9,905.0,871.0,1596.0,1596.0,
40,36,18.0,32.0,10.0,1356.0,2542.5,,,1.6,1.3,0.9,0.3,2.9,1.6,1.4,0.1,1571.0,1557.0,2225.0,2248.0,
41,35,32.0,32.0,10.0,2203.5,3390.0,,,1.7,1.1,0.9,0.2,2.5,2.1,1.1,0.4,2503.0,2477.0,3162.0,3181.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,2408.0,2366.0,3101.0,3077.0,
43,33,35.0,16.0,10.0,2203.5,3390.0,,,0.0,2.2,1.8,0.0,0.0,4.0,2.0,0.0,2317.0,2315.0,3002.0,2982.0,
44,32,20.0,32.0,10.0,1356.0,2542.5,,,1.6,1.2,0.9,0.3,2.7,1.5,1.1,0.7,1669.0,1626.0,2368.0,2322.0,
45,30,30.0,24.0,10.0,1356.0,2542.5,,,2.0,1.4,0.6,0.0,2.9,1.9,1.2,0.0,1862.0,1826.0,2550.0,2521.0,
46,34,25.0,8.0,30.0,1356.0,2542.5,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1740.0,1764.0,2452.0,2436.0,
47,30,35.0,24.0,10.0,2203.5,3390.0,,,0.0,2.6,1.2,0.2,0.0,3.5,2.0,0.5,2238.0,2210.0,2940.0,2933.0,
48,36,40.0,24.0,10.0,2203.5,3390.0,,,2.6,0.0,1.0,0.4,3.9,0.0,1.8,0.2,2607.0,2591.0,3289.0,3311.0,
49,48,20.0,32.0,10.0,0.0,2034.0,,,1.7,1.2,1.0,0.1,2.6,1.9,1.0,0.5,724.0,674.0,1380.0,1400.0,
50,26,32.0,16.0,10.0,1356.0,2542.5,,,3.2,0.0,0.0,0.8,4.9,0.0,0.0,1.1,2008.0,2000.0,2735.0,2735.0,
