CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,
0,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1,41,49.0,8.0,10.0,0.0,138.0,,,0.0,10.0,3.0,211.0,
2,35,17.0,8.0,7.0,0.0,138.0,,,7.0,0.0,8.0,205.0,
3,55,45.0,16.0,13.0,0.0,138.0,,,7.6,5.4,44.0,192.0,
4,55,20.0,8.0,19.0,92.0,172.5,,,0.0,19.0,136.0,172.0,
5,15,30.0,8.0,26.0,0.0,138.0,,,26.0,0.0,19.0,207.0,
6,25,30.0,8.0,3.0,0.0,138.0,,,0.0,3.0,75.0,135.0,
7,20,50.0,16.0,5.0,0.0,138.0,,,3.5,1.5,15.0,170.0,
8,10,43.0,16.0,9.0,0.0,138.0,,,5.8,3.2,87.0,112.0,
9,55,60.0,16.0,16.0,0.0,138.0,,,11.2,4.8,86.0,115.0,
10,30,60.0,8.0,16.0,92.0,172.5,,,16.0,0.0,104.0,152.0,
11,20,65.0,8.0,12.0,0.0,138.0,,,12.0,0.0,54.0,86.0,
12,50,35.0,8.0,19.0,0.0,138.0,,,19.0,0.0,3.0,201.0,
13,30,25.0,8.0,23.0,149.5,230.0,,,0.0,23.0,145.0,183.0,
14,15,10.0,16.0,20.0,0.0,138.0,,,13.4,6.6,16.0,193.0,
15,30,5.0,8.0,8.0,0.0,138.0,,,0.0,8.0,48.0,82.0,
16,10,20.0,16.0,19.0,0.0,138.0,,,10.5,8.5,27.0,147.0,
17,5,30.0,16.0,2.0,92.0,172.5,,,1.2,0.8,121.0,190.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,7.5,4.5,43.0,137.0,
19,15,60.0,8.0,17.0,0.0,138.0,,,17.0,0.0,26.0,156.0,
20,45,65.0,16.0,9.0,92.0,172.5,,,5.1,3.9,77.0,188.0,
21,45,20.0,8.0,11.0,0.0,138.0,,,0.0,11.0,10.0,206.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,11.7,6.3,76.0,128.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,29.0,56.0,87.0,
24,65,35.0,16.0,3.0,92.0,172.5,,,1.6,1.4,54.0,200.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,3.3,2.7,152.0,186.0,
26,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
